Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2011-06-15,,,,,,,,,,2,19,7,6,4,5,12,6,18,12,11,12,11,10,2
2011-06-16,1.2,1.2,1.2,1.2,1.2,1.2,5,24,31,5,,1,4,3,5,5,3,16,11,8,7,8,11,5
2011-06-17,1.2,1.2,1.2,1.2,1.2,1.2,9,10,29,13,5,2,,5,5,5,11,21,16,17,8,9,2,3
2011-06-18,1.5,1.5,1.5,1.5,1.5,1.5,3,8,2,12,15,15,18,8,6,4,,1,5,3,1,7,6,3
2011-06-19,1.0,1.0,1.0,1.0,1.0,1.0,1,7,3,9,3,4,10,7,5,5,3,8,11,9,9,5,3,1
2011-06-20,0.8,0.8,0.8,0.8,0.8,0.8,8,21,22,5,,,,,1,1,4,1,1,,6,13,5,3
2011-06-21,0.8,0.8,0.8,0.8,0.8,0.8,4,21,42,8,20,10,2,3,4,,20,17,4,9,11,9,5,3
2011-06-22,0.7,0.7,0.7,0.7,0.7,0.7,7,19,32,13,7,2,3,4,2,1,1,,8,10,24,10,3,3
2011-06-23,1.2,1.2,1.2,1.2,1.2,1.2,5,22,33,14,16,6,5,7,16,39,25,17,23,18,11,9,7,4
2011-06-24,1.3,1.3,1.3,1.3,1.3,1.3,4,16,22,7,2,,1,1,1,3,2,2,4,14,7,11,4,4
2011-06-25,1.3,1.3,1.3,1.3,1.3,1.3,2,4,13,17,11,3,,1,1,,1,1,2,,,3,5,2
2011-06-26,1.5,1.5,1.5,1.5,1.5,1.5,4,6,1,1,,,,,1,4,3,1,,,,3,6,3
2011-06-27,1.7,1.7,1.7,1.7,1.7,1.7,7,22,30,5,,,,1,,,,,,4,3,6,7,6
2011-06-28,0.5,0.5,0.5,0.5,0.5,0.5,3,25,36,12,20,15,11,3,10,14,16,30,24,19,8,10,9,2
2011-06-29,1.0,1.0,1.0,1.0,1.0,1.0,7,26,24,12,3,2,2,2,7,18,26,22,8,3,9,13,9,3
2011-06-30,0.8,0.8,0.8,0.8,0.8,0.8,5,21,29,11,10,3,12,10,8,14,31,16,25,8,10,9,7,5
2011-07-01,1.3,1.3,1.3,1.3,1.3,1.3,5,22,36,15,5,,,,,1,5,4,13,6,6,13,5,
2011-07-02,0.7,0.7,0.7,0.7,0.7,0.7,1,8,1,3,,1,,,,,,,,,,8,6,1
2011-07-03,1.3,1.3,1.3,1.3,1.3,1.3,2,3,,1,1,,,,,,,,,,1,3,8,2
2011-07-04,1.5,1.5,1.5,1.5,1.5,1.5,4,29,40,15,28,11,4,,,,1,6,6,,4,15,7,5
2011-07-05,1.3,1.3,1.3,1.3,1.3,1.3,7,21,40,2,,1,,1,,,5,16,14,18,18,13,7,2
2011-07-06,0.8,0.8,0.8,0.8,0.8,0.8,5,17,40,16,14,8,15,9,8,8,,1,7,7,11,12,7,6
2011-07-07,1.8,1.8,1.8,1.8,1.8,1.8,1,19,33,14,12,6,4,6,7,16,9,8,2,3,9,9,12,4
2011-07-08,1.3,1.3,1.3,1.3,1.3,1.3,5,18,30,11,11,16,13,15,3,8,14,32,13,8,8,5,2,4
2011-07-09,1.2,1.2,1.2,1.2,1.2,1.2,5,11,11,11,13,,1,,3,,,,,1,3,4,4,
2011-07-10,0.2,0.2,0.2,0.2,0.2,0.2,2,6,2,5,2,1,1,1,14,9,4,7,9,6,10,10,2,1
2011-07-11,0.8,0.8,0.8,0.8,0.8,0.8,6,26,32,11,8,,,,,,,3,3,2,9,9,8,3
2011-07-12,1.2,1.2,1.2,1.2,1.2,1.2,8,27,39,11,8,6,8,8,2,,8,24,14,16,12,16,6,1
2011-07-13,1.2,1.2,1.2,1.2,1.2,1.2,4,26,47,18,20,17,15,14,16,30,40,54,28,12,12,16,11,6
2011-07-14,1.8,1.8,1.8,1.8,1.8,1.8,9,14,46,13,8,1,1,,,1,1,2,,2,7,12,7,7
