Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2009-08-10,,,,,,,,,,,,,,,,,,,1,2,6,1,,
2009-08-11,,,,,,,,2,1,1,,4,1,2,2,3,1,12,4,3,2,,3,
2009-08-12,0.2,0.2,0.2,0.2,0.2,0.2,1,2,,2,,3,,1,2,2,2,8,5,2,1,,1,
2009-08-13,,,,,,,1,2,2,,,2,2,1,1,1,7,5,3,1,2,1,1,
2009-08-14,,,,,,,,3,1,,1,,,1,,1,1,5,4,2,1,3,,1
2009-08-15,0.2,0.2,0.2,0.2,0.2,0.2,1,,1,2,2,1,,1,1,2,,1,3,1,,,,
2009-08-16,0.2,0.2,0.2,0.2,0.2,0.2,,,1,1,1,1,1,1,1,1,5,1,2,2,2,,,
2009-08-17,,,,,,,1,1,1,,2,1,1,1,2,1,2,9,5,1,4,1,1,
2009-08-18,0.2,0.2,0.2,0.2,0.2,0.2,,2,5,2,1,3,2,2,2,2,5,8,6,1,3,1,1,2
2009-08-19,,,,,,,,3,3,,1,3,1,1,2,2,4,8,1,4,4,4,,1
2009-08-20,,,,,,,1,2,3,,1,1,,3,1,2,3,7,2,3,4,1,1,
2009-08-21,0.2,0.2,0.2,0.2,0.2,0.2,1,2,2,1,2,2,,3,1,2,2,2,5,3,4,2,,
2009-08-22,0.2,0.2,0.2,0.2,0.2,0.2,1,1,2,,2,1,4,2,1,1,2,1,2,3,1,,,1
2009-08-23,0.2,0.2,0.2,0.2,0.2,0.2,,,,1,1,,,,1,1,3,5,1,3,1,1,,
2009-08-24,,,,,,,2,2,1,1,1,2,,,2,2,4,4,,2,3,1,1,
2009-08-25,,,,,,,,1,1,,,,1,2,4,1,1,13,4,1,3,1,2,
2009-08-26,,,,,,,,2,1,,2,,3,,2,2,4,,3,1,3,3,1,1
2009-08-27,,,,,,,1,2,3,,1,1,,3,1,2,3,7,2,3,4,1,1,
2009-08-28,0.2,0.2,0.2,0.2,0.2,0.2,,3,2,2,,2,1,2,1,2,3,3,1,1,2,1,,
2009-08-29,0.3,0.3,0.3,0.3,0.3,0.3,,,2,,2,2,,1,,1,,1,5,,,1,,1
2009-08-30,0.2,0.2,0.2,0.2,0.2,0.2,1,1,1,2,,,3,1,2,2,4,6,1,3,,,,
2009-08-31,,,,,,,,,1,,,,2,3,1,1,,3,4,1,1,1,,
2009-09-01,,,,,,,,3,,,1,2,1,,2,1,3,5,3,2,5,1,,1
2009-09-02,,,,,,,1,1,1,1,1,1,3,1,3,3,4,4,3,2,5,1,1,2
2009-09-03,,,,,,,,1,2,,,,3,,2,,1,3,1,,1,1,,
2009-09-04,0.2,0.2,0.2,0.2,0.2,0.2,,3,3,,1,2,,3,3,3,1,5,2,1,2,1,1,
2009-09-05,,,,,,,,,1,1,1,,3,1,2,2,1,2,6,1,1,,1,1
2009-09-06,0.2,0.2,0.2,0.2,0.2,0.2,,,,,2,2,1,,1,1,1,3,2,1,2,1,,
2009-09-07,,,,,,,,6,,1,2,1,3,1,1,1,5,7,4,5,4,1,1,
2009-09-08,,,,,,,1,4,2,1,1,,,2,3,1,1,6,6,2,4,,2,
2009-09-09,,,,,,,,2,2,2,,4,1,2,1,5,,,1,4,9,,1,
2009-09-10,,,,,,,,2,6,,,1,3,2,1,3,1,3,6,4,1,1,2,
2009-09-11,,,,,,,1,4,2,,,2,1,1,,2,5,5,1,3,4,1,1,
2009-09-12,0.3,0.3,0.3,0.3,0.3,0.3,,1,,,2,1,4,,2,1,4,1,6,2,,3,1,
2009-09-13,0.3,0.3,0.3,0.3,0.3,0.3,,1,,1,1,,3,,1,1,6,4,1,1,1,1,,
2009-09-14,0.2,0.2,0.2,0.2,0.2,0.2,,3,2,1,4,2,,2,1,1,2,4,4,3,2,2,1,
2009-09-15,,,,,,,,1,2,1,2,2,,1,1,2,2,7,6,3,4,,2,1
2009-09-16,,,,,,,,4,2,,1,,,2,4,2,2,4,2,2,4,2,,
