Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2004-05-07,,,,,,,,,,,,1,,2,,4,2,7,1,,2,1,,
2004-05-08,,,,,,,,,1,,1,3,2,5,2,8,3,,4,,,,,
2004-05-09,,,,,,,,,1,2,1,2,7,3,1,2,2,1,1,,1,1,,
2004-05-10,,,,,,,1,1,4,,2,1,1,1,2,9,5,10,3,5,2,3,,
2004-05-11,0.2,0.2,0.2,0.2,0.2,0.2,1,,2,,3,1,1,1,1,4,2,9,3,1,2,1,,
2004-05-12,,,,,,,,,4,,3,,1,,1,6,5,4,1,1,1,,,
2004-05-13,0.2,0.2,0.2,0.2,0.2,0.2,1,,4,1,,3,1,1,,3,6,5,6,,2,1,2,1
2004-05-14,0.2,0.2,0.2,0.2,0.2,0.2,1,,1,,1,1,1,,,,3,5,1,1,,1,,
2004-05-15,,,,,,,,,,6,,1,3,3,,6,4,3,,3,1,,,
2004-05-16,0.3,0.3,0.3,0.3,0.3,0.3,,1,,2,,1,4,2,4,,1,2,4,3,,3,,
2004-05-17,,,,,,,,,6,1,2,1,2,2,,6,4,7,7,1,4,1,,1
2004-05-18,,,,,,,,1,6,,,1,2,1,1,10,3,8,10,9,4,2,,
2004-05-19,0.2,0.2,0.2,0.2,0.2,0.2,,,7,1,1,1,1,,,10,2,4,1,3,1,3,2,
2004-05-20,,,,,,,,,5,2,,,2,,1,7,2,9,2,,2,1,3,1
2004-05-21,,,,,,,,1,3,2,,,1,,1,4,4,5,5,1,1,,,
2004-05-22,,,,,,,,,1,3,1,1,1,,2,3,2,2,3,1,2,,,
2004-05-23,0.2,0.2,0.2,0.2,0.2,0.2,,,,,2,6,2,1,,,8,3,2,2,1,4,,
2004-05-24,,,,,,,1,,3,,,1,1,1,3,6,5,11,6,1,2,2,3,1
2004-05-25,,,,,,,1,2,2,2,1,,1,1,1,5,3,7,5,1,1,3,,
2004-05-26,,,,,,,,1,2,4,3,6,1,1,2,9,5,5,6,3,1,,,1
2004-05-27,0.2,0.2,0.2,0.2,0.2,0.2,,2,4,,2,1,,,,1,3,9,1,1,,1,,2
2004-05-28,0.3,0.3,0.3,0.3,0.3,0.3,,,4,2,,3,1,1,,5,3,8,2,,,1,,1
2004-05-29,,,,,,,,,1,2,,2,,,,,4,2,1,1,1,1,2,1
2004-05-30,0.2,0.2,0.2,0.2,0.2,0.2,,,,,,1,2,,3,1,,3,,,,1,,
2004-05-31,0.2,0.2,0.2,0.2,0.2,0.2,,,,1,,3,,3,1,5,1,3,2,2,1,,,2
2004-06-01,,,,,,,1,,1,,,3,1,,1,2,2,5,2,,2,,,
2004-06-02,,,,,,,1,1,1,,,2,1,2,1,2,6,6,4,2,2,1,1,
2004-06-03,0.5,0.5,0.5,0.5,0.5,0.5,2,,1,,1,1,3,2,,,3,5,1,,,,,1
2004-06-04,,,,,,,,,1,1,,,,4,1,2,5,7,4,1,1,,,
2004-06-05,,,,,,,,,4,2,1,1,,1,,3,2,2,,1,,2,1,
2004-06-06,,,,,,,,1,,,1,4,2,1,2,1,4,,3,,1,,,
2004-06-07,,,,,,,2,1,5,,1,1,2,,2,5,2,5,4,1,,,,
2004-06-08,,,,,,,1,2,2,,3,,1,,3,4,7,7,4,2,2,2,,
2004-06-09,,,,,,,1,,6,2,2,1,2,3,2,4,8,8,3,1,1,3,,
2004-06-10,,,,,,,1,1,5,,1,1,,,2,4,2,8,1,,,1,,2
2004-06-11,,,,,,,2,,2,,,,,1,,2,5,5,3,,1,,,
2004-06-12,,,,,,,,,1,3,2,,1,2,,,3,2,2,1,1,,1,
2004-06-13,,,,,,,,,,,,1,5,,1,3,5,1,4,,1,1,,
2004-06-14,,,,,,,,,3,,1,1,3,,,3,7,4,4,,1,1,1,
2004-06-15,0.2,0.2,0.2,0.2,0.2,0.2,,,2,1,,1,1,,,4,1,5,4,2,3,2,,
2004-06-16,,,,,,,1,,1,1,,,1,1,1,4,3,9,2,3,2,2,,
2004-06-17,,,,,,,1,,2,,1,1,1,1,,3,5,3,2,4,2,,1,1
2004-06-18,,,,,,,1,,1,,1,,,,,3,2,6,1,1,1,,,
2004-06-19,,,,,,,,,1,,,1,1,1,4,1,1,,,1,,1,1,
2004-06-20,0.2,0.2,0.2,0.2,0.2,0.2,,,2,1,,,3,2,3,1,6,1,3,,,,,1
2004-06-21,,,,,,,1,,2,,,1,1,3,2,,6,8,5,1,1,1,1,3
2004-06-22,,,,,,,1,1,2,,,1,3,3,3,1,4,7,6,1,1,2,,1
2004-06-23,,,,,,,1,1,6,2,,,1,,1,,3,6,6,2,,,,
2004-06-24,,,,,,,1,,3,1,,1,1,,,3,1,8,1,,,,,
2004-06-25,0.2,0.2,0.2,0.2,0.2,0.2,1,1,3,,1,1,1,1,1,3,9,7,4,1,,,,
2004-06-26,0.5,0.5,0.5,0.5,0.5,0.5,,,2,1,,2,2,2,,2,2,2,,,,,1,2
2004-06-27,,,,,,,,,,,3,3,3,2,,,2,5,,1,,,,
2004-06-28,,,,,,,,,4,,,1,,,3,8,1,10,6,3,1,3,,
2004-06-29,,,,,,,,,7,1,1,,2,3,2,6,2,11,2,5,2,2,,
2004-06-30,0.2,0.2,0.2,0.2,0.2,0.2,1,1,3,1,,,,,2,3,2,5,4,1,2,1,1,1
2004-07-01,0.2,0.2,0.2,0.2,0.2,0.2,,,3,,1,1,,,1,2,4,10,2,1,1,3,,1
2004-07-02,0.2,0.2,0.2,0.2,0.2,0.2,,,3,,,,1,,,1,4,3,4,2,3,,,
2004-07-03,,,,,,,,,,,2,1,,1,3,1,,,,1,,,,
2004-07-04,,,,,,,,,,1,,2,1,,1,3,6,2,4,3,,,,2
2004-07-05,0.2,0.2,0.2,0.2,0.2,0.2,,,5,,,,,2,2,1,2,11,3,1,1,,,1
2004-07-06,,,,,,,1,,6,,2,2,,,1,5,2,9,4,2,1,,,
2004-07-07,,,,,,,1,,2,2,,2,,,,4,2,8,5,1,,,,
2004-07-08,0.3,0.3,0.3,0.3,0.3,0.3,1,,2,,,,1,,1,1,1,7,3,,,1,1,
2004-07-09,,,,,,,1,,3,,1,,1,,1,3,3,8,4,,1,,,
2004-07-10,,,,,,,,,1,1,1,1,2,1,,1,3,1,,,,,,
2004-07-11,,,,,,,,,,,,1,3,2,1,1,3,2,4,1,1,1,1,
2004-07-12,,,,,,,,,4,1,,2,,1,3,1,3,6,4,2,1,1,,1
2004-07-13,0.2,0.2,0.2,0.2,0.2,0.2,1,,1,,5,,2,1,2,3,2,6,3,,5,,1,
2004-07-14,0.2,0.2,0.2,0.2,0.2,0.2,,,1,1,,,1,,1,1,,4,3,2,1,3,1,
2004-07-15,0.2,0.2,0.2,0.2,0.2,0.2,,,1,2,1,,1,,1,1,2,5,3,1,1,1,,2
2004-07-16,0.2,0.2,0.2,0.2,0.2,0.2,1,,3,,,,1,,1,1,2,7,2,,1,,,
2004-07-17,0.2,0.2,0.2,0.2,0.2,0.2,,1,1,2,,,,1,2,,5,2,4,,1,,,
2004-07-18,,,,,,,,,,,,3,,4,1,,9,5,2,2,1,,,1
2004-07-19,0.2,0.2,0.2,0.2,0.2,0.2,1,1,1,,2,1,2,1,3,2,3,12,4,2,4,1,1,1
2004-07-20,,,,,,,1,,1,,,1,3,1,,2,3,7,9,,4,,,
2004-07-21,0.2,0.2,0.2,0.2,0.2,0.2,,,1,1,,,1,,2,,1,10,1,,,1,2,1
2004-07-22,0.2,0.2,0.2,0.2,0.2,0.2,,1,,2,1,1,2,1,2,,3,6,4,2,,2,,1
2004-07-23,,,,,,,1,,1,,3,1,2,2,4,6,2,7,2,,3,,,
2004-07-24,,,,,,,,1,1,1,,2,1,,2,,3,1,1,2,1,,,
2004-07-25,0.2,0.2,0.2,0.2,0.2,0.2,,,2,,,,2,3,1,3,4,2,,1,,,,
2004-07-26,,,,,,,1,,,1,,1,,,4,3,4,6,4,,2,1,1,
2004-07-27,0.2,0.2,0.2,0.2,0.2,0.2,,,1,,,1,4,2,2,2,3,8,6,2,2,,,
2004-07-28,,,,,,,,1,2,,,,1,2,3,1,5,7,1,5,,1,,1
2004-07-29,0.2,0.2,0.2,0.2,0.2,0.2,,1,1,,3,3,,1,1,5,2,10,2,,1,,,1
2004-07-30,,,,,,,,,,1,1,1,3,2,1,3,4,4,1,,3,1,,
2004-07-31,,,,,,,,,2,,2,,,,,1,1,2,3,1,2,1,,1
2004-08-01,,,,,,,,,,1,4,3,,1,,1,7,5,4,,,1,,
2004-08-02,0.2,0.2,0.2,0.2,0.2,0.2,,,,1,,,1,1,2,4,6,12,2,,,2,1,
2004-08-03,0.3,0.3,0.3,0.3,0.3,0.3,,,,,,1,,,1,2,2,7,3,2,,,1,
2004-08-04,,,,,,,,,1,1,,1,1,,1,2,2,8,4,1,1,,2,
2004-08-05,,,,,,,1,,1,,1,1,1,,,2,5,8,4,3,,,3,1
2004-08-06,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,4,2,1,,6,8,6,1,7,,,
2004-08-07,,,,,,,,,2,,,,3,,1,3,2,,1,4,,,,
2004-08-08,0.2,0.2,0.2,0.2,0.2,0.2,,,,,2,3,,5,,1,2,2,2,1,3,,,
2004-08-09,,,,,,,,1,,,,,,1,,1,1,9,3,1,1,2,1,1
2004-08-10,,,,,,,,1,,,,,,1,,,1,9,,,1,,,
2004-08-11,,,,,,,,2,,,,2,,2,3,4,6,6,3,2,1,4,,
2004-08-12,0.3,0.3,0.3,0.3,0.3,0.3,,,,,,,,1,,1,5,6,2,,2,,,
2004-08-13,,,,,,,,1,,,,1,3,,,3,2,7,5,,2,,,
2004-08-14,,,,,,,,,2,,2,1,1,2,1,5,3,1,3,1,,,,
2004-08-15,,,,,,,,,,1,,1,2,1,1,1,4,1,3,6,3,1,,
2004-08-16,,,,,,,,1,,2,,2,1,,,2,4,6,5,3,,,,
2004-08-17,,,,,,,,,1,,3,2,1,,1,3,8,9,6,,4,,,
2004-08-18,0.2,0.2,0.2,0.2,0.2,0.2,,2,,,2,1,,1,3,3,4,8,1,3,,,1,1
2004-08-19,0.2,0.2,0.2,0.2,0.2,0.2,,1,,1,,,2,,,4,3,8,5,2,,2,,
2004-08-20,,,,,,,,1,,,,1,4,,,2,,5,3,1,,,,1
2004-08-21,,,,,,,,,1,,,,1,1,1,5,2,1,,,2,,,
2004-08-22,0.2,0.2,0.2,0.2,0.2,0.2,,,,1,,3,3,,1,3,2,1,1,2,2,,1,
2004-08-23,0.2,0.2,0.2,0.2,0.2,0.2,,,1,,1,1,,,,1,1,3,3,,1,,,
2004-08-24,0.2,0.2,0.2,0.2,0.2,0.2,,1,1,,1,1,1,2,2,2,1,6,1,3,1,,,1
2004-08-25,0.2,0.2,0.2,0.2,0.2,0.2,,,1,2,1,,,2,,2,4,6,6,2,1,,,1
2004-08-26,,,,,,,,,1,1,1,1,,1,3,,3,7,2,2,1,1,,1
2004-08-27,,,,,,,,,1,,1,1,1,,2,4,3,3,2,,1,,,
2004-08-28,,,,,,,,,1,1,1,1,1,3,1,,3,2,2,,,,,
2004-08-29,,,,,,,,,,,1,,1,1,1,2,2,1,1,2,1,,,
2004-08-30,,,,,,,,,2,,,2,,3,,1,2,,,1,,,,
2004-08-31,,,,,,,,1,2,,,,2,1,1,2,3,11,2,4,,,1,
2004-09-01,,,,,,,,1,2,,1,,,1,1,1,7,6,1,,,,,1
2004-09-02,,,,,,,,,3,,,1,,1,,4,1,8,2,,,2,,2
2004-09-03,,,,,,,,,5,,1,3,1,2,2,5,4,7,2,,,,,1
2004-09-04,,,,,,,,,,1,1,3,3,,2,,1,3,,2,,1,1,1
2004-09-05,,,,,,,,,,,,,2,2,2,2,1,2,3,,3,1,,
2004-09-06,,,,,,,,,5,4,,1,3,,2,4,3,8,3,,1,,,
2004-09-07,,,,,,,,1,2,,,2,2,,2,1,5,6,3,1,1,,,
2004-09-08,,,,,,,,,2,,1,1,1,,1,4,5,11,3,,,,,
