Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2010-01-13,,,,,,,1,5,14,1,3,1,2,,2,3,1,1,1,1,,,,
2010-01-14,,,,,,,1,5,5,,1,2,4,1,2,2,1,1,4,,,,,
2010-01-15,,,,,,,,4,17,2,3,1,4,2,1,1,3,3,1,1,4,,,
2010-01-16,0.2,0.2,0.2,0.2,0.2,0.2,,,1,3,4,,2,1,1,2,,2,1,1,1,,1,
2010-01-17,0.2,0.2,0.2,0.2,0.2,0.2,,,3,4,5,1,2,3,5,1,1,,2,1,1,1,1,
2010-01-18,0.2,0.2,0.2,0.2,0.2,0.2,,8,28,12,7,3,2,1,11,4,4,4,4,2,1,1,,
2010-01-19,,,,,,,2,16,23,13,4,3,4,1,7,2,8,,1,2,1,1,,
2010-01-20,0.2,0.2,0.2,0.2,0.2,0.2,2,10,26,6,3,4,5,6,8,7,3,2,3,4,1,,1,
2010-01-21,0.2,0.2,0.2,0.2,0.2,0.2,1,15,19,12,8,4,2,5,5,4,1,1,2,3,,2,2,
2010-01-22,0.2,0.2,0.2,0.2,0.2,0.2,1,6,6,5,3,4,1,3,5,1,,1,1,1,3,1,1,
2010-01-23,0.3,0.3,0.3,0.3,0.3,0.3,,,2,6,7,5,5,,2,6,1,2,3,4,5,1,,
2010-01-24,,,,,,,,2,5,2,2,1,2,2,3,2,1,1,1,1,1,,1,
2010-01-25,0.2,0.2,0.2,0.2,0.2,0.2,4,11,22,10,3,4,5,5,4,3,1,4,5,1,2,,,
2010-01-26,,,,,,,2,14,20,13,5,3,7,4,4,9,7,2,2,3,1,1,1,
2010-01-27,,,,,,,3,15,26,8,3,6,3,7,4,9,5,3,3,6,1,1,1,
2010-01-28,0.2,0.2,0.2,0.2,0.2,0.2,1,15,25,11,6,5,6,3,3,2,4,4,2,4,1,1,1,2
2010-01-29,,,,,,,4,12,19,7,7,5,7,1,6,9,7,4,2,2,6,2,2,
2010-01-30,0.2,0.2,0.2,0.2,0.2,0.2,1,1,2,3,5,5,,1,4,3,3,2,3,,2,,,
2010-01-31,0.3,0.3,0.3,0.3,0.3,0.3,1,,2,7,3,1,3,3,2,1,,5,1,2,2,,,
2010-02-01,0.2,0.2,0.2,0.2,0.2,0.2,2,10,23,15,3,9,6,4,8,8,5,9,6,1,1,,1,
2010-02-02,,,,,,,4,11,26,16,7,,2,2,7,7,5,4,2,2,1,2,1,1
2010-02-03,,,,,,,,16,27,8,6,7,1,2,4,4,9,3,,,3,,2,
2010-02-04,,,,,,,1,11,21,8,1,3,3,2,3,1,4,4,1,2,3,,1,
2010-02-05,0.2,0.2,0.2,0.2,0.2,0.2,2,11,16,4,5,5,1,3,3,6,10,1,1,3,2,,2,
2010-02-06,0.2,0.2,0.2,0.2,0.2,0.2,,1,3,2,5,4,,,8,6,2,1,1,2,1,1,1,
2010-02-07,,,,,,,,,2,4,,7,4,2,2,2,1,2,,1,1,,,1
2010-02-08,0.2,0.2,0.2,0.2,0.2,0.2,2,8,22,7,3,3,8,10,6,8,2,1,3,,1,,,
2010-02-09,0.3,0.3,0.3,0.3,0.3,0.3,1,6,22,14,6,5,5,3,5,4,6,2,5,1,2,1,,
2010-02-10,0.2,0.2,0.2,0.2,0.2,0.2,1,4,16,5,4,9,3,3,1,6,4,5,4,,1,,,
2010-02-11,0.2,0.2,0.2,0.2,0.2,0.2,,9,15,8,2,2,8,3,4,1,3,4,3,1,1,4,2,2
2010-02-12,,,,,,,1,9,21,7,5,6,7,3,4,5,7,2,3,1,2,2,1,
2010-02-13,0.2,0.2,0.2,0.2,0.2,0.2,,1,1,5,6,12,2,5,2,7,3,3,2,,1,1,3,
2010-02-14,,,,,,,,1,1,2,4,3,6,4,2,,,4,1,,3,,,
2010-02-15,0.2,0.2,0.2,0.2,0.2,0.2,1,13,22,6,2,2,3,4,3,1,2,5,3,2,1,,,
2010-02-16,0.2,0.2,0.2,0.2,0.2,0.2,1,10,18,9,3,4,2,,1,1,1,2,4,4,1,3,,
2010-02-17,,,,,,,,12,16,4,5,4,9,4,3,4,1,5,4,1,1,1,,
2010-02-18,,,,,,,,10,15,7,2,5,6,4,2,4,1,2,2,,,1,1,1
2010-02-19,,,,,,,1,9,17,3,6,5,5,4,1,4,1,2,2,1,2,2,1,
2010-02-20,,,,,,,,1,2,3,3,5,5,1,2,2,1,,3,3,,,2,1
2010-02-21,,,,,,,,,4,2,,,,2,2,2,,1,,,,1,,
2010-02-22,,,,,,,,8,11,8,1,6,5,3,6,2,3,4,5,1,1,,,
2010-02-23,0.2,0.2,0.2,0.2,0.2,0.2,1,18,16,10,4,3,3,1,4,4,1,3,3,,2,2,,
2010-02-24,0.2,0.2,0.2,0.2,0.2,0.2,,11,22,6,7,4,3,3,5,2,1,1,4,1,,1,,
2010-02-25,,,,,,,,14,21,5,6,9,1,4,3,3,4,7,5,2,,,,
2010-02-26,0.2,0.2,0.2,0.2,0.2,0.2,1,10,18,4,4,2,3,,2,1,6,2,,,1,1,,
2010-02-27,0.2,0.2,0.2,0.2,0.2,0.2,,,2,6,7,3,1,2,5,5,1,1,1,,1,,1,
2010-02-28,0.2,0.2,0.2,0.2,0.2,0.2,1,1,1,2,,4,,2,1,,3,1,5,1,,,2,
2010-03-01,,,,,,,3,17,19,11,2,3,8,4,7,3,5,4,4,3,2,1,,
2010-03-02,,,,,,,3,14,28,8,6,2,5,3,6,6,4,3,5,7,1,1,,
2010-03-03,,,,,,,1,15,27,9,5,5,3,5,4,11,4,3,6,3,2,,1,
2010-03-04,,,,,,,2,16,23,13,4,3,5,5,2,4,4,2,4,5,2,,2,1
2010-03-05,,,,,,,2,9,18,9,4,6,5,5,7,5,9,6,4,2,2,4,1,
2010-03-06,,,,,,,1,4,1,7,7,4,4,1,1,6,1,2,3,4,,1,3,
2010-03-07,,,,,,,1,1,6,2,6,4,4,3,4,5,4,,1,1,1,2,,
2010-03-08,,,,,,,5,9,23,10,3,2,8,4,7,5,3,8,6,5,1,1,,
2010-03-09,,,,,,,2,19,28,17,6,6,7,5,4,7,7,7,2,3,5,3,,
2010-03-10,0.2,0.2,0.2,0.2,0.2,0.2,,11,27,6,9,5,4,4,8,3,7,6,9,1,,2,,1
2010-03-11,,,,,,,,16,17,9,9,4,3,5,5,10,1,7,6,,4,,,1
2010-03-12,,,,,,,2,9,14,4,6,5,2,5,4,4,6,,1,4,6,1,1,
2010-03-13,0.2,0.2,0.2,0.2,0.2,0.2,,2,3,10,9,7,5,2,3,4,7,1,5,2,1,,3,
2010-03-14,,,,,,,,1,2,7,6,3,1,3,2,1,1,2,3,1,1,1,,1
2010-03-15,,,,,,,2,12,22,6,6,3,8,9,5,6,2,2,3,2,2,,3,
2010-03-16,,,,,,,6,10,27,11,7,5,7,,8,8,4,2,4,2,6,1,2,
2010-03-17,,,,,,,4,7,23,8,10,5,1,8,,17,4,8,2,1,3,,1,
2010-03-18,,,,,,,2,15,24,10,5,6,7,7,4,5,6,1,8,2,3,,,1
2010-03-19,,,,,,,,,,,,,,,,3,6,6,4,4,1,1,1,
2010-03-20,0.3,0.3,0.3,0.3,0.3,0.3,1,2,8,6,3,6,1,3,3,2,6,,1,3,2,1,1,4
2010-03-21,0.2,0.2,0.2,0.2,0.2,0.2,1,,1,,1,4,5,1,,1,2,1,2,,1,2,1,1
2010-03-22,,,,,,,5,18,17,13,7,3,10,5,5,6,5,3,6,1,1,,,
2010-03-23,0.2,0.2,0.2,0.2,0.2,0.2,5,14,23,13,5,3,5,3,12,6,2,1,7,4,1,2,,
2010-03-24,,,,,,,4,15,26,4,6,9,5,4,4,8,5,2,7,2,2,1,1,
2010-03-25,,,,,,,5,9,24,8,3,4,6,5,5,1,2,8,5,5,,,,1
2010-03-26,,,,,,,5,7,19,8,4,5,5,6,4,3,9,3,7,4,4,2,2,
2010-03-27,0.5,0.5,0.5,0.5,0.5,0.5,2,1,4,7,5,3,1,3,2,1,5,2,2,,2,2,2,
2010-03-28,,,,,,,2,,3,4,1,3,,2,4,4,1,,,,2,,,2
2010-03-29,,,,,,,1,10,27,9,4,8,8,4,9,5,12,4,4,,1,2,,
2010-03-30,,,,,,,,10,30,4,5,2,5,1,5,5,5,2,7,1,1,1,1,
2010-03-31,0.3,0.3,0.3,0.3,0.3,0.3,1,6,14,8,5,6,3,,2,4,4,6,2,2,2,1,1,
2010-04-01,0.2,0.2,0.2,0.2,0.2,0.2,2,9,18,10,3,5,,4,4,3,4,5,4,3,2,1,1,
2010-04-02,0.2,0.2,0.2,0.2,0.2,0.2,,2,2,3,5,2,5,4,1,1,5,2,,1,3,2,2,
2010-04-03,0.3,0.3,0.3,0.3,0.3,0.3,1,1,4,6,2,4,2,1,3,,1,2,2,4,,2,1,
2010-04-04,,,,,,,1,,3,1,,2,3,,7,3,,1,1,,1,1,,
2010-04-05,0.3,0.3,0.3,0.3,0.3,0.3,2,,2,2,2,2,3,4,2,2,1,2,1,5,2,,,1
2010-04-06,,,,,,,2,13,12,3,6,3,2,,2,1,4,4,6,,1,1,,
2010-04-07,0.2,0.2,0.2,0.2,0.2,0.2,3,11,9,4,5,6,3,3,3,1,5,2,7,3,2,1,1,
2010-04-08,,,,,,,,12,10,7,2,2,4,4,5,2,3,5,8,5,,,,
