Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2009-08-10,,,,,,,,,,,,,,,,,,,20,6,4,4,2,1
2009-08-11,0.7,0.7,0.7,0.7,0.7,0.7,16,32,41,29,16,19,27,26,23,18,27,24,19,10,6,3,,1
2009-08-12,1.0,1.0,1.0,1.0,1.0,1.0,12,31,34,24,21,20,21,24,25,26,33,31,24,6,7,1,3,1
2009-08-13,1.0,1.0,1.0,1.0,1.0,1.0,10,27,42,22,18,26,21,18,25,21,24,20,17,8,3,6,4,
2009-08-14,1.2,1.2,1.2,1.2,1.2,1.2,4,28,29,20,13,18,17,23,22,25,20,25,11,8,3,3,3,2
2009-08-15,1.7,1.7,1.7,1.7,1.7,1.7,8,5,9,21,21,16,17,11,15,19,20,13,9,5,1,3,5,3
2009-08-16,0.5,0.5,0.5,0.5,0.5,0.5,6,4,3,13,17,11,19,18,15,11,10,6,5,2,1,7,5,1
2009-08-17,0.5,0.5,0.5,0.5,0.5,0.5,10,22,29,26,18,18,18,20,17,19,20,24,19,15,10,7,5,1
2009-08-18,0.3,0.3,0.3,0.3,0.3,0.3,13,27,35,22,20,21,23,27,20,22,23,25,20,13,1,4,,1
2009-08-19,0.8,0.8,0.8,0.8,0.8,0.8,15,36,37,25,16,21,15,19,22,16,23,35,22,14,4,4,1,
2009-08-20,1.3,1.3,1.3,1.3,1.3,1.3,12,27,29,18,14,22,20,17,18,19,22,19,13,12,2,7,3,2
2009-08-21,0.8,0.8,0.8,0.8,0.8,0.8,10,27,27,21,23,19,21,15,16,25,22,23,14,14,3,3,2,1
2009-08-22,0.5,0.5,0.5,0.5,0.5,0.5,6,5,14,17,13,15,17,20,21,16,16,19,17,8,2,5,4,4
2009-08-23,0.2,0.2,0.2,0.2,0.2,0.2,,4,3,13,17,12,13,11,17,13,12,6,6,3,2,2,4,1
2009-08-24,0.5,0.5,0.5,0.5,0.5,0.5,11,23,31,20,12,18,18,20,19,19,18,22,19,6,6,4,3,
2009-08-25,0.7,0.7,0.7,0.7,0.7,0.7,15,29,35,25,15,20,19,24,12,32,20,27,16,12,12,3,2,5
2009-08-26,0.7,0.7,0.7,0.7,0.7,0.7,11,28,25,16,14,17,9,21,11,12,12,21,18,10,5,2,2,
2009-08-27,0.5,0.5,0.5,0.5,0.5,0.5,14,21,28,28,21,25,12,26,17,24,19,26,11,12,3,1,4,5
2009-08-28,1.0,1.0,1.0,1.0,1.0,1.0,13,20,33,18,10,17,19,21,21,18,16,17,17,10,4,4,2,
2009-08-29,1.0,1.0,1.0,1.0,1.0,1.0,13,7,13,16,19,23,22,17,18,18,9,12,16,7,1,3,3,
2009-08-30,0.2,0.2,0.2,0.2,0.2,0.2,4,10,3,5,13,13,16,17,10,13,12,6,5,3,,3,3,1
2009-08-31,0.5,0.5,0.5,0.5,0.5,0.5,6,12,7,10,14,15,15,15,14,13,11,11,9,8,2,3,2,1
2009-09-01,1.3,1.3,1.3,1.3,1.3,1.3,12,28,29,22,16,18,18,17,17,23,15,20,18,12,7,6,1,
2009-09-02,1.0,1.0,1.0,1.0,1.0,1.0,13,24,29,21,16,19,15,23,16,20,18,24,15,11,1,2,1,
2009-09-03,1.7,1.7,1.7,1.7,1.7,1.7,14,31,26,20,15,17,13,13,16,20,19,24,15,7,2,3,3,3
2009-09-04,1.3,1.3,1.3,1.3,1.3,1.3,7,21,23,22,16,17,16,9,13,11,19,18,15,9,3,,5,1
2009-09-05,0.8,0.8,0.8,0.8,0.8,0.8,3,9,13,14,15,19,11,17,8,16,10,15,11,9,7,5,2,
2009-09-06,0.5,0.5,0.5,0.5,0.5,0.5,3,5,4,7,13,10,18,14,11,21,12,10,4,2,1,1,3,1
2009-09-07,0.5,0.5,0.5,0.5,0.5,0.5,13,23,35,20,13,10,17,20,17,18,24,33,16,14,8,5,,
2009-09-08,0.3,0.3,0.3,0.3,0.3,0.3,14,35,29,22,13,13,15,14,16,14,26,30,18,12,6,4,,3
2009-09-09,0.3,0.3,0.3,0.3,0.3,0.3,13,38,27,22,19,14,17,17,12,17,31,27,25,14,4,4,2,
2009-09-10,0.2,0.2,0.2,0.2,0.2,0.2,8,37,31,25,16,16,14,20,15,19,27,21,17,10,3,5,3,1
2009-09-11,0.8,0.8,0.8,0.8,0.8,0.8,13,27,28,20,16,16,22,14,16,14,29,26,12,14,5,3,2,2
