Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2012-09-13,,,,,,,,,,,,,,,7,23,10,20,4,6,2,2,,1
2012-09-14,0.2,0.2,0.2,0.2,0.2,0.2,,9,24,8,5,5,3,5,7,20,15,11,7,5,1,1,1,2
2012-09-15,0.2,0.2,0.2,0.2,0.2,0.2,1,2,8,6,12,12,9,13,19,16,12,10,4,2,5,,,1
2012-09-16,0.3,0.3,0.3,0.3,0.3,0.3,3,,3,4,10,6,11,8,7,9,10,5,2,2,3,1,1,1
2012-09-17,,,,,,,1,6,32,4,4,4,8,14,13,30,23,12,15,2,2,3,1,
2012-09-18,,,,,,,2,11,21,8,,,,,,,13,20,12,6,3,,1,
2012-09-19,,,,,,,1,11,33,6,7,5,8,15,9,25,19,15,15,7,4,2,3,
2012-09-20,0.3,0.3,0.3,0.3,0.3,0.3,4,5,20,3,4,6,6,9,3,20,15,9,11,11,5,3,,
2012-09-21,,,,,,,1,6,17,6,1,2,2,4,5,21,11,19,6,6,3,3,1,2
2012-09-22,0.3,0.3,0.3,0.3,0.3,0.3,1,1,6,6,10,10,8,6,7,6,13,14,6,4,3,,,2
2012-09-23,0.2,0.2,0.2,0.2,0.2,0.2,1,1,2,4,4,6,10,11,2,6,7,4,6,1,2,1,1,
2012-09-24,0.2,0.2,0.2,0.2,0.2,0.2,1,4,20,5,3,3,5,7,1,11,9,9,7,1,3,1,,2
2012-09-25,0.2,0.2,0.2,0.2,0.2,0.2,3,3,17,4,4,3,3,6,2,11,5,12,2,3,,1,1,
2012-09-26,0.5,0.5,0.5,0.5,0.5,0.5,1,4,23,10,6,5,4,9,10,11,19,21,12,4,7,2,2,1
2012-09-27,,,,,,,,3,,10,5,2,2,1,2,1,8,8,6,4,1,2,2,
2012-09-28,,,,,,,,,2,1,,,2,1,,6,1,6,5,,,,,1
2012-09-29,,,,,,,1,,2,3,5,4,2,2,4,5,9,7,8,6,1,1,1,1
2012-09-30,0.2,0.2,0.2,0.2,0.2,0.2,,,1,2,1,6,6,5,4,4,1,6,2,1,2,2,1,1
2012-10-01,0.2,0.2,0.2,0.2,0.2,0.2,,1,14,7,3,1,6,6,2,21,11,8,7,2,3,3,1,1
2012-10-02,0.2,0.2,0.2,0.2,0.2,0.2,4,9,22,7,2,5,4,11,4,20,11,8,6,2,1,4,,
2012-10-03,,,,,,,,7,26,5,3,6,7,12,6,13,12,14,7,5,3,3,1,1
2012-10-04,,,,,,,2,7,23,7,6,3,13,10,9,19,16,14,9,4,7,6,1,1
2012-10-05,0.2,0.2,0.2,0.2,0.2,0.2,2,4,20,4,2,5,6,8,4,18,12,11,7,1,3,,,
2012-10-06,,,,,,,,1,6,4,4,5,10,13,14,3,5,6,8,,2,1,,1
