Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2010-01-01,,,,,,,,,,,,2,3,7,6,8,4,3,1,3,7,1,1,
2010-01-03,,,,,,,,,,,2,4,8,3,2,7,5,3,3,5,,4,3,2
2010-01-10,,,,,,,,,,,,3,6,7,11,9,4,,,,,,,
2010-01-11,,,,,,,,,,,,,,,16,9,32,33,22,20,8,13,5,9
2010-01-12,1.0,1.0,1.0,1.0,1.0,1.0,3,18,20,23,11,18,13,24,19,18,24,36,19,15,7,8,6,3
2010-01-13,1.2,1.2,1.2,1.2,1.2,1.2,9,8,19,10,8,7,16,12,15,16,16,17,16,12,6,8,9,4
2010-01-14,0.5,0.5,0.5,0.5,0.5,0.5,4,6,15,7,6,5,8,6,8,21,19,15,13,5,5,6,9,6
2010-01-15,1.2,1.2,1.2,1.2,1.2,1.2,8,5,14,8,4,4,11,6,4,10,12,19,11,5,6,3,3,10
2010-01-16,1.7,1.7,1.7,1.7,1.7,1.7,3,3,2,2,2,8,2,10,6,9,7,9,3,3,2,2,3,7
2010-01-17,1.0,1.0,1.0,1.0,1.0,1.0,3,2,2,4,8,10,14,7,9,6,9,11,4,6,6,3,4,4
2010-01-18,1.0,1.0,1.0,1.0,1.0,1.0,8,6,14,9,9,13,8,13,14,9,11,30,15,9,5,5,7,8
2010-01-19,0.5,0.5,0.5,0.5,0.5,0.5,9,7,15,10,9,12,16,6,9,18,13,18,12,5,7,4,6,9
2010-01-20,0.8,0.8,0.8,0.8,0.8,0.8,9,3,11,10,10,16,9,8,10,14,13,16,14,7,7,6,8,7
2010-01-21,0.5,0.5,0.5,0.5,0.5,0.5,7,3,13,8,7,4,7,10,7,16,22,19,9,5,4,4,7,9
2010-01-22,0.7,0.7,0.7,0.7,0.7,0.7,10,3,6,9,4,14,6,7,5,7,9,15,12,4,9,1,4,6
2010-01-23,1.3,1.3,1.3,1.3,1.3,1.3,4,5,7,7,8,12,13,10,13,7,8,8,4,3,3,,,
2010-01-24,,,,,,,,,1,1,4,5,8,1,9,10,4,8,3,3,,,,
2010-01-25,,,,,,,,,,,,4,10,12,14,,,,,,,,,
2010-01-26,,,,,,,,,,2,10,8,6,20,14,15,26,18,14,3,,,,
2010-01-27,,,,,,,,,,,15,13,14,8,15,16,35,24,,,,,,
2010-01-28,,,,,,,,,,,12,6,7,7,5,17,10,20,16,16,7,4,,
2010-01-29,,,,,,,,,,3,6,10,15,10,4,16,19,18,11,8,7,7,5,
2010-01-30,,,,,,,,,,4,13,5,6,2,3,8,2,9,7,2,3,,,
2010-01-31,,,,,,,,,,,3,5,7,4,6,8,14,9,3,,,,,
2010-02-01,,,,,,,,,,3,4,3,2,14,10,10,17,39,8,11,5,4,4,
2010-02-02,,,,,,,,,,,,1,12,5,9,13,20,28,15,9,1,,,
2010-02-03,,,,,,,,,,,8,7,,16,10,10,22,29,20,12,6,7,12,1
2010-02-04,1.7,1.7,1.7,1.7,1.7,1.7,8,4,19,13,7,7,13,9,10,23,20,19,18,10,10,6,8,9
2010-02-05,1.3,1.3,1.3,1.3,1.3,1.3,11,7,13,13,6,13,8,11,16,6,17,25,15,15,10,5,12,5
2010-02-06,3.7,3.7,3.7,3.7,3.7,3.7,4,4,5,10,12,9,7,9,13,16,14,11,7,5,8,7,6,2
2010-02-07,1.8,1.8,1.8,1.8,1.8,1.8,2,,6,4,7,4,5,6,6,14,11,8,2,7,4,4,7,10
2010-02-08,1.7,1.7,1.7,1.7,1.7,1.7,8,12,20,19,3,5,13,13,18,21,33,20,19,19,10,8,9,6
2010-02-09,1.8,1.8,1.8,1.8,1.8,1.8,9,11,26,14,15,13,12,3,20,20,20,30,19,10,13,8,9,4
2010-02-10,2.7,2.7,2.7,2.7,2.7,2.7,7,9,21,12,15,21,9,9,19,13,21,21,23,5,8,11,11,10
2010-02-11,2.0,2.0,2.0,2.0,2.0,2.0,7,16,21,25,9,10,14,12,21,18,14,19,11,8,8,8,6,2
2010-02-12,1.2,1.2,1.2,1.2,1.2,1.2,8,6,9,25,8,13,13,8,11,12,13,26,14,5,7,5,10,9
2010-02-13,4.0,4.0,4.0,4.0,4.0,4.0,3,2,1,7,8,10,5,9,8,8,14,7,11,8,6,1,2,8
2010-02-14,3.0,3.0,3.0,3.0,3.0,3.0,2,2,3,7,9,6,10,11,5,9,11,13,9,9,8,8,5,11
2010-02-15,2.0,2.0,2.0,2.0,2.0,2.0,5,7,12,12,10,8,13,9,9,18,25,16,14,5,5,6,7,6
2010-02-16,1.3,1.3,1.3,1.3,1.3,1.3,8,7,21,15,9,14,9,7,10,13,21,29,17,9,2,11,7,7
2010-02-17,1.2,1.2,1.2,1.2,1.2,1.2,11,7,22,8,10,6,10,18,16,22,10,30,14,10,9,9,9,8
2010-02-18,2.0,2.0,2.0,2.0,2.0,2.0,7,5,16,21,13,10,19,12,13,16,17,17,14,11,5,8,9,14
2010-02-19,4.2,4.2,4.2,4.2,4.2,4.2,7,5,18,19,23,10,15,11,12,9,19,25,16,10,7,11,6,8
2010-02-20,2.8,2.8,2.8,2.8,2.8,2.8,2,9,5,6,11,4,15,10,8,9,13,3,8,4,3,2,1,9
2010-02-21,2.7,2.7,2.7,2.7,2.7,2.7,,1,5,4,3,7,9,7,8,9,13,8,9,4,7,4,5,1
2010-02-22,1.5,1.5,1.5,1.5,1.5,1.5,5,10,19,16,7,17,17,9,11,21,29,33,18,10,8,8,8,4
2010-02-23,1.0,1.0,1.0,1.0,1.0,1.0,8,6,21,8,12,15,4,26,14,19,12,26,21,10,4,9,7,9
2010-02-24,1.7,1.7,1.7,1.7,1.7,1.7,6,5,17,16,15,9,14,11,19,14,23,29,13,15,4,5,11,6
2010-02-25,2.3,2.3,2.3,2.3,2.3,2.3,7,11,19,16,19,9,9,12,15,12,28,23,17,13,8,8,10,12
