Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2009-08-10,,,,,,,,,,,,,,,,,,,,,2,5,3,2
2009-08-11,0.3,0.3,0.3,0.3,0.3,0.3,2,3,5,4,3,6,9,8,12,5,12,18,10,5,4,8,8,4
2009-08-12,,,,,,,3,2,5,3,6,3,9,4,11,5,2,18,6,2,6,8,9,2
2009-08-13,0.2,0.2,0.2,0.2,0.2,0.2,1,6,2,7,4,9,9,6,11,9,9,14,11,3,7,6,2,5
2009-08-14,0.2,0.2,0.2,0.2,0.2,0.2,,2,1,2,3,2,6,11,6,6,7,10,2,6,5,4,3,
2009-08-15,0.8,0.8,0.8,0.8,0.8,0.8,,2,1,2,2,9,6,3,1,1,3,1,4,3,2,2,,2
2009-08-16,0.2,0.2,0.2,0.2,0.2,0.2,,1,,3,2,5,4,2,3,5,8,4,3,5,3,,3,1
2009-08-17,,,,,,,1,,4,3,1,3,3,3,15,5,10,13,9,3,8,4,5,2
2009-08-18,0.2,0.2,0.2,0.2,0.2,0.2,2,3,5,3,6,2,8,4,15,2,9,14,7,7,6,5,10,1
2009-08-19,0.5,0.5,0.5,0.5,0.5,0.5,2,2,3,3,6,5,4,6,15,7,3,15,4,2,7,6,9,1
2009-08-20,0.2,0.2,0.2,0.2,0.2,0.2,3,6,2,4,2,4,2,3,9,4,9,15,7,6,5,6,8,1
2009-08-21,0.3,0.3,0.3,0.3,0.3,0.3,2,4,2,4,2,4,5,7,8,5,7,13,10,11,3,6,,2
2009-08-22,0.5,0.5,0.5,0.5,0.5,0.5,,4,3,1,2,3,4,4,4,6,2,3,3,2,1,1,2,3
2009-08-23,,,,,,,,1,2,3,2,2,1,1,3,3,15,4,5,3,6,3,2,1
2009-08-24,0.2,0.2,0.2,0.2,0.2,0.2,,,3,2,4,,4,7,4,11,4,9,4,4,4,5,6,1
2009-08-25,0.5,0.5,0.5,0.5,0.5,0.5,2,2,7,5,,4,6,3,9,8,13,15,7,5,4,5,8,1
2009-08-26,0.2,0.2,0.2,0.2,0.2,0.2,3,2,5,2,2,6,4,3,6,5,7,12,3,,,,,
2009-08-28,0.2,0.2,0.2,0.2,0.2,0.2,1,3,5,1,1,4,2,6,5,4,8,9,7,5,3,1,5,3
2009-08-29,0.2,0.2,0.2,0.2,0.2,0.2,1,2,4,3,4,8,6,4,3,2,4,4,2,2,2,1,2,1
2009-08-30,,,,,,,,3,,3,1,6,7,4,1,3,2,4,4,2,2,1,,2
2009-08-31,0.2,0.2,0.2,0.2,0.2,0.2,,2,2,,,,,,,,,,,,,,,
2009-09-03,,,,,,,2,3,5,2,3,3,2,4,15,7,13,16,11,5,3,4,6,
2009-09-04,0.2,0.2,0.2,0.2,0.2,0.2,2,6,5,1,2,1,,12,4,2,11,12,7,4,11,1,5,2
2009-09-05,0.2,0.2,0.2,0.2,0.2,0.2,,3,2,4,4,4,4,4,4,1,5,11,5,1,4,4,2,2
2009-09-06,0.2,0.2,0.2,0.2,0.2,0.2,,,,,2,7,3,9,2,4,7,6,2,4,3,3,,2
2009-09-07,,,,,,,,2,7,5,,5,4,3,7,24,6,,,12,9,9,13,
2009-09-08,0.3,0.3,0.3,0.3,0.3,0.3,1,8,15,3,2,2,6,5,12,21,21,20,11,6,4,7,9,3
2009-09-09,0.5,0.5,0.5,0.5,0.5,0.5,4,4,13,5,3,6,5,5,15,7,,,,,,,,
2009-09-10,0.2,0.2,0.2,0.2,0.2,0.2,4,5,10,4,,,,,,2,25,18,10,6,5,10,7,1
2009-09-11,0.3,0.3,0.3,0.3,0.3,0.3,1,8,8,3,7,4,2,7,6,25,14,19,14,5,12,5,10,
2009-09-12,0.5,0.5,0.5,0.5,0.5,0.5,,7,2,4,6,5,7,5,6,4,9,8,3,1,1,1,2,1
2009-09-13,0.3,0.3,0.3,0.3,0.3,0.3,,1,,1,1,2,10,7,3,11,10,5,9,8,1,4,1,1
2009-09-14,0.2,0.2,0.2,0.2,0.2,0.2,,7,4,4,3,3,3,5,12,20,15,23,12,8,4,7,7,3
2009-09-15,0.3,0.3,0.3,0.3,0.3,0.3,4,5,9,4,5,3,8,8,14,27,19,21,10,6,4,8,6,3
2009-09-16,,,,,,,1,5,8,1,,3,3,7,12,28,16,26,9,5,3,15,7,1
2009-09-17,0.7,0.7,0.7,0.7,0.7,0.7,4,6,8,4,5,3,5,7,16,19,11,21,14,10,4,8,8,3
2009-09-18,,,,,,,3,7,8,4,4,6,9,9,,,,,,,,,,
2009-09-19,,,,,,,,,,3,7,6,15,8,3,,,,,2,,1,1,2
2009-09-20,0.2,0.2,0.2,0.2,0.2,0.2,,2,2,1,1,,,7,1,,7,10,5,4,4,2,3,1
2009-09-21,0.2,0.2,0.2,0.2,0.2,0.2,,3,2,4,5,6,5,8,14,23,12,25,12,5,3,11,4,2
2009-09-22,,,,,,,,,,,,,3,9,8,,,3,,,,,2,1
2009-09-23,0.5,0.5,0.5,0.5,0.5,0.5,3,4,8,1,7,3,2,8,11,22,4,9,,,2,10,5,1
2009-09-24,0.3,0.3,0.3,0.3,0.3,0.3,1,8,8,2,3,,3,7,9,,,,,,,,,
2009-09-25,,,,,,,,,,3,1,,,,3,,,,,,,,,
2009-09-26,,,,,,,1,3,3,4,2,,3,4,7,,5,8,12,7,1,6,2,2
2009-09-27,,,,,,,,1,1,,1,1,,,,,,,,,3,,1,3
2009-09-28,,,,,,,,7,5,6,4,2,3,11,19,6,6,21,7,6,4,11,2,3
2009-09-29,0.2,0.2,0.2,0.2,0.2,0.2,4,7,7,4,4,2,1,7,11,17,13,25,8,5,7,11,3,2
2009-09-30,,,,,,,2,4,12,2,3,4,4,10,17,34,13,17,14,7,7,7,3,2
2009-10-01,0.2,0.2,0.2,0.2,0.2,0.2,5,8,10,4,6,5,7,8,13,14,14,17,9,4,3,11,2,
2009-10-02,,,,,,,3,7,12,4,5,3,5,9,5,35,15,15,9,10,3,7,3,1
2009-10-03,0.5,0.5,0.5,0.5,0.5,0.5,,1,3,2,6,6,5,5,5,4,5,3,6,2,,1,,
2009-10-04,,,,,,,,3,,1,2,1,1,9,2,,,,,1,3,3,3,
2009-10-05,0.3,0.3,0.3,0.3,0.3,0.3,,6,8,5,1,1,,,,,,,,,,,,
2009-10-06,,,,,,,,,1,2,1,2,1,8,5,4,6,8,5,7,3,9,1,4
2009-10-07,0.3,0.3,0.3,0.3,0.3,0.3,4,4,9,1,4,,2,8,8,29,8,22,4,5,5,10,4,
2009-10-08,0.3,0.3,0.3,0.3,0.3,0.3,3,2,9,1,6,1,3,9,10,18,15,17,14,7,1,8,3,2
2009-10-09,0.3,0.3,0.3,0.3,0.3,0.3,1,3,7,2,5,5,4,15,4,22,19,13,9,7,2,3,2,5
2009-10-10,0.5,0.5,0.5,0.5,0.5,0.5,,4,6,1,9,9,8,4,5,4,12,7,2,3,4,,3,
2009-10-11,0.3,0.3,0.3,0.3,0.3,0.3,,2,2,2,3,2,4,2,2,8,11,4,8,1,,3,1,1
2009-10-12,,,,,,,1,4,2,1,7,1,4,2,15,18,11,21,13,3,5,10,4,3
2009-10-13,,,,,,,2,4,10,,4,5,4,8,15,25,12,19,12,9,3,8,3,2
