Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2010-01-18,,,,,,,,,,,,,,,,,,4,,,,,,
2010-01-21,,,,,,,,,,,,,,,,,,,1,,,,7,
2010-01-29,,,,,,,,,,,,,1,1,,,,,,,,,,
2010-02-12,,,,,,,,,,,,1,3,,,2,1,,,,,1,1,
2010-02-14,5.3,5.3,5.3,5.3,5.3,5.3,,,,,,,,,,,2,,2,,,,,
2010-02-15,,,,,,,,,,,,9,9,9,20,19,21,32,26,12,13,3,6,3
2010-02-16,0.2,0.2,0.2,0.2,0.2,0.2,1,,,,,,,,,,,,,,,,,
2010-02-17,1.8,1.8,1.8,1.8,1.8,1.8,,,,,,2,,,,,,,,,,,,
2010-02-22,,,,,,,,,,,,,,,,,,,,,41,95,5,2
2010-02-23,0.2,0.2,0.2,0.2,0.2,0.2,,,,29,,,,,3,,,,25,,,,,
2010-02-24,,,,,,,,,,,,,6,3,6,,,,,,,,,
2010-02-27,,,,,,,,,,,,,,,,,,,2,,,,,
2010-03-01,,,,,,,,,,,,,,,,,3,,,,,,,
2010-03-02,,,,,,,,,,,,,12,,,,9,,1,4,,38,,
2010-03-03,,,,,,,,1,1,5,10,10,16,24,15,13,25,39,26,13,8,9,5,2
2010-03-04,0.8,0.8,0.8,0.8,0.8,0.8,,,2,3,,,,,,17,4,13,9,,6,2,7,
2010-03-05,,,,,,,,,,3,,,,2,,,7,,,,,1,,
2010-03-06,,,,,,,,,,,,,,,,,,,22,21,97,30,,
2010-03-07,3.2,3.2,3.2,3.2,3.2,3.2,,,,,,10,,,,,,,,,,,2,3
2010-03-08,,,,,,,22,22,19,5,7,5,2,,2,7,,,9,15,5,,,
2010-03-09,,,,,,,,,,,,,,2,,,,,,25,,,,
2010-03-10,,,,,,,,,,,4,,,,,,,,28,,,,,
2010-03-11,,,,,,,,,,,,,,6,3,45,20,12,,,,,,
2010-03-12,,,,,,,,,3,2,5,,,,,,,,,,,,,
2010-03-13,,,,,,,,,,,,,,21,4,3,1,1,12,,,,,
