Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2012-09-13,,,,,,,,,,,,,,,14,28,27,20,23,4,7,3,,1
2012-09-14,0.2,0.2,0.2,0.2,0.2,0.2,1,18,26,10,8,6,10,15,7,37,25,24,15,9,6,5,,2
2012-09-15,1.2,1.2,1.2,1.2,1.2,1.2,2,4,11,6,13,16,5,12,10,10,14,8,10,7,,1,1,1
2012-09-16,0.7,0.7,0.7,0.7,0.7,0.7,3,2,4,7,10,5,14,11,9,11,6,10,3,2,1,1,1,
2012-09-17,0.2,0.2,0.2,0.2,0.2,0.2,2,24,31,15,11,6,5,12,10,33,22,32,17,11,3,2,2,
2012-09-18,,,,,,,3,25,39,12,15,15,9,15,13,28,24,30,25,6,3,5,2,2
2012-09-19,0.2,0.2,0.2,0.2,0.2,0.2,3,19,51,13,10,9,8,14,12,18,18,23,16,5,5,3,2,1
2012-09-20,0.3,0.3,0.3,0.3,0.3,0.3,2,9,23,9,5,3,2,8,5,14,25,20,12,11,6,3,,1
2012-09-21,0.2,0.2,0.2,0.2,0.2,0.2,1,14,21,6,4,8,14,10,8,30,24,25,8,5,5,3,3,1
2012-09-22,0.5,0.5,0.5,0.5,0.5,0.5,,7,14,14,10,14,9,11,8,5,9,17,12,6,1,1,,4
2012-09-23,0.8,0.8,0.8,0.8,0.8,0.8,,2,3,4,13,9,11,7,14,5,11,8,7,,3,1,,1
2012-09-24,0.2,0.2,0.2,0.2,0.2,0.2,1,12,31,3,8,4,7,7,4,24,15,15,8,5,3,,,
2012-09-25,0.2,0.2,0.2,0.2,0.2,0.2,,11,19,12,6,,7,8,3,19,21,16,12,7,3,2,1,1
2012-09-26,0.2,0.2,0.2,0.2,0.2,0.2,,11,37,13,6,8,17,18,11,19,29,48,19,13,7,1,1,
2012-09-27,0.3,0.3,0.3,0.3,0.3,0.3,,2,9,18,4,2,4,3,5,7,8,17,10,4,2,2,,
2012-09-28,0.2,0.2,0.2,0.2,0.2,0.2,,3,5,7,2,1,2,2,1,6,6,6,8,,,,,1
2012-09-29,,,,,,,1,2,1,1,4,6,6,7,6,11,10,11,8,2,,1,,1
2012-09-30,0.2,0.2,0.2,0.2,0.2,0.2,,1,3,3,8,3,4,8,4,6,5,5,3,1,2,,1,
2012-10-01,,,,,,,1,8,15,5,3,3,6,8,4,23,15,27,14,2,,2,1,
2012-10-02,0.2,0.2,0.2,0.2,0.2,0.2,2,7,25,7,4,4,6,13,8,30,22,24,11,5,1,3,,
2012-10-03,0.3,0.3,0.3,0.3,0.3,0.3,,7,32,14,4,3,11,19,11,17,18,26,10,3,8,2,,
2012-10-04,0.2,0.2,0.2,0.2,0.2,0.2,2,12,19,11,10,4,9,7,8,19,22,20,14,2,7,2,,1
2012-10-05,0.3,0.3,0.3,0.3,0.3,0.3,1,8,26,12,4,8,12,14,12,30,22,16,7,7,4,3,2,
2012-10-06,0.3,0.3,0.3,0.3,0.3,0.3,,2,8,5,10,15,11,6,7,10,9,11,9,2,2,1,1,1
2012-10-07,0.5,0.5,0.5,0.5,0.5,0.5,,2,1,6,3,4,7,10,4,8,9,15,1,2,1,1,,
2012-10-08,,,,,,,,13,30,8,5,7,13,12,9,24,20,33,14,10,,2,,
2012-10-09,0.3,0.3,0.3,0.3,0.3,0.3,1,19,36,10,7,4,9,16,9,35,21,27,13,5,6,4,4,
2012-10-10,,,,,,,1,13,29,7,12,8,8,21,10,28,28,27,6,6,,5,1,2
2012-10-11,,,,,,,4,19,29,12,8,5,11,15,9,22,21,23,14,6,3,2,,
2012-10-12,,,,,,,,9,37,19,14,46,21,10,19,35,30,24,4,10,4,,,1
2012-10-13,0.2,0.2,0.2,0.2,0.2,0.2,1,3,3,12,6,2,10,6,4,6,13,3,5,2,2,1,,
2012-10-14,0.2,0.2,0.2,0.2,0.2,0.2,,1,,4,6,11,15,8,5,6,4,5,6,2,2,3,,1
2012-10-15,,,,,,,2,13,21,12,9,8,7,19,7,21,24,27,13,1,2,2,2,
2012-10-16,,,,,,,4,17,30,9,5,2,6,10,12,27,19,32,11,7,5,5,1,
2012-10-17,0.7,0.7,0.7,0.7,0.7,0.7,,12,31,6,4,4,9,11,16,21,15,23,6,3,4,3,2,2
2012-10-18,0.3,0.3,0.3,0.3,0.3,0.3,2,13,24,10,11,4,7,11,10,21,22,29,13,9,5,2,1,2
2012-10-19,0.2,0.2,0.2,0.2,0.2,0.2,3,12,22,10,8,6,7,14,10,19,23,28,5,5,3,5,,3
2012-10-20,0.2,0.2,0.2,0.2,0.2,0.2,1,2,8,16,10,7,7,10,15,5,10,5,3,3,,1,1,1
2012-10-21,0.3,0.3,0.3,0.3,0.3,0.3,1,3,2,3,12,10,4,10,13,8,11,8,3,3,1,1,1,
2012-10-22,0.2,0.2,0.2,0.2,0.2,0.2,2,18,37,13,8,8,11,8,15,29,26,22,16,11,3,3,,1
2012-10-23,0.3,0.3,0.3,0.3,0.3,0.3,,17,34,12,7,8,10,11,14,25,28,22,19,6,1,1,3,
2012-10-24,0.3,0.3,0.3,0.3,0.3,0.3,2,17,26,16,7,14,8,10,18,21,23,28,16,7,3,2,2,1
2012-10-25,0.3,0.3,0.3,0.3,0.3,0.3,1,19,32,8,9,4,16,20,10,9,22,24,11,6,8,3,,
2012-10-26,0.3,0.3,0.3,0.3,0.3,0.3,4,12,28,11,3,14,12,11,15,22,24,16,10,6,4,4,2,1
2012-10-27,0.5,0.5,0.5,0.5,0.5,0.5,1,2,6,2,2,9,11,10,6,10,5,7,2,5,,2,,
2012-10-28,0.7,0.7,0.7,0.7,0.7,0.7,2,1,1,1,2,2,6,6,2,6,7,3,1,2,,,2,
2012-10-29,0.5,0.5,0.5,0.5,0.5,0.5,3,13,13,9,3,4,7,8,8,7,17,24,10,10,6,2,,1
2012-10-30,0.2,0.2,0.2,0.2,0.2,0.2,1,13,19,2,4,8,9,14,9,8,20,16,12,4,7,3,2,2
2012-10-31,0.3,0.3,0.3,0.3,0.3,0.3,1,12,16,12,2,4,5,6,15,9,15,10,3,9,2,3,,
2012-11-01,0.7,0.7,0.7,0.7,0.7,0.7,2,14,8,4,8,1,11,6,11,12,19,17,5,3,6,5,,
2012-11-02,0.5,0.5,0.5,0.5,0.5,0.5,1,6,12,9,4,4,12,6,7,18,11,10,9,4,1,2,,3
2012-11-03,0.2,0.2,0.2,0.2,0.2,0.2,,3,6,4,9,13,14,10,9,6,8,3,3,3,2,1,,
2012-11-04,0.3,0.3,0.3,0.3,0.3,0.3,,1,,5,5,2,10,5,11,10,1,2,2,,3,3,1,
2012-11-05,,,,,,,1,16,24,8,5,3,12,7,9,34,28,18,11,7,2,4,,
2012-11-06,,,,,,,1,14,23,18,3,1,13,12,5,28,16,18,8,7,4,5,2,2
2012-11-07,0.2,0.2,0.2,0.2,0.2,0.2,2,11,37,12,1,4,18,10,14,29,26,18,7,10,2,6,,2
2012-11-08,,,,,,,1,15,29,,8,9,7,13,10,24,24,14,14,6,10,3,2,1
2012-11-09,0.5,0.5,0.5,0.5,0.5,0.5,1,13,27,15,6,4,7,10,12,23,20,13,11,11,4,3,2,3
2012-11-10,0.3,0.3,0.3,0.3,0.3,0.3,,2,4,4,3,5,2,11,9,13,8,3,6,4,1,,1,
2012-11-11,0.2,0.2,0.2,0.2,0.2,0.2,,,2,5,8,7,7,7,4,7,9,5,1,4,,3,,
2012-11-12,,,,,,,2,10,27,15,9,14,6,14,2,35,17,16,11,4,3,3,,
2012-11-13,0.3,0.3,0.3,0.3,0.3,0.3,4,17,32,13,7,8,12,23,9,26,23,19,10,6,7,5,2,1
2012-11-14,0.2,0.2,0.2,0.2,0.2,0.2,3,19,22,11,4,3,10,16,13,19,34,23,13,5,11,6,2,1
