Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2009-08-28,,,,,,,,,2,9,,4,5,1,,,,,,,,,,
2009-08-29,,,,,,,,2,1,4,7,1,4,1,4,2,5,3,,,,3,,1
2009-08-30,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,1,,7,8,10,2,6,5,7,1,1,,1,3,1
2009-08-31,0.3,0.3,0.3,0.3,0.3,0.3,1,,2,7,3,5,2,5,6,1,5,4,5,1,2,2,2,5
2009-09-01,0.3,0.3,0.3,0.3,0.3,0.3,5,18,45,36,13,5,4,13,9,8,10,4,6,7,2,,1,1
2009-09-02,0.3,0.3,0.3,0.3,0.3,0.3,4,15,34,33,15,10,6,16,8,5,10,10,5,7,3,2,4,
2009-09-03,0.2,0.2,0.2,0.2,0.2,0.2,4,16,36,30,11,14,9,12,6,7,6,5,6,6,5,1,1,3
2009-09-04,0.3,0.3,0.3,0.3,0.3,0.3,4,11,39,40,12,6,9,5,7,7,4,6,4,6,4,2,,2
2009-09-05,0.2,0.2,0.2,0.2,0.2,0.2,2,3,1,5,3,3,2,5,3,5,2,3,7,4,2,4,,1
2009-09-06,1.0,1.0,1.0,1.0,1.0,1.0,3,3,,,2,6,6,4,7,8,6,3,1,3,3,2,2,1
2009-09-07,0.8,0.8,0.8,0.8,0.8,0.8,3,9,59,30,9,9,9,12,9,13,14,12,4,3,9,5,1,1
2009-09-08,0.3,0.3,0.3,0.3,0.3,0.3,6,12,44,36,24,7,10,10,16,11,5,7,5,6,5,1,2,2
2009-09-09,0.7,0.7,0.7,0.7,0.7,0.7,5,11,56,47,20,14,7,11,16,12,9,12,4,4,,3,2,4
2009-09-10,1.0,1.0,1.0,1.0,1.0,1.0,5,8,49,47,21,6,9,17,4,18,9,13,7,6,,5,3,
2009-09-11,0.5,0.5,0.5,0.5,0.5,0.5,3,7,39,40,13,7,10,11,9,12,13,9,11,7,3,2,1,1
2009-09-12,0.5,0.5,0.5,0.5,0.5,0.5,,2,1,2,8,1,2,2,8,6,11,9,6,9,4,,,
2009-09-13,0.8,0.8,0.8,0.8,0.8,0.8,2,1,2,3,1,4,2,6,4,11,9,4,,2,,3,2,1
2009-09-14,0.7,0.7,0.7,0.7,0.7,0.7,4,13,60,41,14,9,12,18,14,7,15,11,12,6,2,2,1,1
2009-09-15,0.2,0.2,0.2,0.2,0.2,0.2,4,8,63,38,10,10,12,13,15,12,12,10,8,6,6,1,1,1
2009-09-16,0.3,0.3,0.3,0.3,0.3,0.3,3,9,56,37,14,4,10,7,,12,10,21,8,4,3,2,3,2
2009-09-17,0.8,0.8,0.8,0.8,0.8,0.8,2,13,68,31,20,9,7,12,9,15,8,8,7,4,3,1,3,1
2009-09-18,0.7,0.7,0.7,0.7,0.7,0.7,4,10,44,38,17,9,8,13,7,11,7,10,6,6,6,3,2,
2009-09-19,0.7,0.7,0.7,0.7,0.7,0.7,3,1,2,2,10,4,4,8,8,5,9,4,6,3,2,4,1,1
2009-09-20,0.5,0.5,0.5,0.5,0.5,0.5,1,1,4,4,7,6,8,8,1,4,4,3,6,2,4,3,1,1
2009-09-21,0.7,0.7,0.7,0.7,0.7,0.7,5,16,46,52,18,18,6,10,4,16,8,4,11,1,,4,1,1
2009-09-22,0.3,0.3,0.3,0.3,0.3,0.3,3,15,56,52,10,10,12,13,13,9,6,4,7,5,,2,1,
2009-09-23,0.3,0.3,0.3,0.3,0.3,0.3,3,16,45,41,7,10,11,7,12,15,5,6,5,8,2,6,,2
2009-09-24,,,,,,,3,17,57,40,24,7,11,10,11,9,11,14,10,3,3,4,2,
2009-09-25,0.2,0.2,0.2,0.2,0.2,0.2,3,11,49,43,20,10,13,8,15,10,8,8,6,3,1,7,1,2
2009-09-26,0.7,0.7,0.7,0.7,0.7,0.7,3,4,5,3,6,2,4,1,12,7,6,9,3,2,4,1,1,
2009-09-27,,,,,,,3,2,1,2,4,3,5,6,7,6,1,5,2,1,,5,1,1
2009-09-28,,,,,,,4,16,47,49,17,5,9,12,12,9,11,12,6,5,2,2,2,3
2009-09-29,0.5,0.5,0.5,0.5,0.5,0.5,5,14,53,60,16,12,17,8,13,9,8,6,9,1,4,1,3,
2009-09-30,0.3,0.3,0.3,0.3,0.3,0.3,5,14,50,59,17,12,7,19,15,12,8,4,8,8,2,7,1,
2009-10-01,0.3,0.3,0.3,0.3,0.3,0.3,5,15,59,43,24,5,12,9,16,14,10,6,10,1,2,1,3,4
2009-10-02,,,,,,,6,7,54,47,16,18,10,7,12,11,9,5,1,4,2,,1,
2009-10-03,0.7,0.7,0.7,0.7,0.7,0.7,3,1,2,2,6,3,7,3,4,5,4,4,5,3,2,,,1
2009-10-04,,,,,,,2,,5,2,3,2,3,4,3,8,4,8,2,3,1,2,,
2009-10-05,0.3,0.3,0.3,0.3,0.3,0.3,6,12,61,39,15,10,11,20,12,19,7,11,7,5,2,4,2,1
2009-10-06,0.5,0.5,0.5,0.5,0.5,0.5,3,9,46,40,11,7,8,6,9,6,8,5,7,4,,,3,1
2009-10-07,0.2,0.2,0.2,0.2,0.2,0.2,7,15,48,63,20,9,12,21,11,12,4,9,5,6,4,5,1,1
2009-10-08,0.3,0.3,0.3,0.3,0.3,0.3,6,18,52,51,21,13,14,18,11,13,10,8,6,2,2,3,1,2
2009-10-09,0.2,0.2,0.2,0.2,0.2,0.2,3,11,47,46,18,13,17,16,12,12,8,15,4,8,5,4,4,1
2009-10-10,0.2,0.2,0.2,0.2,0.2,0.2,3,1,5,10,4,2,5,5,5,9,7,5,8,4,5,3,4,2
2009-10-11,0.2,0.2,0.2,0.2,0.2,0.2,1,,2,9,9,6,7,12,10,16,6,4,5,3,,5,1,
2009-10-12,0.3,0.3,0.3,0.3,0.3,0.3,5,17,65,54,25,14,14,22,12,15,15,18,9,15,4,2,1,2
2009-10-13,0.8,0.8,0.8,0.8,0.8,0.8,5,13,52,71,37,17,28,21,25,8,26,9,14,5,8,3,4,1
2009-10-14,,,,,,,3,10,80,57,27,15,17,23,15,13,15,17,8,12,12,4,2,2
2009-10-15,0.5,0.5,0.5,0.5,0.5,0.5,2,11,61,40,32,20,20,21,19,17,16,10,10,8,4,3,4,3
2009-10-16,0.8,0.8,0.8,0.8,0.8,0.8,5,14,61,65,23,27,27,23,20,20,12,15,5,10,6,,3,4
2009-10-17,0.7,0.7,0.7,0.7,0.7,0.7,3,,7,26,15,11,6,19,18,11,8,9,4,7,3,7,5,4
