Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2016-01-01,0.3,0.3,0.3,0.3,0.3,0.3,,3,1,7,6,11,4,4,2,10,2,2,,,,,1,
2016-01-02,1.2,1.2,1.2,1.2,1.2,1.2,7,8,16,15,11,12,10,11,8,15,11,11,8,5,1,1,,
2016-01-03,0.8,0.8,0.8,0.8,0.8,0.8,3,4,8,17,10,14,9,5,4,4,5,6,4,1,,3,,
2016-01-04,1.3,1.3,1.3,1.3,1.3,1.3,15,25,25,15,16,13,16,10,12,17,20,26,16,6,6,4,1,2
2016-01-05,1.3,1.3,1.3,1.3,1.3,1.3,17,27,29,17,9,13,12,15,13,15,23,21,19,9,5,6,2,3
2016-01-06,2.0,2.0,2.0,2.0,2.0,2.0,17,27,26,15,10,13,14,16,15,15,23,26,12,9,2,3,2,1
2016-01-07,1.7,1.7,1.7,1.7,1.7,1.7,17,22,23,15,11,8,9,12,11,10,15,21,15,5,6,3,,
2016-01-08,1.8,1.8,1.8,1.8,1.8,1.8,18,23,20,20,9,16,12,7,16,12,26,19,12,6,1,4,1,
2016-01-09,1.2,1.2,1.2,1.2,1.2,1.2,7,5,19,13,17,19,12,16,12,14,15,12,11,4,1,2,1,2
2016-01-10,0.5,0.5,0.5,0.5,0.5,0.5,3,6,4,18,11,14,13,7,11,11,7,8,3,1,,3,1,
2016-01-11,1.5,1.5,1.5,1.5,1.5,1.5,20,18,26,15,12,14,15,15,13,15,23,25,14,10,3,1,1,
2016-01-12,1.8,1.8,1.8,1.8,1.8,1.8,11,23,22,22,12,17,12,17,10,17,17,30,22,5,5,2,2,2
2016-01-13,1.3,1.3,1.3,1.3,1.3,1.3,16,24,26,12,12,12,7,10,14,15,26,27,11,11,4,3,,
2016-01-14,1.5,1.5,1.5,1.5,1.5,1.5,16,22,23,17,9,12,10,13,10,11,19,24,12,8,3,4,1,
2016-01-15,1.8,1.8,1.8,1.8,1.8,1.8,14,19,23,18,10,16,19,16,14,16,20,24,12,10,2,3,1,
2016-01-16,1.2,1.2,1.2,1.2,1.2,1.2,7,8,12,11,13,16,15,12,14,13,9,9,6,6,5,2,,1
2016-01-17,0.7,0.7,0.7,0.7,0.7,0.7,2,5,7,7,14,15,6,9,8,5,4,6,2,1,1,3,1,
2016-01-18,1.0,1.0,1.0,1.0,1.0,1.0,16,20,20,16,12,11,13,13,15,17,14,23,11,8,6,4,1,
2016-01-19,1.8,1.8,1.8,1.8,1.8,1.8,17,19,25,13,13,11,9,8,11,13,15,22,14,8,4,5,,2
2016-01-20,1.5,1.5,1.5,1.5,1.5,1.5,17,28,20,16,9,12,11,12,13,19,12,18,13,6,6,3,2,1
2016-01-21,1.8,1.8,1.8,1.8,1.8,1.8,14,27,31,15,8,11,18,19,13,9,17,27,15,9,4,7,1,1
2016-01-22,1.2,1.2,1.2,1.2,1.2,1.2,13,19,26,14,9,9,10,9,17,12,12,22,7,4,6,4,,1
2016-01-23,1.2,1.2,1.2,1.2,1.2,1.2,4,3,12,17,9,19,12,14,10,11,13,9,8,5,,4,,
2016-01-24,0.7,0.7,0.7,0.7,0.7,0.7,2,2,4,13,8,11,11,4,6,12,8,6,4,,3,5,1,1
2016-01-25,1.8,1.8,1.8,1.8,1.8,1.8,14,24,34,20,17,13,11,16,13,14,22,27,11,10,4,5,2,2
2016-01-26,2.3,2.3,2.3,2.3,2.3,2.3,19,24,25,17,8,15,13,10,14,13,16,19,13,7,5,4,,3
2016-01-27,2.0,2.0,2.0,2.0,2.0,2.0,16,25,25,19,9,12,14,13,12,12,17,19,14,8,3,3,1,1
