Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2009-11-27,,,,,,,,,,,,,,,,24,22,30,19,4,9,11,7,3
2009-11-28,1.3,1.3,1.3,1.3,1.3,1.3,14,15,18,18,26,12,20,11,19,14,15,13,14,2,8,4,3,1
2009-11-29,0.5,0.5,0.5,0.5,0.5,0.5,8,8,6,12,11,13,10,6,5,4,4,4,8,2,2,2,3,6
2009-11-30,2.0,2.0,2.0,2.0,2.0,2.0,34,56,102,24,16,20,17,15,16,11,11,34,16,10,12,9,8,3
2009-12-01,2.5,2.5,2.5,2.5,2.5,2.5,27,79,101,50,17,19,16,19,17,15,22,23,21,8,5,4,6,3
2009-12-02,2.8,2.8,2.8,2.8,2.8,2.8,34,70,111,33,14,23,9,14,21,23,20,31,27,11,10,7,11,5
2009-12-03,2.7,2.7,2.7,2.7,2.7,2.7,37,68,107,39,13,18,12,11,15,18,20,22,17,10,6,11,13,3
2009-12-04,1.5,1.5,1.5,1.5,1.5,1.5,30,62,78,30,19,13,11,15,15,22,28,28,10,10,11,7,9,6
2009-12-05,1.3,1.3,1.3,1.3,1.3,1.3,18,15,18,14,16,11,12,19,27,20,14,5,7,4,5,2,4,
2009-12-06,2.5,2.5,2.5,2.5,2.5,2.5,7,7,5,5,12,12,13,9,18,26,9,9,6,4,5,,6,2
2009-12-07,1.8,1.8,1.8,1.8,1.8,1.8,38,67,100,26,10,9,14,11,29,17,18,35,16,14,15,6,7,2
2009-12-08,1.8,1.8,1.8,1.8,1.8,1.8,39,74,95,36,19,17,23,20,25,22,29,36,20,16,10,6,10,5
2009-12-09,2.3,2.3,2.3,2.3,2.3,2.3,37,70,95,40,12,16,24,23,34,15,18,35,28,19,9,8,10,1
2009-12-10,2.3,2.3,2.3,2.3,2.3,2.3,29,49,109,39,17,16,20,25,30,23,30,32,23,17,7,7,13,3
2009-12-11,3.0,3.0,3.0,3.0,3.0,3.0,24,54,88,25,12,13,12,27,21,28,33,23,9,14,10,9,12,5
2009-12-12,1.7,1.7,1.7,1.7,1.7,1.7,12,12,11,15,16,19,20,18,12,12,12,8,25,3,4,4,3,1
2009-12-13,1.2,1.2,1.2,1.2,1.2,1.2,10,10,15,20,14,19,17,14,10,13,7,12,9,7,2,6,3,4
