Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2009-10-28,,,,,,,,,,7,10,12,15,12,15,9,20,23,13,3,9,2,2,1
2009-10-29,,,,,,,2,6,7,8,17,15,14,10,19,20,25,21,15,6,8,3,5,2
2009-10-30,0.3,0.3,0.3,0.3,0.3,0.3,4,4,5,10,12,14,13,15,15,16,25,15,10,6,4,1,,3
2009-10-31,0.2,0.2,0.2,0.2,0.2,0.2,2,2,5,10,9,11,10,21,8,14,9,10,6,1,2,1,3,
2009-11-01,0.2,0.2,0.2,0.2,0.2,0.2,,1,3,1,1,6,3,4,4,7,5,3,2,,1,3,,1
2009-11-02,0.3,0.3,0.3,0.3,0.3,0.3,2,6,9,8,12,12,8,13,14,15,21,23,10,7,3,4,1,
2009-11-03,0.3,0.3,0.3,0.3,0.3,0.3,2,8,3,9,6,3,11,9,14,13,14,20,9,8,4,5,,2
2009-11-04,0.2,0.2,0.2,0.2,0.2,0.2,2,6,6,7,13,12,8,10,12,12,17,25,17,11,4,5,2,
2009-11-05,,,,,,,4,7,6,6,11,15,13,18,16,16,20,20,20,7,5,3,2,2
2009-11-06,0.5,0.5,0.5,0.5,0.5,0.5,2,7,10,9,7,10,10,14,12,18,11,20,10,9,4,6,2,1
2009-11-07,0.3,0.3,0.3,0.3,0.3,0.3,2,2,5,7,5,14,15,13,14,16,17,9,7,4,1,2,2,1
2009-11-08,0.8,0.8,0.8,0.8,0.8,0.8,1,1,,1,9,10,12,14,11,20,6,5,2,3,3,,,
2009-11-09,0.2,0.2,0.2,0.2,0.2,0.2,,9,5,7,6,7,13,14,18,11,16,24,12,7,4,5,2,1
2009-11-10,,,,,,,1,7,6,9,6,12,15,18,20,7,17,22,14,9,3,4,2,1
2009-11-11,0.3,0.3,0.3,0.3,0.3,0.3,1,7,2,7,5,18,21,13,14,12,20,26,12,5,2,4,3,1
2009-11-12,0.2,0.2,0.2,0.2,0.2,0.2,1,7,5,7,6,19,12,18,18,19,14,18,12,8,4,1,1,1
2009-11-13,0.5,0.5,0.5,0.5,0.5,0.5,2,4,3,7,12,18,20,12,17,20,20,20,13,1,3,1,2,2
2009-11-14,,,,,,,,3,6,5,8,16,11,11,9,10,5,4,9,3,2,,1,1
2009-11-15,0.2,0.2,0.2,0.2,0.2,0.2,,,1,1,10,11,10,10,15,17,8,3,2,4,3,,,1
2009-11-16,0.2,0.2,0.2,0.2,0.2,0.2,4,5,4,5,4,4,8,4,19,19,21,20,7,6,5,4,2,2
2009-11-17,0.3,0.3,0.3,0.3,0.3,0.3,1,6,7,6,12,7,14,12,16,9,18,14,12,11,6,3,1,
2009-11-18,0.2,0.2,0.2,0.2,0.2,0.2,,5,3,4,6,9,7,9,13,9,17,15,13,9,7,3,2,1
2009-11-19,0.5,0.5,0.5,0.5,0.5,0.5,1,3,6,8,8,7,10,13,12,11,21,22,11,6,5,3,3,5
2009-11-20,0.2,0.2,0.2,0.2,0.2,0.2,3,5,8,7,16,9,13,15,9,24,20,25,10,5,4,6,3,2
2009-11-21,0.3,0.3,0.3,0.3,0.3,0.3,1,3,2,6,4,8,16,6,7,14,3,4,5,1,4,1,1,1
2009-11-22,,,,,,,,,,1,10,6,11,12,8,17,4,10,1,1,3,2,2,
2009-11-23,0.3,0.3,0.3,0.3,0.3,0.3,,5,8,11,10,11,14,14,10,18,13,17,15,5,10,4,1,1
2009-11-24,,,,,,,1,9,6,3,6,7,18,8,12,18,25,26,15,4,6,2,1,1
2009-11-25,0.5,0.5,0.5,0.5,0.5,0.5,1,6,6,1,9,7,11,9,8,13,25,18,12,3,1,2,3,1
2009-11-26,0.5,0.5,0.5,0.5,0.5,0.5,2,5,8,7,10,8,12,12,19,9,21,17,8,7,3,4,4,3
2009-11-27,0.5,0.5,0.5,0.5,0.5,0.5,1,5,4,8,13,18,17,15,16,12,14,21,12,8,4,1,2,
2009-11-28,0.3,0.3,0.3,0.3,0.3,0.3,1,3,2,2,8,13,11,10,10,19,11,12,9,3,2,3,1,
2009-11-29,,,,,,,,,2,1,1,6,4,4,9,1,7,6,,,4,2,3,2
2009-11-30,0.3,0.3,0.3,0.3,0.3,0.3,2,6,6,3,2,9,4,10,10,17,12,24,16,5,7,1,4,
