Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2012-09-13,,,,,,,,,,,,,,,11,21,18,22,15,12,10,8,2,1
2012-09-14,0.8,0.8,0.8,0.8,0.8,0.8,9,42,139,49,28,23,17,14,16,21,36,28,12,12,4,3,1,2
2012-09-15,0.8,0.8,0.8,0.8,0.8,0.8,2,7,16,25,19,21,43,24,35,36,23,19,9,12,9,2,1,6
2012-09-16,0.5,0.5,0.5,0.5,0.5,0.5,4,4,11,14,18,22,18,32,24,20,17,18,4,3,7,2,2,
2012-09-17,1.3,1.3,1.3,1.3,1.3,1.3,11,35,150,61,20,13,16,15,15,37,21,32,15,13,5,2,1,
2012-09-18,0.8,0.8,0.8,0.8,0.8,0.8,11,39,141,58,25,16,19,27,8,16,25,24,17,11,6,2,1,1
2012-09-19,0.7,0.7,0.7,0.7,0.7,0.7,11,31,146,69,21,11,18,14,16,24,22,30,30,18,9,10,2,1
2012-09-20,1.3,1.3,1.3,1.3,1.3,1.3,5,25,136,52,19,12,7,16,8,10,16,13,12,16,8,5,3,6
2012-09-21,1.2,1.2,1.2,1.2,1.2,1.2,10,28,120,56,11,15,6,12,22,16,16,18,18,6,2,5,3,7
2012-09-22,1.2,1.2,1.2,1.2,1.2,1.2,6,5,16,15,20,39,25,24,13,22,17,13,16,8,2,4,3,2
2012-09-23,1.0,1.0,1.0,1.0,1.0,1.0,2,8,10,15,19,18,25,19,14,18,11,9,16,10,2,3,1,
2012-09-24,1.2,1.2,1.2,1.2,1.2,1.2,9,19,110,50,15,8,8,12,6,10,14,12,11,5,1,2,2,1
2012-09-25,1.2,1.2,1.2,1.2,1.2,1.2,8,32,77,58,12,5,5,5,10,8,10,13,10,3,2,1,1,
2012-09-26,0.3,0.3,0.3,0.3,0.3,0.3,3,,9,2,3,2,1,1,3,,1,2,,,4,,,
2012-09-28,,,,,,,,,,,,,1,2,,2,,2,1,,,,,
2012-09-29,,,,,,,1,,2,,2,5,4,3,3,2,2,4,1,6,1,,1,
2012-09-30,0.5,0.5,0.5,0.5,0.5,0.5,4,4,5,9,5,8,6,8,3,4,6,,4,8,2,,1,2
2012-10-01,0.5,0.5,0.5,0.5,0.5,0.5,7,32,100,64,15,11,3,15,13,18,16,18,10,3,8,2,5,
2012-10-02,0.7,0.7,0.7,0.7,0.7,0.7,9,37,139,62,19,9,14,11,10,7,18,16,10,5,2,,2,1
2012-10-03,0.8,0.8,0.8,0.8,0.8,0.8,11,38,135,68,20,6,8,10,19,24,19,28,11,6,5,1,2,
2012-10-04,1.2,1.2,1.2,1.2,1.2,1.2,7,36,124,64,27,14,12,27,8,14,16,21,6,13,4,1,,2
2012-10-05,1.2,1.2,1.2,1.2,1.2,1.2,9,34,121,61,16,14,16,11,9,18,13,15,6,5,2,1,3,6
2012-10-06,0.7,0.7,0.7,0.7,0.7,0.7,6,5,13,18,15,22,18,15,12,14,28,17,8,10,1,2,,3
2012-10-07,0.5,0.5,0.5,0.5,0.5,0.5,1,5,7,17,13,3,24,16,6,17,16,22,17,6,5,,4,3
2012-10-08,0.8,0.8,0.8,0.8,0.8,0.8,3,33,157,72,29,8,18,19,25,24,20,26,14,7,9,1,1,
2012-10-09,0.8,0.8,0.8,0.8,0.8,0.8,8,42,160,87,26,13,20,17,24,20,27,37,18,16,8,2,2,2
2012-10-10,0.8,0.8,0.8,0.8,0.8,0.8,6,47,161,78,38,24,21,26,16,25,26,25,24,4,4,7,7,1
2012-10-11,1.5,1.5,1.5,1.5,1.5,1.5,6,41,137,89,22,18,15,22,16,9,16,22,16,10,6,2,3,4
2012-10-12,1.5,1.5,1.5,1.5,1.5,1.5,4,37,149,63,32,16,17,25,16,30,24,23,13,20,3,3,,2
2012-10-13,1.0,1.0,1.0,1.0,1.0,1.0,4,6,16,15,24,17,25,14,22,14,20,17,16,12,5,,4,3
2012-10-14,0.2,0.2,0.2,0.2,0.2,0.2,4,4,7,10,19,26,20,26,17,11,12,8,6,5,2,1,2,
2012-10-15,1.2,1.2,1.2,1.2,1.2,1.2,6,38,165,81,28,18,23,21,19,21,29,21,13,8,7,1,2,1
2012-10-16,1.3,1.3,1.3,1.3,1.3,1.3,7,42,195,80,33,15,16,21,10,11,21,26,11,11,6,2,2,2
2012-10-17,1.2,1.2,1.2,1.2,1.2,1.2,8,35,142,76,26,20,28,28,11,19,21,19,23,10,3,3,,3
2012-10-18,1.5,1.5,1.5,1.5,1.5,1.5,3,39,165,80,35,23,23,29,22,22,20,25,16,8,6,5,2,3
2012-10-19,1.7,1.7,1.7,1.7,1.7,1.7,8,34,169,89,30,21,23,24,21,29,18,19,17,12,4,2,2,1
2012-10-20,1.7,1.7,1.7,1.7,1.7,1.7,3,7,17,16,20,23,16,29,27,18,16,18,6,8,3,2,,5
2012-10-21,0.7,0.7,0.7,0.7,0.7,0.7,1,4,10,17,16,19,18,26,22,18,28,21,16,4,6,1,4,1
2012-10-22,0.5,0.5,0.5,0.5,0.5,0.5,6,49,174,83,27,28,27,29,17,19,29,25,13,7,7,2,3,2
2012-10-23,1.0,1.0,1.0,1.0,1.0,1.0,7,59,201,79,29,21,13,28,19,22,26,26,18,12,9,3,2,2
2012-10-24,1.2,1.2,1.2,1.2,1.2,1.2,9,51,175,99,39,29,24,29,19,21,24,26,20,10,4,7,2,1
2012-10-25,1.0,1.0,1.0,1.0,1.0,1.0,6,46,154,83,47,25,24,29,11,23,20,34,16,7,5,5,5,1
