Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2014-05-08,,,,,,,,,,,,4,3,4,7,4,2,7,3,1,1,1,,
2014-05-09,0.3,0.3,0.3,0.3,0.3,0.3,4,3,11,1,2,1,,2,,8,4,2,,3,,1,1,
2014-05-10,0.2,0.2,0.2,0.2,0.2,0.2,,3,1,2,8,3,4,2,1,,2,,,,,,,
2014-05-11,,,,,,,,1,1,4,1,,,,,,1,2,,,,,,1
2014-05-12,0.3,0.3,0.3,0.3,0.3,0.3,1,7,8,3,1,1,,3,2,4,1,2,2,1,1,1,1,
2014-05-13,0.3,0.3,0.3,0.3,0.3,0.3,4,6,5,1,1,3,1,5,3,6,2,3,2,1,,,1,
2014-05-14,0.3,0.3,0.3,0.3,0.3,0.3,3,6,8,3,2,2,3,3,8,4,1,6,4,1,,,1,
2014-05-15,0.7,0.7,0.7,0.7,0.7,0.7,3,8,6,6,1,2,4,6,4,3,3,4,3,4,1,1,1,
2014-05-16,0.5,0.5,0.5,0.5,0.5,0.5,3,7,7,5,5,1,5,4,3,6,2,2,1,,1,1,,
2014-05-17,0.7,0.7,0.7,0.7,0.7,0.7,2,7,2,5,3,2,5,1,2,1,2,3,4,,1,1,,1
2014-05-18,0.3,0.3,0.3,0.3,0.3,0.3,,5,3,4,1,2,5,4,2,3,1,2,4,1,1,4,,
2014-05-19,0.2,0.2,0.2,0.2,0.2,0.2,3,5,9,3,2,1,10,6,4,5,3,3,1,3,2,2,,
2014-05-20,0.3,0.3,0.3,0.3,0.3,0.3,6,9,7,1,3,3,3,5,4,5,3,3,3,1,,,4,
2014-05-21,0.2,0.2,0.2,0.2,0.2,0.2,2,9,12,2,2,3,,11,3,9,3,3,5,3,,2,1,
2014-05-22,0.7,0.7,0.7,0.7,0.7,0.7,2,2,3,3,2,2,,1,3,4,2,3,2,,2,1,,
2014-05-23,0.2,0.2,0.2,0.2,0.2,0.2,3,1,7,4,3,1,1,3,2,6,2,3,3,,1,,,
2014-05-24,0.5,0.5,0.5,0.5,0.5,0.5,2,4,2,1,4,2,2,2,1,1,,,,,1,,,
2014-05-25,,,,,,,,3,2,4,2,,4,,,4,2,2,1,3,,,,
2014-05-26,0.8,0.8,0.8,0.8,0.8,0.8,,5,2,2,4,4,1,2,3,,3,1,1,3,1,1,,
2014-05-27,0.3,0.3,0.3,0.3,0.3,0.3,1,4,9,1,3,4,1,3,,2,1,2,,1,,1,,
2014-05-28,0.2,0.2,0.2,0.2,0.2,0.2,2,4,6,,3,3,,1,3,5,5,2,3,,,,1,
2014-05-29,0.7,0.7,0.7,0.7,0.7,0.7,1,3,5,2,1,6,5,2,3,2,2,2,3,1,1,,,
2014-05-30,0.7,0.7,0.7,0.7,0.7,0.7,1,6,7,1,2,6,3,2,2,4,1,6,1,1,,1,,1
2014-05-31,0.3,0.3,0.3,0.3,0.3,0.3,1,5,2,4,4,2,1,3,,2,1,,2,3,,,,
2014-06-01,0.3,0.3,0.3,0.3,0.3,0.3,3,2,2,2,2,2,4,3,2,1,5,2,1,2,,,,1
2014-06-02,0.2,0.2,0.2,0.2,0.2,0.2,4,4,9,3,2,3,1,2,5,9,6,4,2,4,1,1,4,
2014-06-03,0.3,0.3,0.3,0.3,0.3,0.3,4,7,8,,1,2,,4,2,5,2,3,2,1,,,2,
2014-06-04,0.7,0.7,0.7,0.7,0.7,0.7,1,5,6,2,1,,,4,1,4,1,6,1,1,,1,,
2014-06-05,0.7,0.7,0.7,0.7,0.7,0.7,1,8,9,5,1,2,2,7,3,5,2,2,7,2,,1,,
2014-06-06,0.5,0.5,0.5,0.5,0.5,0.5,6,9,14,4,3,4,3,10,1,11,4,5,4,2,1,1,2,
2014-06-07,0.2,0.2,0.2,0.2,0.2,0.2,2,5,1,4,1,2,2,,3,,,1,,1,1,,,
2014-06-08,0.5,0.5,0.5,0.5,0.5,0.5,3,2,1,6,5,2,,2,,2,1,3,1,1,,,1,1
2014-06-09,0.3,0.3,0.3,0.3,0.3,0.3,3,5,5,1,5,4,3,2,2,9,3,1,3,6,,1,1,
2014-06-10,0.3,0.3,0.3,0.3,0.3,0.3,5,8,5,1,2,7,3,3,4,10,6,2,4,4,,1,4,1
2014-06-11,0.7,0.7,0.7,0.7,0.7,0.7,5,6,10,6,3,2,2,4,1,4,6,7,,4,1,2,3,
2014-06-12,1.0,1.0,1.0,1.0,1.0,1.0,6,5,6,6,4,3,4,1,,5,6,1,5,8,2,4,1,1
2014-06-13,0.8,0.8,0.8,0.8,0.8,0.8,1,10,4,4,3,2,2,5,3,7,1,5,2,2,1,1,3,
2014-06-14,0.3,0.3,0.3,0.3,0.3,0.3,3,3,1,2,4,1,5,3,3,2,,2,,1,1,,1,1
2014-06-15,0.3,0.3,0.3,0.3,0.3,0.3,,3,,3,1,4,6,2,3,2,,,,1,1,,,1
2014-06-16,0.2,0.2,0.2,0.2,0.2,0.2,1,11,11,5,4,,1,4,4,5,3,6,5,1,2,1,1,
