Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2009-08-10,,,,,,,,,,,,,,,,,,,13,4,10,6,5,
2009-08-11,0.3,0.3,0.3,0.3,0.3,0.3,3,12,12,13,10,10,9,10,12,10,36,54,14,11,9,8,6,
2009-08-12,,,,,,,5,16,23,12,5,12,7,5,9,12,34,47,19,6,11,9,4,1
2009-08-13,0.3,0.3,0.3,0.3,0.3,0.3,5,16,12,9,10,9,13,10,8,12,36,56,17,7,11,7,2,
2009-08-14,,,,,,,4,11,15,10,8,6,25,12,8,16,27,21,12,10,13,9,4,1
2009-08-15,0.8,0.8,0.8,0.8,0.8,0.8,1,7,3,9,9,6,10,7,7,6,15,10,11,10,5,2,1,
2009-08-16,0.8,0.8,0.8,0.8,0.8,0.8,2,5,3,4,5,6,8,8,9,10,10,3,10,,1,2,,
2009-08-17,,,,,,,4,10,15,11,2,13,7,9,7,13,32,50,16,12,9,6,3,
2009-08-18,0.2,0.2,0.2,0.2,0.2,0.2,6,12,18,13,10,9,11,6,11,14,38,56,15,11,13,7,2,
2009-08-19,0.3,0.3,0.3,0.3,0.3,0.3,5,16,22,13,9,7,10,13,8,17,31,33,18,5,13,13,4,1
2009-08-20,,,,,,,8,13,16,7,9,3,7,7,16,8,37,39,17,8,13,3,3,
2009-08-21,,,,,,,5,12,15,14,9,6,29,16,14,12,30,37,11,11,9,2,1,1
2009-08-22,,,,,,,4,5,3,6,8,8,8,11,10,10,13,19,8,8,3,7,2,
2009-08-23,0.3,0.3,0.3,0.3,0.3,0.3,4,6,,4,8,8,5,7,9,9,11,9,7,2,1,,1,1
2009-08-24,,,,,,,5,10,18,7,4,8,8,7,6,13,34,30,10,9,11,6,6,2
2009-08-25,0.2,0.2,0.2,0.2,0.2,0.2,5,13,25,8,8,5,12,9,17,11,32,46,18,8,13,4,5,
2009-08-26,,,,,,,2,10,14,4,2,,6,5,7,8,25,30,9,5,12,4,3,1
2009-08-27,0.3,0.3,0.3,0.3,0.3,0.3,4,13,21,12,11,6,12,6,17,14,37,34,21,8,13,2,4,2
2009-08-28,1.0,1.0,1.0,1.0,1.0,1.0,2,14,6,7,3,2,22,12,10,12,23,21,12,5,7,5,1,2
2009-08-29,0.5,0.5,0.5,0.5,0.5,0.5,,6,3,9,5,5,10,5,6,6,13,10,11,6,2,,,
2009-08-30,0.2,0.2,0.2,0.2,0.2,0.2,1,6,1,6,9,2,13,6,4,12,7,11,6,1,1,,1,1
2009-08-31,0.2,0.2,0.2,0.2,0.2,0.2,3,5,3,6,5,7,12,6,6,8,7,14,12,3,2,,1,1
2009-09-01,0.2,0.2,0.2,0.2,0.2,0.2,6,12,17,10,9,9,13,5,12,12,31,40,9,5,8,4,5,
2009-09-02,0.5,0.5,0.5,0.5,0.5,0.5,3,10,20,12,6,7,5,9,16,5,39,45,8,12,11,5,3,2
2009-09-03,0.7,0.7,0.7,0.7,0.7,0.7,4,13,10,6,,6,2,8,4,6,39,38,10,9,5,4,3,2
2009-09-04,0.3,0.3,0.3,0.3,0.3,0.3,2,13,11,8,2,7,26,9,11,11,23,25,12,8,6,4,2,
2009-09-05,0.3,0.3,0.3,0.3,0.3,0.3,,6,3,7,6,12,4,3,8,6,15,7,11,12,3,3,2,1
2009-09-06,0.5,0.5,0.5,0.5,0.5,0.5,,4,3,6,9,7,9,7,6,15,11,10,6,2,1,,1,
2009-09-07,0.3,0.3,0.3,0.3,0.3,0.3,4,11,26,8,1,7,8,8,9,7,39,43,15,10,13,5,4,
2009-09-08,0.2,0.2,0.2,0.2,0.2,0.2,5,11,27,15,4,5,6,6,14,13,35,42,20,6,10,9,4,
2009-09-09,,,,,,,7,11,26,13,12,8,13,8,13,7,36,46,14,5,14,9,7,
2009-09-10,0.2,0.2,0.2,0.2,0.2,0.2,5,13,17,13,5,7,6,13,19,10,41,34,21,16,15,8,4,1
2009-09-11,,,,,,,4,10,16,12,6,9,26,16,12,14,25,22,13,11,6,6,2,4
2009-09-12,,,,,,,3,,3,8,7,11,17,35,40,17,17,7,12,11,2,6,5,1
2009-09-13,0.7,0.7,0.7,0.7,0.7,0.7,2,3,2,6,8,3,5,3,8,7,16,19,8,4,,,,1
2009-09-14,0.2,0.2,0.2,0.2,0.2,0.2,3,9,26,16,3,8,9,7,17,15,33,43,13,4,15,3,4,
2009-09-15,,,,,,,5,13,16,14,10,7,10,5,12,14,40,34,20,11,10,7,8,2
2009-09-16,0.2,0.2,0.2,0.2,0.2,0.2,4,18,24,13,8,8,4,,11,13,41,43,15,9,11,9,5,3
2009-09-17,0.5,0.5,0.5,0.5,0.5,0.5,4,15,21,11,9,4,4,10,13,12,33,45,18,8,7,9,2,1
2009-09-18,0.3,0.3,0.3,0.3,0.3,0.3,5,18,19,9,10,6,26,11,11,14,23,20,10,9,7,4,4,
2009-09-19,0.3,0.3,0.3,0.3,0.3,0.3,1,5,3,10,15,8,13,7,7,8,14,7,13,6,6,4,4,1
2009-09-20,0.2,0.2,0.2,0.2,0.2,0.2,3,4,2,6,9,11,9,7,10,8,16,16,7,3,,2,,
2009-09-21,,,,,,,5,9,16,11,12,9,10,14,11,7,37,45,12,5,14,5,5,1
2009-09-22,,,,,,,5,16,24,10,10,3,6,7,11,11,31,40,11,6,9,2,4,
2009-09-23,0.2,0.2,0.2,0.2,0.2,0.2,3,13,15,9,6,3,5,8,22,9,39,39,15,8,13,10,5,
2009-09-24,0.5,0.5,0.5,0.5,0.5,0.5,5,20,21,12,5,11,12,6,13,13,37,37,20,7,10,4,3,2
2009-09-25,0.3,0.3,0.3,0.3,0.3,0.3,4,17,21,12,8,3,25,8,8,19,32,20,9,8,10,6,5,1
2009-09-26,0.3,0.3,0.3,0.3,0.3,0.3,2,4,5,11,7,9,9,14,14,12,19,12,5,11,2,1,3,1
2009-09-27,0.3,0.3,0.3,0.3,0.3,0.3,1,4,1,3,9,6,10,8,14,13,21,19,7,5,,1,1,
2009-09-28,0.5,0.5,0.5,0.5,0.5,0.5,3,15,26,10,7,6,10,9,9,9,36,43,11,3,11,8,6,1
2009-09-29,0.3,0.3,0.3,0.3,0.3,0.3,5,17,25,7,14,7,4,6,7,10,37,43,13,4,12,7,3,
2009-09-30,0.3,0.3,0.3,0.3,0.3,0.3,3,12,19,9,10,5,10,10,12,13,41,38,15,3,9,8,5,
2009-10-01,0.3,0.3,0.3,0.3,0.3,0.3,3,9,25,11,7,8,10,4,7,15,33,40,15,9,8,9,5,2
2009-10-02,0.3,0.3,0.3,0.3,0.3,0.3,4,16,17,8,4,7,25,9,5,19,15,21,11,7,9,5,3,2
2009-10-03,,,,,,,,7,,4,4,8,4,6,4,9,8,7,1,6,6,3,1,
2009-10-04,0.5,0.5,0.5,0.5,0.5,0.5,3,2,2,6,5,9,7,11,6,8,23,10,4,6,,1,1,1
2009-10-05,0.3,0.3,0.3,0.3,0.3,0.3,1,20,25,11,8,10,11,11,15,10,31,47,22,5,10,7,5,
2009-10-06,0.2,0.2,0.2,0.2,0.2,0.2,2,8,10,7,4,7,4,2,4,7,22,36,19,4,9,4,4,
2009-10-07,0.2,0.2,0.2,0.2,0.2,0.2,5,9,20,12,3,9,7,16,16,9,36,41,17,5,13,8,6,
2009-10-08,0.5,0.5,0.5,0.5,0.5,0.5,6,14,23,9,5,10,12,8,11,11,37,46,20,10,10,1,5,
2009-10-09,0.3,0.3,0.3,0.3,0.3,0.3,4,11,22,9,3,6,25,10,5,18,22,30,12,8,10,6,3,1
2009-10-10,0.2,0.2,0.2,0.2,0.2,0.2,4,4,3,6,8,8,14,12,6,10,11,14,11,12,5,4,3,
2009-10-11,0.5,0.5,0.5,0.5,0.5,0.5,2,5,3,4,5,5,10,8,10,15,8,12,5,3,,2,,2
2009-10-12,,,,,,,5,12,23,9,7,9,11,8,14,9,43,41,8,7,12,9,5,1
2009-10-13,0.2,0.2,0.2,0.2,0.2,0.2,6,13,20,6,12,9,4,7,9,14,25,51,15,8,10,4,7,
2009-10-14,0.2,0.2,0.2,0.2,0.2,0.2,5,15,24,13,4,9,5,8,9,7,38,50,15,7,19,10,6,2
2009-10-15,0.2,0.2,0.2,0.2,0.2,0.2,3,13,18,11,7,10,9,5,7,11,35,45,14,11,4,9,3,
2009-10-16,,,,,,,4,12,17,12,8,9,30,7,6,14,28,28,9,8,10,6,2,
2009-10-17,0.3,0.3,0.3,0.3,0.3,0.3,2,6,3,9,8,6,8,15,5,8,10,10,10,4,2,1,4,
2009-10-18,0.2,0.2,0.2,0.2,0.2,0.2,3,7,1,3,5,8,14,12,10,14,12,7,5,3,2,,,
2009-10-19,0.2,0.2,0.2,0.2,0.2,0.2,6,12,18,12,5,8,7,6,10,11,33,46,21,9,9,5,4,1
2009-10-20,0.3,0.3,0.3,0.3,0.3,0.3,5,13,15,11,7,7,6,11,12,12,31,49,12,1,9,,4,1
2009-10-21,0.2,0.2,0.2,0.2,0.2,0.2,5,8,18,10,4,7,5,8,6,5,28,30,15,6,15,6,6,
2009-10-22,0.3,0.3,0.3,0.3,0.3,0.3,3,12,17,14,9,6,5,8,8,6,37,47,11,6,8,9,3,1
2009-10-23,0.3,0.3,0.3,0.3,0.3,0.3,4,12,13,8,6,6,28,9,13,20,17,28,16,9,14,2,2,1
2009-10-24,0.2,0.2,0.2,0.2,0.2,0.2,1,3,1,5,5,10,6,9,6,2,8,11,8,5,1,5,2,
2009-10-25,,,,,,,6,1,2,3,8,4,11,2,3,10,9,8,1,1,3,2,1,
2009-10-26,0.2,0.2,0.2,0.2,0.2,0.2,3,12,16,13,9,8,5,9,16,5,36,42,13,7,17,3,6,
2009-10-27,0.2,0.2,0.2,0.2,0.2,0.2,4,13,19,7,11,10,,7,16,9,36,39,10,4,15,6,4,2
2009-10-28,0.2,0.2,0.2,0.2,0.2,0.2,8,9,21,11,13,8,5,12,10,11,34,40,17,9,10,8,5,1
2009-10-29,,,,,,,6,13,11,8,6,6,12,12,10,14,32,37,13,11,10,7,4,2
2009-10-30,,,,,,,4,7,13,15,7,3,25,9,9,9,31,17,14,5,11,8,2,
2009-10-31,0.3,0.3,0.3,0.3,0.3,0.3,2,3,1,5,8,9,7,12,8,9,7,7,8,9,3,3,1,
2009-11-01,1.0,1.0,1.0,1.0,1.0,1.0,,7,,1,,,6,5,2,9,7,5,4,,1,1,,
2009-11-02,0.2,0.2,0.2,0.2,0.2,0.2,3,14,19,8,4,11,8,12,13,10,40,32,20,5,6,5,5,
2009-11-03,0.2,0.2,0.2,0.2,0.2,0.2,3,10,11,9,5,3,9,6,11,13,25,40,12,5,8,7,5,1
2009-11-04,0.3,0.3,0.3,0.3,0.3,0.3,1,8,25,13,4,4,6,9,9,9,35,47,18,6,9,7,3,2
2009-11-05,0.2,0.2,0.2,0.2,0.2,0.2,2,13,18,14,5,7,9,9,10,15,40,33,12,6,7,5,4,2
2009-11-06,0.2,0.2,0.2,0.2,0.2,0.2,4,8,14,11,6,3,26,11,6,11,20,20,15,7,7,7,1,1
2009-11-07,0.2,0.2,0.2,0.2,0.2,0.2,1,4,3,12,6,10,9,9,6,11,8,7,8,8,3,3,2,
2009-11-08,,,,,,,2,2,2,4,6,6,10,4,9,6,8,7,4,1,1,1,,1
2009-11-09,0.3,0.3,0.3,0.3,0.3,0.3,3,12,18,16,6,8,6,7,14,13,37,40,13,5,10,4,3,1
2009-11-10,0.3,0.3,0.3,0.3,0.3,0.3,2,12,19,10,2,4,7,5,9,13,32,42,15,3,10,6,3,
2009-11-11,,,,,,,3,12,18,12,11,5,8,6,14,10,29,37,13,6,10,4,,1
2009-11-12,0.2,0.2,0.2,0.2,0.2,0.2,3,16,16,15,3,13,6,13,15,5,32,34,6,8,12,3,,1
2009-11-13,0.7,0.7,0.7,0.7,0.7,0.7,3,8,16,9,5,5,23,6,9,15,24,17,16,7,5,9,1,
2009-11-14,0.3,0.3,0.3,0.3,0.3,0.3,2,4,2,6,7,8,8,5,6,5,5,5,5,4,2,2,3,
2009-11-15,0.2,0.2,0.2,0.2,0.2,0.2,2,8,1,3,8,7,4,6,7,7,18,10,4,,1,,1,
2009-11-16,0.3,0.3,0.3,0.3,0.3,0.3,6,8,15,5,1,1,7,3,4,7,28,38,13,3,8,4,2,2
2009-11-17,0.2,0.2,0.2,0.2,0.2,0.2,1,12,18,10,9,9,6,7,15,10,33,39,16,4,7,12,3,
2009-11-18,0.2,0.2,0.2,0.2,0.2,0.2,1,8,15,4,1,5,6,6,7,4,21,29,10,3,11,5,6,
2009-11-19,0.3,0.3,0.3,0.3,0.3,0.3,,5,12,8,4,5,8,9,5,11,26,28,13,7,6,5,2,
2009-11-20,,,,,,,3,12,10,7,6,4,12,5,6,11,25,20,12,4,7,6,1,2
2009-11-21,0.5,0.5,0.5,0.5,0.5,0.5,1,3,2,10,5,9,6,5,9,3,5,8,3,4,4,2,3,
2009-11-22,,,,,,,1,6,4,1,5,2,5,6,6,5,18,8,4,1,2,1,,
2009-11-23,0.2,0.2,0.2,0.2,0.2,0.2,5,9,15,8,9,4,10,3,14,5,22,37,23,5,11,9,6,
2009-11-24,0.2,0.2,0.2,0.2,0.2,0.2,3,15,15,8,4,6,9,7,7,8,34,41,13,8,9,3,3,1
2009-11-25,0.2,0.2,0.2,0.2,0.2,0.2,4,9,20,7,5,9,8,8,7,9,34,26,12,7,11,6,2,1
2009-11-26,0.3,0.3,0.3,0.3,0.3,0.3,,9,21,11,7,7,7,10,10,4,35,35,15,9,6,6,2,1
2009-11-27,0.2,0.2,0.2,0.2,0.2,0.2,2,13,13,10,7,10,20,7,3,18,22,23,11,6,5,7,8,1
2009-11-28,0.3,0.3,0.3,0.3,0.3,0.3,2,4,2,6,3,5,16,8,7,6,8,8,7,5,2,1,3,1
2009-11-29,,,,,,,1,5,,1,2,5,5,7,3,4,11,6,2,1,1,,1,
2009-11-30,0.3,0.3,0.3,0.3,0.3,0.3,5,13,15,10,4,8,6,2,4,7,25,32,10,7,6,5,6,
2009-12-01,,,,,,,1,14,9,11,12,6,5,8,11,15,25,26,20,10,6,10,5,1
2009-12-02,0.2,0.2,0.2,0.2,0.2,0.2,2,13,17,10,10,7,1,4,6,11,23,32,17,5,8,7,4,2
2009-12-03,0.2,0.2,0.2,0.2,0.2,0.2,6,14,14,8,4,2,6,1,5,9,31,33,14,7,6,4,5,
2009-12-04,0.3,0.3,0.3,0.3,0.3,0.3,1,14,15,5,7,4,21,10,7,18,22,30,6,8,3,8,5,
2009-12-05,0.2,0.2,0.2,0.2,0.2,0.2,1,4,4,3,5,7,10,6,6,8,6,8,5,6,3,1,4,
2009-12-06,,,,,,,2,3,1,,3,5,6,6,15,6,5,7,5,2,1,,2,
2009-12-07,0.3,0.3,0.3,0.3,0.3,0.3,4,8,18,7,5,6,8,9,5,6,33,35,16,2,6,6,3,
2009-12-08,0.3,0.3,0.3,0.3,0.3,0.3,6,8,14,13,6,6,8,7,10,16,25,36,12,7,6,6,5,
2009-12-09,0.2,0.2,0.2,0.2,0.2,0.2,1,7,18,11,5,12,7,6,12,5,31,36,18,4,8,8,2,1
2009-12-10,0.2,0.2,0.2,0.2,0.2,0.2,1,13,11,7,8,6,11,9,10,9,26,37,14,7,9,11,3,1
2009-12-11,0.2,0.2,0.2,0.2,0.2,0.2,2,11,8,3,3,8,22,9,12,14,22,18,12,5,2,17,5,
2009-12-12,0.3,0.3,0.3,0.3,0.3,0.3,1,5,4,6,6,9,10,9,15,6,8,11,11,3,3,2,3,
2009-12-13,0.3,0.3,0.3,0.3,0.3,0.3,4,4,2,,4,9,9,8,8,8,19,9,2,,1,1,3,
2009-12-14,0.3,0.3,0.3,0.3,0.3,0.3,4,9,11,14,6,7,7,6,4,12,23,38,15,4,6,9,5,1
2009-12-15,0.2,0.2,0.2,0.2,0.2,0.2,3,10,12,12,5,4,7,9,3,9,30,36,12,4,5,9,2,
2009-12-16,,,,,,,5,7,16,4,3,2,4,3,4,10,35,38,8,3,11,5,3,1
2009-12-17,0.2,0.2,0.2,0.2,0.2,0.2,3,10,12,10,3,9,11,5,5,12,27,39,4,5,2,6,3,
2009-12-18,0.2,0.2,0.2,0.2,0.2,0.2,2,7,7,3,1,3,14,1,3,3,5,6,3,2,2,,1,1
2009-12-19,,,,,,,,,1,,1,,7,2,3,4,3,1,4,1,2,1,1,
2009-12-21,,,,,,,,1,,,,,2,,1,2,3,5,2,1,,3,2,
2009-12-22,,,,,,,,1,1,,,1,2,1,,3,1,,1,1,,,2,
2009-12-23,,,,,,,,1,,,2,3,2,,3,1,1,,,1,1,1,2,
2009-12-24,,,,,,,,,,,1,,,1,,1,1,,,,,,,
2009-12-25,,,,,,,,,,,,,,,,,,,1,,,,,
2009-12-28,,,,,,,,,,,,1,,,,,,,,,,1,,
2009-12-29,,,,,,,,,,1,,,1,,,,,1,,1,,,1,
2009-12-30,,,,,,,,,,,,,,,2,1,4,3,1,3,5,1,1,
2009-12-31,,,,,,,2,1,1,2,,2,4,1,4,5,6,3,2,1,,,,
2010-01-01,0.3,0.3,0.3,0.3,0.3,0.3,,1,,,1,,,2,2,2,1,1,1,,,,,
2010-01-02,,,,,,,,,,2,1,,5,1,,1,2,1,1,1,1,,,
2010-01-03,,,,,,,,,,,,,1,,,,2,3,,1,,,,
2010-01-04,0.2,0.2,0.2,0.2,0.2,0.2,,2,2,,,,1,,1,4,10,9,,1,2,,1,
2010-01-05,,,,,,,,,4,2,,,2,1,2,1,4,1,,,1,1,,
2010-01-12,,,,,,,,1,1,,,,1,1,,2,,,1,1,,1,1,
2010-01-14,,,,,,,,1,,,,,,,,,1,,1,1,,,,1
2010-01-15,,,,,,,,,,2,,,1,1,,2,1,1,1,,1,,,1
2010-01-16,,,,,,,1,1,,1,2,5,6,2,3,2,3,8,4,5,1,,1,
2010-01-17,,,,,,,,2,,1,7,,6,9,5,7,10,10,3,,,,1,1
2010-01-18,0.7,0.7,0.7,0.7,0.7,0.7,4,8,12,5,8,6,8,7,13,7,29,30,16,2,12,2,6,1
2010-01-19,0.3,0.3,0.3,0.3,0.3,0.3,3,4,,,,,,,,5,27,41,8,7,10,5,2,
2010-01-20,,,,,,,7,7,10,8,5,3,6,5,12,6,23,31,15,5,11,3,2,2
2010-01-21,0.3,0.3,0.3,0.3,0.3,0.3,,,,,,,,,,10,29,32,18,4,8,10,3,1
2010-01-23,0.2,0.2,0.2,0.2,0.2,0.2,1,2,,4,,,,,4,9,14,6,4,5,2,2,2,
2010-01-24,0.3,0.3,0.3,0.3,0.3,0.3,1,,,,,,1,3,4,3,10,11,2,4,1,,,
2010-01-26,,,,,,,,,,,,,,,,,16,51,15,6,17,8,2,
2010-01-27,,,,,,,,,,,,5,6,7,13,6,38,41,10,6,8,5,1,1
2010-01-28,,,,,,,7,9,9,6,,,8,4,7,8,26,34,12,5,6,8,3,1
2010-01-29,0.3,0.3,0.3,0.3,0.3,0.3,4,11,8,10,4,4,22,6,8,13,20,25,10,2,5,7,2,1
2010-01-30,0.3,0.3,0.3,0.3,0.3,0.3,2,2,1,3,1,5,5,3,5,11,8,2,5,3,3,,1,
2010-01-31,0.3,0.3,0.3,0.3,0.3,0.3,2,4,1,3,2,8,9,5,3,5,17,8,4,2,2,1,,
2010-02-01,0.3,0.3,0.3,0.3,0.3,0.3,4,11,15,11,1,8,7,11,9,5,29,33,15,5,7,4,6,
2010-02-02,,,,,,,4,8,19,7,3,5,6,5,5,7,25,45,15,8,8,7,3,
2010-02-03,0.2,0.2,0.2,0.2,0.2,0.2,2,5,9,10,5,4,6,6,6,11,24,30,7,1,6,5,2,
2010-02-04,,,,,,,1,3,7,6,4,5,9,2,7,7,22,32,13,4,5,9,4,1
2010-02-05,0.2,0.2,0.2,0.2,0.2,0.2,4,6,9,7,,4,18,5,10,12,16,18,8,6,3,4,3,1
2010-02-06,0.3,0.3,0.3,0.3,0.3,0.3,1,5,,4,7,7,4,7,6,5,12,10,11,6,1,2,,
2010-02-07,0.2,0.2,0.2,0.2,0.2,0.2,3,6,2,3,3,7,4,4,3,11,14,7,6,3,1,3,,2
2010-02-08,0.2,0.2,0.2,0.2,0.2,0.2,7,10,14,5,4,9,9,5,8,5,29,29,12,8,11,7,5,
2010-02-09,0.2,0.2,0.2,0.2,0.2,0.2,1,9,10,7,8,5,6,6,12,11,36,30,15,7,8,6,4,
2010-02-10,,,,,,,2,3,9,4,4,10,6,4,9,8,24,31,9,3,8,4,3,1
