Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2009-08-28,,,,,,,,,1,2,,7,10,,,,1,,1,,,,,
2009-08-29,,,,,,,,2,3,,,4,1,1,1,2,3,2,,,,1,1,1
2009-08-30,0.3,0.3,0.3,0.3,0.3,0.3,,2,,2,4,7,2,10,4,1,7,1,4,3,2,1,1,1
2009-08-31,,,,,,,,1,,1,2,1,7,5,4,3,4,5,8,8,1,3,2,1
2009-09-01,,,,,,,,6,8,5,3,3,12,9,9,5,20,48,20,7,4,1,,1
2009-09-02,,,,,,,,4,9,2,4,3,10,13,9,8,19,30,24,12,7,2,2,
2009-09-03,,,,,,,1,5,3,3,2,1,10,3,11,7,11,29,14,8,3,3,1,5
2009-09-04,0.5,0.5,0.5,0.5,0.5,0.5,,3,7,3,4,7,9,6,4,8,17,22,14,3,3,3,1,2
2009-09-05,0.3,0.3,0.3,0.3,0.3,0.3,,1,,1,1,5,,3,5,2,3,4,1,3,2,3,,2
2009-09-06,,,,,,,,1,,1,8,4,4,4,1,5,,3,8,2,1,1,,
2009-09-07,,,,,,,,3,8,1,,7,7,13,7,5,21,40,19,14,3,1,1,1
2009-09-08,0.2,0.2,0.2,0.2,0.2,0.2,1,2,9,5,4,9,11,7,5,12,17,43,28,9,4,3,2,2
2009-09-09,,,,,,,,1,4,6,3,9,8,18,8,5,27,35,19,15,6,3,1,1
2009-09-10,0.2,0.2,0.2,0.2,0.2,0.2,,2,9,2,4,5,13,8,8,21,20,41,13,12,6,4,1,1
2009-09-11,,,,,,,,3,16,5,5,9,11,10,13,15,12,38,20,5,1,3,3,1
2009-09-12,0.3,0.3,0.3,0.3,0.3,0.3,3,1,1,,1,6,6,7,6,4,7,3,9,6,1,,1,
2009-09-13,,,,,,,,1,,1,4,3,5,4,7,5,,5,2,5,3,,1,
2009-09-14,,,,,,,,4,7,7,5,10,10,5,6,5,18,35,13,10,9,5,3,2
2009-09-15,,,,,,,2,7,9,4,,5,9,4,11,8,31,26,17,15,2,6,2,
2009-09-16,,,,,,,2,5,9,6,4,10,8,4,,11,18,36,19,10,3,6,1,1
2009-09-17,0.2,0.2,0.2,0.2,0.2,0.2,,3,8,6,5,3,7,5,9,6,19,30,21,13,1,5,1,1
2009-09-18,0.2,0.2,0.2,0.2,0.2,0.2,1,4,12,4,5,9,15,6,10,9,26,31,16,7,4,2,2,1
2009-09-19,0.5,0.5,0.5,0.5,0.5,0.5,1,3,,2,3,9,9,6,8,4,,2,2,2,2,2,1,2
2009-09-20,0.3,0.3,0.3,0.3,0.3,0.3,,1,,2,3,3,5,2,5,4,1,3,3,4,1,,2,
2009-09-21,,,,,,,2,1,10,8,3,12,13,1,11,11,22,39,31,8,6,2,,1
2009-09-22,,,,,,,,7,11,3,3,4,7,11,6,3,27,47,19,17,5,,3,
2009-09-23,,,,,,,,3,18,7,2,6,9,11,10,19,29,39,22,12,4,5,2,1
2009-09-24,,,,,,,,1,8,4,4,8,13,7,8,10,22,53,17,19,6,3,3,1
2009-09-25,,,,,,,,2,11,3,3,7,15,9,11,15,33,21,13,7,5,6,3,
2009-09-26,0.3,0.3,0.3,0.3,0.3,0.3,,3,2,2,4,8,6,3,3,5,6,2,5,5,3,2,1,1
2009-09-27,,,,,,,,1,,2,1,7,5,4,5,3,4,3,5,2,,3,1,1
2009-09-28,,,,,,,1,4,6,5,2,7,15,6,9,12,25,46,19,10,11,5,1,1
2009-09-29,0.7,0.7,0.7,0.7,0.7,0.7,,1,8,5,6,3,12,8,9,9,26,45,17,11,2,5,3,2
2009-09-30,0.2,0.2,0.2,0.2,0.2,0.2,1,5,8,5,3,8,12,12,14,11,20,41,26,11,3,1,1,1
2009-10-01,0.2,0.2,0.2,0.2,0.2,0.2,2,4,7,5,5,11,11,9,13,11,24,38,23,4,7,,,3
2009-10-02,0.2,0.2,0.2,0.2,0.2,0.2,1,2,6,4,5,1,15,9,6,13,19,39,22,13,5,2,2,
2009-10-03,,,,,,,1,3,2,,3,2,4,1,3,5,6,7,5,5,2,2,1,
2009-10-04,,,,,,,,1,2,3,7,2,9,3,4,3,2,5,4,4,1,1,,2
2009-10-05,,,,,,,,3,16,7,4,8,22,8,11,11,35,43,28,8,5,6,2,1
2009-10-06,0.2,0.2,0.2,0.2,0.2,0.2,2,2,11,2,3,3,11,7,10,11,31,43,24,9,2,6,2,
2009-10-07,0.3,0.3,0.3,0.3,0.3,0.3,,2,17,4,3,12,10,13,14,6,33,41,19,6,4,3,5,2
2009-10-08,0.2,0.2,0.2,0.2,0.2,0.2,,3,10,6,4,6,8,12,12,15,36,49,32,16,8,4,6,1
2009-10-09,0.3,0.3,0.3,0.3,0.3,0.3,,1,9,7,4,8,13,12,11,21,28,43,33,7,6,,5,1
2009-10-10,1.0,1.0,1.0,1.0,1.0,1.0,,1,,3,1,6,10,9,4,5,6,9,7,5,4,2,1,3
2009-10-11,0.5,0.5,0.5,0.5,0.5,0.5,,,1,1,6,7,7,1,10,4,6,5,5,7,8,1,6,2
2009-10-12,0.3,0.3,0.3,0.3,0.3,0.3,,6,6,5,1,8,16,7,21,16,34,46,24,15,14,8,,2
2009-10-13,0.2,0.2,0.2,0.2,0.2,0.2,1,2,12,5,4,10,21,13,15,26,29,46,28,12,7,5,2,1
2009-10-14,0.8,0.8,0.8,0.8,0.8,0.8,,3,10,6,2,8,25,18,19,13,44,61,26,12,14,4,5,4
2009-10-15,1.0,1.0,1.0,1.0,1.0,1.0,1,7,8,3,7,11,11,16,17,10,41,49,36,17,12,9,7,2
2009-10-16,0.8,0.8,0.8,0.8,0.8,0.8,,1,5,5,3,15,21,11,22,19,38,37,28,15,7,6,3,5
2009-10-17,0.5,0.5,0.5,0.5,0.5,0.5,,,,,2,10,15,13,11,11,17,9,5,9,5,6,2,2
2009-10-18,1.2,1.2,1.2,1.2,1.2,1.2,,1,1,4,8,3,7,9,9,7,9,7,5,5,1,7,4,5
2009-10-19,0.3,0.3,0.3,0.3,0.3,0.3,,4,12,7,2,16,23,23,16,22,39,50,62,15,13,13,10,5
2009-10-20,0.2,0.2,0.2,0.2,0.2,0.2,1,4,10,4,9,10,15,10,21,23,35,51,37,24,9,9,6,3
2009-10-21,0.2,0.2,0.2,0.2,0.2,0.2,1,3,9,2,5,13,13,15,12,16,27,51,35,25,12,13,8,5
2009-10-22,0.5,0.5,0.5,0.5,0.5,0.5,1,6,11,5,9,5,17,16,18,23,36,63,39,24,5,9,10,4
2009-10-23,0.5,0.5,0.5,0.5,0.5,0.5,,4,8,4,7,5,28,23,10,20,38,47,34,13,7,7,5,4
2009-10-24,0.3,0.3,0.3,0.3,0.3,0.3,1,1,1,2,1,6,2,5,3,4,7,12,6,14,3,4,1,3
2009-10-25,0.5,0.5,0.5,0.5,0.5,0.5,,,3,4,6,7,5,4,6,5,8,9,13,4,1,5,2,1
2009-10-26,,,,,,,,5,6,4,4,15,14,9,19,21,41,57,50,28,25,6,13,3
2009-10-27,,,,,,,,2,6,1,9,8,11,11,18,27,41,59,53,14,12,7,3,4
2009-10-28,0.7,0.7,0.7,0.7,0.7,0.7,,,2,6,7,18,17,27,10,21,44,50,41,19,16,11,8,3
2009-10-29,,,,,,,,6,9,6,8,,23,25,18,26,41,55,43,16,12,7,9,6
2009-10-30,0.3,0.3,0.3,0.3,0.3,0.3,,3,7,7,9,13,14,26,22,23,43,59,32,23,7,7,6,4
2009-10-31,0.7,0.7,0.7,0.7,0.7,0.7,,4,,2,6,6,11,12,11,6,8,9,8,3,6,3,,2
2009-11-01,0.3,0.3,0.3,0.3,0.3,0.3,,1,1,2,3,2,2,3,3,4,3,6,6,5,,5,3,2
2009-11-02,0.2,0.2,0.2,0.2,0.2,0.2,,4,12,7,7,12,11,9,16,19,37,53,54,16,18,9,7,
2009-11-03,0.3,0.3,0.3,0.3,0.3,0.3,1,6,8,6,12,12,16,7,11,26,33,61,45,13,15,8,6,2
2009-11-04,,,,,,,1,8,10,3,4,11,19,23,12,25,34,47,36,18,16,11,8,3
2009-11-05,0.7,0.7,0.7,0.7,0.7,0.7,1,5,8,5,7,7,10,20,12,9,32,63,43,29,13,11,8,6
2009-11-06,0.3,0.3,0.3,0.3,0.3,0.3,,2,9,4,5,16,11,18,18,28,36,66,31,12,7,7,5,2
2009-11-07,0.3,0.3,0.3,0.3,0.3,0.3,1,,,1,5,4,5,12,11,9,11,9,12,7,5,7,5,1
2009-11-08,0.2,0.2,0.2,0.2,0.2,0.2,1,2,4,3,3,5,5,3,8,7,7,12,9,12,5,2,7,3
2009-11-09,0.5,0.5,0.5,0.5,0.5,0.5,1,3,10,5,7,14,12,11,15,14,40,57,50,17,21,12,4,1
2009-11-10,0.3,0.3,0.3,0.3,0.3,0.3,1,,10,8,4,8,15,7,21,18,44,68,40,27,13,8,1,4
2009-11-11,0.7,0.7,0.7,0.7,0.7,0.7,1,3,5,7,6,10,19,22,12,16,36,55,38,16,11,8,6,7
2009-11-12,0.3,0.3,0.3,0.3,0.3,0.3,,5,12,3,9,11,12,11,9,20,34,60,51,30,10,13,8,6
2009-11-13,,,,,,,,4,9,4,3,17,10,13,21,18,39,46,25,9,5,2,4,6
2009-11-14,0.7,0.7,0.7,0.7,0.7,0.7,1,2,3,5,2,13,9,8,7,8,13,5,2,5,2,4,2,2
2009-11-15,0.2,0.2,0.2,0.2,0.2,0.2,,,,9,6,7,7,7,5,7,2,5,9,4,6,3,6,4
2009-11-16,0.2,0.2,0.2,0.2,0.2,0.2,,1,7,1,5,10,13,10,11,13,30,52,40,21,12,22,8,2
2009-11-17,0.2,0.2,0.2,0.2,0.2,0.2,,5,10,8,5,16,16,7,12,15,42,64,56,20,15,13,9,2
2009-11-18,0.2,0.2,0.2,0.2,0.2,0.2,,2,8,5,6,15,13,16,9,13,28,54,21,13,16,10,9,5
2009-11-19,0.8,0.8,0.8,0.8,0.8,0.8,,6,12,4,10,14,14,14,6,21,43,56,41,18,16,15,4,5
2009-11-20,0.5,0.5,0.5,0.5,0.5,0.5,,1,11,7,4,8,15,22,16,21,35,45,29,16,7,11,3,1
2009-11-21,0.2,0.2,0.2,0.2,0.2,0.2,,1,4,,4,7,12,4,5,7,7,11,2,6,3,3,1,4
2009-11-22,0.3,0.3,0.3,0.3,0.3,0.3,1,1,1,3,3,9,7,11,5,6,7,5,10,8,4,4,6,3
2009-11-23,,,,,,,,5,7,2,10,15,11,13,13,15,31,59,38,20,15,16,5,4
2009-11-24,0.3,0.3,0.3,0.3,0.3,0.3,,5,13,4,13,14,12,11,15,17,25,62,50,19,13,12,6,5
2009-11-25,1.0,1.0,1.0,1.0,1.0,1.0,,3,15,6,11,14,15,12,9,17,24,56,37,23,20,8,11,4
2009-11-26,0.3,0.3,0.3,0.3,0.3,0.3,,7,7,,7,4,16,13,21,17,30,53,34,25,15,14,9,6
2009-11-27,0.5,0.5,0.5,0.5,0.5,0.5,,3,5,3,2,9,21,15,16,22,52,62,31,13,7,5,9,3
2009-11-28,1.7,1.7,1.7,1.7,1.7,1.7,,2,5,2,3,5,10,8,4,13,6,6,4,9,3,4,1,
2009-11-29,0.3,0.3,0.3,0.3,0.3,0.3,,1,,2,4,6,3,10,5,1,2,6,7,4,3,6,,2
2009-11-30,0.2,0.2,0.2,0.2,0.2,0.2,,3,11,7,10,19,9,9,11,18,39,65,42,24,24,8,12,3
2009-12-01,0.7,0.7,0.7,0.7,0.7,0.7,,5,9,3,11,14,20,15,10,21,36,83,51,32,20,13,3,4
2009-12-02,0.7,0.7,0.7,0.7,0.7,0.7,,7,9,7,9,15,12,21,12,20,40,60,36,19,13,9,10,5
2009-12-03,0.3,0.3,0.3,0.3,0.3,0.3,,3,9,11,3,8,9,18,17,20,27,58,62,28,10,9,1,3
2009-12-04,0.5,0.5,0.5,0.5,0.5,0.5,,7,11,8,9,13,21,18,20,27,57,60,29,11,8,12,2,2
2009-12-05,0.8,0.8,0.8,0.8,0.8,0.8,1,1,,2,12,5,4,8,6,5,4,9,6,8,6,4,3,5
2009-12-06,0.5,0.5,0.5,0.5,0.5,0.5,1,,1,1,7,5,9,11,4,5,12,12,8,7,5,2,6,4
2009-12-07,1.3,1.3,1.3,1.3,1.3,1.3,1,4,15,8,12,13,19,11,13,19,38,76,63,32,13,13,4,5
2009-12-08,0.3,0.3,0.3,0.3,0.3,0.3,,4,15,2,4,13,16,16,22,23,52,55,43,27,12,10,5,3
2009-12-09,0.3,0.3,0.3,0.3,0.3,0.3,2,4,8,7,7,10,18,19,11,28,28,51,37,27,14,9,9,7
2009-12-10,0.8,0.8,0.8,0.8,0.8,0.8,,5,9,6,6,15,19,10,11,22,45,56,40,18,14,10,10,7
