Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2009-09-02,,,,,,,,,,,,,,,,2,10,10,8,4,1,,,
2009-09-03,,,,,,,1,,2,7,1,1,4,,1,1,13,9,6,3,,1,1,
2009-09-04,,,,,,,,3,1,4,1,1,1,1,1,4,7,10,3,3,1,1,,
2009-09-05,0.3,0.3,0.3,0.3,0.3,0.3,,1,1,2,1,,1,3,1,1,2,1,2,,,,,1
2009-09-06,,,,,,,,,1,,,1,1,,1,1,4,1,,1,1,2,,
2009-09-07,,,,,,,,1,1,5,,1,1,1,2,1,12,7,6,4,2,1,,
2009-09-08,,,,,,,,1,1,4,3,1,2,,,2,9,17,7,1,2,,,
2009-09-09,,,,,,,,2,,4,,1,2,,1,5,9,10,5,2,,,,
2009-09-10,,,,,,,,3,,4,,1,2,1,3,2,5,12,6,5,1,,,
2009-09-11,,,,,,,,3,,4,1,1,1,2,,3,10,8,2,3,3,,,
2009-09-12,,,,,,,1,,1,1,2,,2,4,1,2,1,,3,,,,,
2009-09-13,,,,,,,,,,,1,,1,,2,,3,,,,,,,
2009-09-14,,,,,,,,,1,4,,,1,1,2,2,5,17,4,2,2,,,
2009-09-15,,,,,,,,,4,4,2,,3,,,1,8,16,5,3,1,,,
2009-09-16,,,,,,,,3,1,3,2,2,,1,,3,6,13,3,6,1,,,
2009-09-17,0.2,0.2,0.2,0.2,0.2,0.2,,1,1,4,,3,3,,2,2,12,13,8,5,2,1,,
2009-09-18,,,,,,,1,2,1,4,,3,4,1,2,5,13,3,2,3,3,,,1
2009-09-19,,,,,,,,2,,2,1,1,4,,2,2,4,2,1,1,1,,,
2009-09-20,,,,,,,,,1,,1,,1,,1,1,3,5,1,,,,,
2009-09-21,,,,,,,1,2,,3,2,1,5,2,,1,10,10,6,6,3,2,1,1
2009-09-22,0.2,0.2,0.2,0.2,0.2,0.2,,2,,5,1,1,2,1,2,2,13,11,6,4,3,,,
2009-09-23,,,,,,,,1,,5,1,,2,1,3,5,7,10,3,3,3,,,
2009-09-24,,,,,,,,1,1,4,1,2,2,,,1,8,10,6,1,3,,,
2009-09-25,,,,,,,1,,,4,3,,3,1,2,2,11,7,1,5,1,1,,
2009-09-26,,,,,,,,,2,2,1,,2,1,,3,,1,2,2,,,,
2009-09-27,0.2,0.2,0.2,0.2,0.2,0.2,,,1,,,,,,1,,3,1,1,1,,,,
2009-09-28,0.2,0.2,0.2,0.2,0.2,0.2,,,3,7,,,2,3,2,1,9,16,2,1,1,1,,
2009-09-29,,,,,,,,1,2,3,2,,4,,,2,9,11,2,3,1,1,,
2009-09-30,,,,,,,,1,,1,1,2,2,,1,2,5,12,3,3,3,,,
2009-10-01,0.2,0.2,0.2,0.2,0.2,0.2,,2,,5,1,1,2,2,2,5,6,13,2,4,4,,,
2009-10-02,,,,,,,,1,,5,1,1,,2,,,8,16,6,3,3,,,
2009-10-03,0.2,0.2,0.2,0.2,0.2,0.2,,1,1,1,1,1,3,,1,4,1,2,1,2,1,,,
2009-10-04,0.2,0.2,0.2,0.2,0.2,0.2,,,2,2,1,1,1,,1,2,1,2,1,1,,,,
2009-10-05,,,,,,,,,1,4,,2,1,2,1,3,7,20,4,6,2,1,,
2009-10-06,,,,,,,,2,,5,1,2,,2,2,,9,10,2,4,2,,,
2009-10-07,,,,,,,,2,,3,1,,1,2,,4,7,15,1,4,1,1,,1
2009-10-08,0.2,0.2,0.2,0.2,0.2,0.2,,2,,4,3,,1,1,,2,5,15,1,3,3,,1,
2009-10-09,0.2,0.2,0.2,0.2,0.2,0.2,,2,,3,2,,1,,,3,6,11,1,1,1,1,,
2009-10-10,0.2,0.2,0.2,0.2,0.2,0.2,,,1,,1,2,1,2,1,1,3,,2,1,,,,
2009-10-11,,,,,,,,,,,,,2,,,,2,,1,1,,,,1
2009-10-12,,,,,,,,,,4,1,1,,1,3,1,6,14,2,4,1,1,,
2009-10-13,0.2,0.2,0.2,0.2,0.2,0.2,,1,,1,1,2,1,1,,2,5,13,,2,2,,,1
2009-10-14,,,,,,,,3,,2,1,,1,2,1,3,9,14,2,4,,,,
2009-10-15,,,,,,,1,1,1,4,2,,4,,1,3,9,17,2,3,1,1,,
2009-10-16,,,,,,,,2,2,3,1,2,1,,,1,10,10,1,2,1,1,,
2009-10-17,,,,,,,,,1,1,,1,1,6,1,,2,2,3,1,1,,,
2009-10-18,,,,,,,,,2,,2,,,,1,2,,1,,,,,,1
2009-10-19,,,,,,,,,1,5,2,1,1,1,,1,9,15,2,4,1,,,1
2009-10-20,0.2,0.2,0.2,0.2,0.2,0.2,,1,,3,5,2,1,3,1,2,7,10,1,2,,1,,
2009-10-21,0.2,0.2,0.2,0.2,0.2,0.2,,,1,3,1,1,1,,,2,4,14,4,3,,1,,
2009-10-22,,,,,,,,,1,5,1,1,1,1,1,,5,7,2,5,1,,,
2009-10-23,0.2,0.2,0.2,0.2,0.2,0.2,,,,5,1,2,1,1,4,3,8,6,2,1,3,,,
2009-10-24,0.5,0.5,0.5,0.5,0.5,0.5,,,1,1,2,,,2,1,,2,,1,,,,,
2009-10-25,,,,,,,,,1,,5,,1,,1,,3,1,,1,,,,
2009-10-26,0.2,0.2,0.2,0.2,0.2,0.2,,,1,6,1,,,1,1,2,7,12,2,1,1,,1,
2009-10-27,0.2,0.2,0.2,0.2,0.2,0.2,,,1,3,1,,3,,2,3,10,11,3,,2,1,1,
2009-10-28,0.2,0.2,0.2,0.2,0.2,0.2,,,3,1,3,1,,1,1,2,11,12,2,2,,1,,
2009-10-29,0.5,0.5,0.5,0.5,0.5,0.5,,,1,3,4,,1,1,2,3,8,16,,3,1,,,
2009-10-30,0.2,0.2,0.2,0.2,0.2,0.2,,,,4,4,,,1,,1,8,15,,1,2,,,
2009-10-31,0.3,0.3,0.3,0.3,0.3,0.3,,,1,,1,1,2,2,,2,2,3,1,,,,,
