Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2009-10-26,,,,,,,,,,,,,,,18,14,,35,96,9,3,,1,2
2009-10-27,0.5,0.5,0.5,0.5,0.5,0.5,4,15,47,66,29,23,18,30,14,,,,,,,,,
2009-10-28,,,,,,,,,,4,,19,1,,21,8,39,25,,,5,,,
2009-10-29,4.2,4.2,4.2,4.2,4.2,4.2,,,,18,,,4,23,,41,,,,,,,,2
2009-10-30,,,,,,,,,,6,,,,,,,,,,,56,3,,
2009-10-31,0.2,0.2,0.2,0.2,0.2,0.2,1,1,4,,3,5,7,,,3,,,,,5,,,
2009-11-01,,,,,,,,,,,10,15,,26,3,7,5,3,,,,,,36
2009-11-02,0.3,0.3,0.3,0.3,0.3,0.3,,,,,,,,,,1,4,33,,,,,,
2009-11-03,,,,,,,,,,,6,51,32,4,18,19,,,40,,,,,
2009-11-04,,,,,,,,,,,22,,,,9,18,,,,,,,,
2009-11-07,4.8,4.8,4.8,4.8,4.8,4.8,,,,,,,,,39,,6,57,,,,,,
2009-11-08,,,,,,,,,,,,,,,,,5,,,,29,,,8
2009-11-09,,,,,,,11,18,,,,,,,,,,,,,34,,,
2009-11-10,,,,,,,,,,,5,,,,30,42,17,32,3,2,2,4,8,9
2009-11-12,4.3,4.3,4.3,4.3,4.3,4.3,,,,,,14,,,,,1,,,,,,,
2009-11-13,3.3,3.3,3.3,3.3,3.3,3.3,,,,,7,13,,4,,3,4,,,,,7,,
2009-11-14,1.8,1.8,1.8,1.8,1.8,1.8,,,,,,,,,,,,,,,,,,
2009-11-15,,,,,,,3,,87,48,28,,18,21,7,,,,,,6,11,,
2009-11-16,,,,,,,,,1,9,18,12,,16,41,,16,6,10,,,,,
2009-11-17,,,,,,,,,,,,,,,25,22,62,2,4,,,,,
2009-11-18,,,,,,,,,,4,,5,,,,,,,,,,,10,
2009-11-19,1.0,1.0,1.0,1.0,1.0,1.0,,,,1,,27,23,,,,,,,4,,,,
2009-11-20,,,,,,,,,,,,,,7,,6,20,15,12,1,16,12,,
2009-11-22,1.5,1.5,1.5,1.5,1.5,1.5,,,,,,4,,,,,8,,,,,,,
2009-11-23,0.3,0.3,0.3,0.3,0.3,0.3,,,,,,,,,,7,,,,,,,,
2009-11-24,,,,,,,24,6,,,,28,27,12,,,,,,,,,,
2009-11-25,,,,,,,,,,,,9,2,,,,,6,,,,,,
2009-11-26,,,,,,,,,,,22,27,,7,,12,4,7,,,,,,26
2009-11-27,,,,,,,,,,,28,3,4,,,,,,6,16,7,,19,2
2009-11-28,1.7,1.7,1.7,1.7,1.7,1.7,,1,8,10,5,68,,23,,,5,,,,,,,
2009-11-30,,,,,,,,,,,,,,,,9,,32,,,,,,
2009-12-04,,,,,,,,,,,,,,,,45,,,2,,,,,
2009-12-05,,,,,,,,,,,,6,,,,,,,,,,,,11
2009-12-06,3.3,3.3,3.3,3.3,3.3,3.3,,,5,,6,,,,,,,,,,,11,,
2009-12-07,,,,,,,,,,,,,,,,,,15,26,31,,6,15,9
2009-12-08,,,,,,,,,,,,,10,2,,,,,,,,,,7
2009-12-09,0.7,0.7,0.7,0.7,0.7,0.7,,,,,,,,9,,,,,,,,,,
2009-12-10,1.5,1.5,1.5,1.5,1.5,1.5,1,,,,,,,1,37,46,1,,,,,,,28
2009-12-12,,,,,,,,,,,,,9,26,5,5,14,,5,22,,,26,
2009-12-13,2.7,2.7,2.7,2.7,2.7,2.7,,,,,,4,60,77,,,,,,,46,,,
2009-12-16,,,,,,,,,,,,,,,,,,,,,,,,4
2009-12-17,,,,,,,,,,,,,,,,,,,,,,,,10
2009-12-18,,,,,,,,,,,,11,,,,,,,,,,,,
2009-12-19,,,,,,,,,,,,,,2,,,26,,,,,,,
2009-12-20,,,,,,,,,,,36,61,,,,,,,,,,,,
2009-12-21,,,,,,,,,,,,,,,25,15,17,71,57,,,,27,
2009-12-23,,,,,,,,,,,7,,,13,,,5,7,,,,,,
2009-12-25,,,,,,,,,,,,,,19,1,,,47,,,,,,
2009-12-26,,,,,,,14,,,,,5,,,2,,21,57,36,29,22,30,,
2009-12-27,0.8,0.8,0.8,0.8,0.8,0.8,1,,,10,36,9,,,,,,,,,,24,,
2010-01-06,,,,,,,,,,,,,,,,4,,,,,,,,
2010-01-18,,,,,,,,,,,,,,,,,3,31,,,,,,
2010-01-21,,,,,,,,,,,,,,,,,,,2,3,,,25,3
2010-01-22,0.3,0.3,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,
2010-01-29,,,,,,,,,2,2,1,,1,,,,,,,,,,,
2010-01-30,,,,,,,,,,,,,,,,,2,,,,,,,
2010-02-12,,,,,,,,,,,,1,20,,,5,8,,,,,3,7,
2010-02-14,,,,,,,,,,,,,,,,,3,,4,,,,,
2010-02-15,,,,,,,,,,,7,25,17,18,13,7,7,10,7,6,7,,1,
2010-02-16,,,,,,,8,,,,,,,,,,,,,,,,,
2010-02-17,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,8,,,,,,,,,,,,
2010-02-23,2.7,2.7,2.7,2.7,2.7,2.7,,,,57,,,,,2,,,,71,,,,,
2010-02-24,,,,,,,,,,,,,58,21,33,5,,,,,,,,
2010-02-27,,,,,,,,,,,,,,,,,,,3,,,,,
2010-03-01,,,,,,,,,,,,,,,7,,8,,,,,,,
2010-03-02,,,,,,,,,,,,,21,1,,,32,,7,13,,,,
2010-03-03,0.7,0.7,0.7,0.7,0.7,0.7,5,13,55,47,30,30,14,20,13,14,6,12,3,8,2,2,,1
