Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2009-08-10,,,,,,,,,,,,,,,,,,,4,3,,1,,
2009-08-11,0.5,0.5,0.5,0.5,0.5,0.5,2,9,11,7,1,4,3,5,3,4,5,1,1,3,1,2,2,
2009-08-12,0.8,0.8,0.8,0.8,0.8,0.8,1,8,12,3,2,7,1,4,6,2,3,2,2,2,1,2,,1
2009-08-13,0.3,0.3,0.3,0.3,0.3,0.3,1,9,7,2,2,4,5,5,5,3,8,5,1,2,2,,1,
2009-08-14,0.8,0.8,0.8,0.8,0.8,0.8,1,10,10,7,3,5,7,3,4,2,2,3,5,1,1,2,1,2
2009-08-15,0.3,0.3,0.3,0.3,0.3,0.3,3,3,4,5,2,3,2,1,2,6,2,1,1,1,,1,2,
2009-08-16,,,,,,,,4,,4,2,2,1,,1,2,,1,,,1,1,1,
2009-08-17,0.2,0.2,0.2,0.2,0.2,0.2,1,11,7,7,2,7,2,3,1,3,4,3,3,1,2,,1,
2009-08-18,0.5,0.5,0.5,0.5,0.5,0.5,3,12,9,3,4,1,3,3,,3,3,2,2,3,3,,,
2009-08-19,0.5,0.5,0.5,0.5,0.5,0.5,3,13,9,3,5,3,4,5,4,3,8,8,7,2,2,2,2,
2009-08-20,0.3,0.3,0.3,0.3,0.3,0.3,5,11,11,4,1,3,1,3,,1,5,3,3,2,1,1,2,
2009-08-21,0.5,0.5,0.5,0.5,0.5,0.5,2,9,11,3,3,5,2,4,5,3,4,6,3,1,1,1,2,
2009-08-22,,,,,,,2,4,4,2,3,4,4,5,7,2,2,2,2,4,1,2,2,
2009-08-23,,,,,,,1,,4,4,6,1,7,3,7,1,3,,3,,,,2,1
2009-08-24,,,,,,,5,10,8,5,2,6,1,5,1,2,2,3,2,2,1,1,1,
2009-08-25,0.2,0.2,0.2,0.2,0.2,0.2,2,13,11,9,,6,1,2,3,4,6,2,4,,3,2,,
2009-08-26,0.3,0.3,0.3,0.3,0.3,0.3,2,9,5,4,2,2,2,,1,4,3,1,3,1,,,1,
2009-08-27,0.3,0.3,0.3,0.3,0.3,0.3,3,11,6,4,3,4,1,4,2,4,4,3,7,,,3,2,
2009-08-28,0.7,0.7,0.7,0.7,0.7,0.7,1,9,7,5,,2,2,1,2,4,5,2,,3,,1,2,
2009-08-29,0.2,0.2,0.2,0.2,0.2,0.2,1,9,3,3,1,3,3,3,3,3,1,1,1,,1,,1,
2009-08-30,,,,,,,2,,3,3,4,4,2,1,1,1,1,1,,,,1,2,
2009-08-31,0.3,0.3,0.3,0.3,0.3,0.3,,4,6,3,2,3,1,2,,4,,2,2,,,,,
2009-09-01,0.5,0.5,0.5,0.5,0.5,0.5,2,12,13,7,1,5,1,5,1,1,1,2,2,1,2,1,,1
2009-09-02,0.3,0.3,0.3,0.3,0.3,0.3,6,11,6,6,2,2,4,2,3,1,3,1,5,,,,1,
2009-09-03,0.3,0.3,0.3,0.3,0.3,0.3,5,14,13,9,2,3,2,3,3,2,13,6,8,1,1,1,3,
2009-09-04,0.3,0.3,0.3,0.3,0.3,0.3,5,9,17,4,,2,1,4,4,4,5,9,1,1,,1,,
