Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2010-11-09,,,,,,,,,,,,,,1,,2,6,2,2,1,1,1,1,1
2010-11-10,0.2,0.2,0.2,0.2,0.2,0.2,2,1,3,1,1,3,5,1,1,2,2,2,2,2,,1,,
2010-11-11,,,,,,,,2,1,3,,,2,1,5,3,2,1,2,1,,,,
2010-11-12,,,,,,,,3,2,,1,,,1,1,6,1,1,,,,1,2,
2010-11-13,,,,,,,,,3,,,5,2,1,1,,2,,,,,,1,
2010-11-14,0.2,0.2,0.2,0.2,0.2,0.2,,1,1,,2,,4,1,3,2,3,1,1,3,1,1,,
2010-11-15,0.2,0.2,0.2,0.2,0.2,0.2,,2,2,,2,,1,2,,4,5,,3,3,,,2,1
2010-11-16,0.2,0.2,0.2,0.2,0.2,0.2,,3,3,,,2,1,3,2,2,1,4,1,,1,2,2,1
2010-11-17,,,,,,,1,2,2,1,,,1,,2,1,1,3,2,1,1,,,
2010-11-18,0.2,0.2,0.2,0.2,0.2,0.2,2,,1,,,1,1,3,2,3,3,2,2,,,2,,
2010-11-19,0.2,0.2,0.2,0.2,0.2,0.2,1,1,1,2,1,3,,3,4,1,2,1,,3,6,,,1
2010-11-20,,,,,,,,1,1,,2,3,1,1,1,1,2,,,1,,,,
2010-11-21,0.2,0.2,0.2,0.2,0.2,0.2,,,1,3,,,,,,2,,2,1,,,,,
2010-11-22,0.3,0.3,0.3,0.3,0.3,0.3,,1,3,,,1,3,1,,3,3,2,1,1,,,,
2010-11-23,0.2,0.2,0.2,0.2,0.2,0.2,,1,4,1,2,1,2,2,2,6,4,1,2,1,2,,,
2010-11-24,0.2,0.2,0.2,0.2,0.2,0.2,1,1,4,,,1,3,1,,1,4,4,,1,3,2,,
2010-11-25,0.2,0.2,0.2,0.2,0.2,0.2,1,1,1,,1,1,2,,1,,1,3,1,1,1,,,
2010-11-26,,,,,,,,,1,,2,,1,,,1,1,2,1,2,,,,
2010-11-27,0.3,0.3,0.3,0.3,0.3,0.3,,,,1,,,1,,,,,,1,,,,,
2010-11-28,,,,,,,,,,,,,,1,,1,2,1,,,,,,
2010-11-29,,,,,,,,,,,,,1,,1,,2,1,1,3,,,,
2010-11-30,,,,,,,,,,,,,,,,1,1,,,1,,,1,
2010-12-01,,,,,,,,,,,,,,,1,,,,,,,,,
2010-12-03,,,,,,,,,,,,1,,,,,,2,,,,,,
2010-12-05,,,,,,,,,,,,,,,1,,,,,,,,,
2010-12-09,,,,,,,,,,,,,,,,,1,1,,2,,,,
2010-12-10,,,,,,,,,,1,,,,,,,,1,,,,,,
2010-12-11,,,,,,,,,,,,,,,1,4,,1,,,1,,,
2010-12-12,0.2,0.2,0.2,0.2,0.2,0.2,,,,,1,,,,,,1,,,2,,,,
2010-12-13,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,1,2,1,1,1,1,2,1,2,,,,
2010-12-14,,,,,,,,1,1,,1,1,1,1,1,2,4,3,3,1,1,1,,
2010-12-15,0.2,0.2,0.2,0.2,0.2,0.2,,1,1,,1,,3,,,,2,3,4,,,,,
2010-12-16,,,,,,,,4,,2,,,1,,,1,4,1,,2,,1,,
2010-12-17,,,,,,,,,,3,,1,1,3,,1,1,3,,,,,,
2010-12-18,,,,,,,,1,,,1,3,1,1,,1,,1,,1,,,,
2010-12-19,0.2,0.2,0.2,0.2,0.2,0.2,,,1,1,,1,1,,1,,,,,,1,,,
2010-12-20,0.2,0.2,0.2,0.2,0.2,0.2,,,,,,1,1,,1,2,1,3,2,1,1,,,
2010-12-21,0.2,0.2,0.2,0.2,0.2,0.2,,2,,1,1,,,2,2,1,1,1,3,,1,,,
2010-12-22,,,,,,,,,,,1,1,,1,4,1,,1,2,1,,,1,1
2010-12-23,,,,,,,,1,,,,,,,1,3,2,,,1,,,,
2010-12-24,,,,,,,,,,,,1,1,,,,,,,,,,,
2010-12-25,,,,,,,,,,,1,,,2,1,,,,,,,,,
2010-12-26,,,,,,,,,,,,1,,2,1,,,,1,1,,1,,
2011-01-01,,,,,,,,,,,,,4,2,3,2,,,1,,,,,
2011-01-03,,,,,,,,,,,,,,1,,,1,,,,,,,
2011-01-04,,,,,,,,,,,,,1,3,1,,,,,,,,,
2011-01-06,,,,,,,,,,,,,1,1,,,,,,,,,,
2011-01-09,,,,,,,,,,,,,2,,1,1,,,,,1,,,
2011-01-11,,,,,,,,,,,,,,2,1,,,,,,,,,
2011-01-13,,,,,,,,,,,,1,1,1,,4,2,,,,,,,
2011-01-14,,,,,,,,,,,,,,1,,2,6,,,,,,,
2011-01-17,,,,,,,,,,,,,,2,1,3,1,,,,,,,
2011-01-18,,,,,,,,,,,,,,,,3,1,2,,,,,,
2011-01-19,,,,,,,,,,,,1,1,,1,2,3,2,,,,,,
2011-01-20,,,,,,,,,,,,4,,,2,3,4,2,,,,,,
2011-01-21,,,,,,,,,,,,,1,,,3,3,1,1,2,,,,
2011-01-22,,,,,,,,,,,1,,,,,1,,,,,,,,
2011-01-24,,,,,,,,,,,,3,1,1,1,1,1,2,4,1,,,,
2011-01-25,,,,,,,,,,,1,1,3,,,1,3,4,2,,1,,,
2011-01-26,,,,,,,,,,,,,1,5,1,2,2,,,,,,,
2011-01-27,,,,,,,,,,,,,3,2,1,1,3,,,,,,,
2011-01-28,,,,,,,,,,,,1,,3,1,2,4,,,,,,,
2011-01-29,,,,,,,,,,,1,1,1,,1,,1,1,,,,,,
2011-01-31,,,,,,,,,,,1,1,2,2,3,,3,1,6,,,,,
2011-02-01,,,,,,,,,,,,1,1,,,1,3,1,1,2,1,3,,
2011-02-02,0.2,0.2,0.2,0.2,0.2,0.2,,,,,,1,3,,,2,,,,,,1,,
2011-02-03,0.5,0.5,0.5,0.5,0.5,0.5,,2,1,1,2,1,2,,,4,5,,2,1,3,1,,1
2011-02-04,0.2,0.2,0.2,0.2,0.2,0.2,,2,2,2,,,2,,1,3,1,1,2,1,1,,,
2011-02-05,,,,,,,,1,1,,,1,,1,2,,3,,1,2,,1,,
2011-02-06,,,,,,,,,,1,,,1,,1,,,2,,1,,,1,
2011-02-07,0.2,0.2,0.2,0.2,0.2,0.2,1,1,3,2,1,2,,1,,4,3,4,1,2,,,1,
2011-02-08,,,,,,,,3,2,3,1,,1,,1,3,2,4,1,2,1,1,,
2011-02-09,,,,,,,1,2,2,2,2,,,,,2,3,3,2,2,1,,2,2
2011-02-10,0.2,0.2,0.2,0.2,0.2,0.2,,,,,,2,1,1,5,2,4,4,2,1,,,,
2011-02-12,,,,,,,,,,,,1,2,2,3,1,2,1,,2,,,1,
2011-02-14,,,,,,,,,,,5,,2,1,1,3,2,4,3,,,,,
2011-02-15,,,,,,,,,,,1,1,1,1,,6,1,5,4,,,,,
2011-02-16,,,,,,,,,,3,3,2,2,1,1,1,1,7,3,3,1,1,1,
2011-02-17,,,,,,,,2,2,2,1,1,1,5,1,5,3,,1,,,,,
2011-02-18,,,,,,,,,,,,,1,,1,3,,,,,,,,
2011-02-19,,,,,,,,,,,,,,1,,1,,,,,,,,
2011-02-21,,,,,,,,,,,,,,1,4,,,,,,,,,
2011-02-22,,,,,,,,,,1,1,1,1,3,1,,1,3,1,,,,,
2011-02-23,,,,,,,,,,,,,2,1,2,1,4,2,5,1,,,,
2011-02-24,,,,,,,,,,,2,1,2,,3,3,2,3,2,1,1,1,,
2011-02-25,,,,,,,,,,1,1,2,1,4,1,1,4,,,3,1,2,1,
2011-02-26,,,,,,,,,,,3,3,1,,2,2,1,,,,1,,,
2011-02-27,0.2,0.2,0.2,0.2,0.2,0.2,,,1,,4,2,1,,,,4,,2,3,,1,,
2011-02-28,,,,,,,,,,,1,2,,,,,,,,,,,,
2011-03-01,,,,,,,,,1,,1,3,6,3,2,3,3,4,1,1,1,,,2
2011-03-02,0.2,0.2,0.2,0.2,0.2,0.2,2,1,4,1,,,3,1,3,3,2,9,2,2,1,,1,
2011-03-03,,,,,,,1,,2,1,,1,1,1,2,3,3,2,,1,,,,
2011-03-04,0.2,0.2,0.2,0.2,0.2,0.2,1,2,4,1,,,2,,1,2,4,2,3,2,,1,,
2011-03-05,,,,,,,,,,1,2,4,1,4,1,,,,,,,,,
2011-03-06,,,,,,,,,1,,,1,,,,,,,,,,,,
2011-03-07,0.2,0.2,0.2,0.2,0.2,0.2,,2,,2,3,2,,,1,1,1,4,,1,2,,,
2011-03-08,0.2,0.2,0.2,0.2,0.2,0.2,2,4,2,1,4,1,4,1,,2,8,2,2,1,,1,,
2011-03-09,0.2,0.2,0.2,0.2,0.2,0.2,,2,2,3,3,1,,,,2,3,4,2,2,2,,2,
2011-03-10,0.2,0.2,0.2,0.2,0.2,0.2,,3,1,3,3,,2,1,3,5,,3,1,2,,1,,
2011-03-11,0.2,0.2,0.2,0.2,0.2,0.2,,,3,4,,,2,,,,,,,,,,,
2011-03-13,,,,,,,,,,1,1,,1,2,1,1,1,1,,1,1,,,
2011-03-14,0.2,0.2,0.2,0.2,0.2,0.2,1,6,3,4,2,1,1,,2,4,2,4,7,2,,,1,
2011-03-15,0.2,0.2,0.2,0.2,0.2,0.2,2,3,4,1,1,2,,2,,2,3,7,2,,,2,,
2011-03-16,0.3,0.3,0.3,0.3,0.3,0.3,1,2,3,,2,,4,2,,1,5,4,3,1,1,,1,
2011-03-17,0.2,0.2,0.2,0.2,0.2,0.2,,3,,1,,,2,3,,4,1,1,2,2,,1,,1
2011-03-18,0.2,0.2,0.2,0.2,0.2,0.2,,3,1,4,5,2,6,2,1,3,5,3,,1,2,1,,1
2011-03-19,,,,,,,,1,,2,2,7,2,1,2,2,1,,2,2,1,,,1
2011-03-20,0.2,0.2,0.2,0.2,0.2,0.2,,,,1,2,3,2,4,2,,3,3,3,,2,,,
2011-03-21,0.2,0.2,0.2,0.2,0.2,0.2,2,2,5,3,,,3,1,1,4,4,2,2,1,1,,1,1
2011-03-22,0.2,0.2,0.2,0.2,0.2,0.2,1,,3,,,,,,,,,,,,,,,1
2011-03-23,0.2,0.2,0.2,0.2,0.2,0.2,,2,3,,,,,,,,,,,,,,,
2011-03-24,,,,,,,,1,6,,,,,,,,,,,,,,,
2011-03-26,,,,,,,,2,,,4,1,4,1,3,,3,2,,,,,4,
2011-03-27,0.5,0.5,0.5,0.5,0.5,0.5,1,,,1,1,1,4,2,,1,,,4,1,,,1,
2011-03-28,0.3,0.3,0.3,0.3,0.3,0.3,2,2,5,1,1,2,2,1,4,3,2,,2,2,,,1,
2011-03-29,0.3,0.3,0.3,0.3,0.3,0.3,1,3,3,2,3,,,2,1,1,5,5,3,3,,,,
2011-03-30,0.3,0.3,0.3,0.3,0.3,0.3,1,2,3,2,1,1,1,3,1,,2,4,8,3,2,,1,
2011-03-31,0.2,0.2,0.2,0.2,0.2,0.2,,1,1,2,3,,2,2,1,,3,,3,1,,,1,
2011-04-01,0.2,0.2,0.2,0.2,0.2,0.2,,3,5,2,2,,5,3,2,,1,3,3,2,1,1,,
2011-04-02,0.2,0.2,0.2,0.2,0.2,0.2,,1,2,,1,,3,1,,3,3,2,4,,,,,
2011-04-03,0.2,0.2,0.2,0.2,0.2,0.2,1,,,,,1,,,,1,,,2,2,1,,,
2011-04-04,,,,,,,1,3,2,2,1,,2,1,,3,6,4,2,1,,2,,
2011-04-05,,,,,,,1,3,2,1,,3,,,,,,,,,,,,
2011-04-06,0.2,0.2,0.2,0.2,0.2,0.2,3,4,3,4,,,,,,,,,,,,,,
2011-04-07,,,,,,,1,4,4,,,2,3,1,4,2,3,3,3,2,1,,,
2011-04-08,0.2,0.2,0.2,0.2,0.2,0.2,1,,5,2,1,1,2,3,3,1,3,3,3,2,1,,,2
2011-04-09,0.2,0.2,0.2,0.2,0.2,0.2,,1,1,1,2,7,1,3,1,2,1,2,4,1,1,,,
2011-04-10,0.3,0.3,0.3,0.3,0.3,0.3,1,1,,3,2,1,4,4,2,,,3,2,1,4,,,
2011-04-11,,,,,,,1,,,,,,,,,,,,,,,,,
2011-05-12,,,,,,,,,,,,,,,,,,2,1,,2,,1,
2011-05-13,0.3,0.3,0.3,0.3,0.3,0.3,3,1,3,6,2,1,1,2,2,3,3,2,2,1,,1,1,
2011-05-14,,,,,,,,1,3,1,,,1,1,4,2,3,1,2,2,1,1,,
2011-05-15,,,,,,,2,1,,2,1,,1,2,,1,1,2,2,,1,2,,
2011-05-16,,,,,,,3,1,1,,3,1,,2,2,2,1,2,4,1,,,1,
2011-05-17,,,,,,,,,2,2,,9,,,2,2,2,2,4,2,3,3,,
2011-05-18,0.7,0.7,0.7,0.7,0.7,0.7,1,2,3,3,1,1,1,1,6,3,2,3,1,4,,2,,
2011-05-19,,,,,,,,4,4,2,1,3,1,1,2,2,3,3,1,2,,,2,1
2011-05-20,0.3,0.3,0.3,0.3,0.3,0.3,,4,5,1,1,2,1,2,1,,3,,4,3,,2,3,
2011-05-21,,,,,,,,1,1,,2,,1,1,2,1,3,,3,2,,,5,
2011-05-22,,,,,,,1,,1,1,1,1,3,2,,,2,1,,,1,3,,
2011-05-23,,,,,,,1,2,4,,1,,1,1,1,2,,,,,,,,
2011-06-15,,,,,,,,,,,3,1,3,4,2,1,4,6,3,2,,1,3,
2011-06-16,0.2,0.2,0.2,0.2,0.2,0.2,,5,4,5,,,3,,2,3,3,3,2,1,1,1,2,
2011-06-17,,,,,,,,3,2,4,1,1,2,1,1,2,5,4,3,2,1,2,2,1
2011-06-18,0.2,0.2,0.2,0.2,0.2,0.2,,2,,1,5,,4,,3,2,,2,,,1,1,4,
