Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2012-09-13,,,,,,,,,,,,,,,5,7,2,14,7,4,1,2,1,1
2012-09-14,0.2,0.2,0.2,0.2,0.2,0.2,1,4,15,3,6,2,5,1,3,11,8,13,5,6,2,,1,
2012-09-15,0.7,0.7,0.7,0.7,0.7,0.7,1,1,9,5,8,8,,13,3,5,11,2,1,3,,2,1,
2012-09-16,,,,,,,,1,2,1,2,2,7,5,,4,5,7,1,1,,1,,
2012-09-17,0.2,0.2,0.2,0.2,0.2,0.2,,3,24,6,6,2,,,5,12,5,12,9,5,,,,1
2012-09-18,0.7,0.7,0.7,0.7,0.7,0.7,2,7,13,8,8,16,13,8,14,27,7,10,11,6,1,,1,2
2012-09-19,0.5,0.5,0.5,0.5,0.5,0.5,3,4,15,4,4,4,3,5,5,10,10,12,8,6,4,1,2,2
2012-09-20,0.3,0.3,0.3,0.3,0.3,0.3,,4,13,2,3,1,1,2,6,6,5,8,3,10,2,3,1,
2012-09-21,0.2,0.2,0.2,0.2,0.2,0.2,1,3,10,6,3,1,1,1,4,9,4,10,6,6,3,2,3,3
2012-09-22,,,,,,,,1,,8,3,8,2,1,4,5,4,4,6,6,2,3,2,
2012-09-23,0.2,0.2,0.2,0.2,0.2,0.2,,1,2,3,9,5,3,10,4,7,4,4,5,3,2,,,
2012-09-24,0.2,0.2,0.2,0.2,0.2,0.2,,2,13,4,,1,4,2,2,6,7,4,2,,,,,
2012-09-25,,,,,,,,4,6,3,3,1,,1,2,2,3,6,2,2,1,,,
2012-09-26,0.3,0.3,0.3,0.3,0.3,0.3,1,3,43,10,2,1,3,6,5,8,10,16,11,1,2,1,,
2012-09-27,,,,,,,,1,2,6,2,1,1,2,,6,9,5,3,3,1,2,,
2012-09-28,0.2,0.2,0.2,0.2,0.2,0.2,,,3,1,1,,,1,4,1,1,5,3,,,,,1
2012-09-29,,,,,,,,,,2,4,4,5,2,5,4,3,3,1,2,1,,,1
2012-09-30,,,,,,,,,1,1,,1,4,2,1,1,1,3,1,2,2,,1,
2012-10-01,,,,,,,,4,18,4,2,1,1,1,3,9,7,8,4,3,1,2,,1
2012-10-02,0.2,0.2,0.2,0.2,0.2,0.2,,3,13,4,3,,1,4,5,6,9,6,3,1,1,,,
2012-10-03,,,,,,,1,1,16,4,1,5,4,8,1,5,2,4,4,1,,1,1,
2012-10-04,,,,,,,1,2,19,3,2,3,1,1,6,15,3,5,3,1,3,1,,
2012-10-05,,,,,,,,4,11,5,1,1,,2,2,7,9,7,3,5,2,1,,1
2012-10-06,0.5,0.5,0.5,0.5,0.5,0.5,1,1,2,7,7,5,5,12,4,1,5,4,3,4,,,,1
2012-10-07,0.7,0.7,0.7,0.7,0.7,0.7,,1,1,3,2,,6,1,3,6,4,2,5,1,,2,2,1
2012-10-08,,,,,,,,8,23,3,2,4,1,3,3,8,2,1,8,2,1,,1,
2012-10-09,,,,,,,,8,17,,3,2,2,8,3,6,8,2,3,3,3,1,1,
2012-10-10,,,,,,,1,5,21,8,3,5,3,4,4,7,6,9,5,1,1,1,,1
2012-10-11,,,,,,,1,5,17,4,3,3,1,1,4,10,9,9,4,1,1,,,
2012-10-12,,,,,,,,4,18,3,5,13,4,2,16,27,1,9,9,,1,1,,1
2012-10-13,0.8,0.8,0.8,0.8,0.8,0.8,1,1,2,4,1,,3,3,7,11,2,2,4,1,1,,2,
2012-10-14,0.2,0.2,0.2,0.2,0.2,0.2,,2,1,,7,2,3,3,2,3,3,2,2,1,5,,1,
2012-10-15,0.3,0.3,0.3,0.3,0.3,0.3,,5,22,6,5,,2,,3,13,8,14,2,2,2,1,,
2012-10-16,,,,,,,,1,16,1,2,,2,2,3,5,3,18,5,,3,1,1,
2012-10-17,,,,,,,,3,5,2,3,1,3,3,7,,4,17,2,1,2,1,1,
2012-10-18,,,,,,,,3,22,1,4,4,1,2,3,7,8,11,,3,2,,,
2012-10-19,0.3,0.3,0.3,0.3,0.3,0.3,,2,12,5,5,1,1,1,5,11,5,4,3,3,3,2,2,1
