Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2010-01-01,,,,,,,,,,1,,,,,1,1,,,1,,1,,,
2010-01-02,,,,,,,,,,,,,,1,2,,,,,2,,,,
2010-01-04,0.2,0.2,0.2,0.2,0.2,0.2,,,8,,,,3,1,,5,1,1,,,,1,,
2010-01-05,0.2,0.2,0.2,0.2,0.2,0.2,1,3,4,3,,,,,1,,1,1,,,,1,,
2010-01-13,,,,,,,,,3,,,,,2,,1,1,1,,,,1,,
2010-01-14,,,,,,,,,1,1,,,,1,,1,1,,1,,,,,
2010-01-15,,,,,,,,,5,,,2,1,,1,2,1,,1,1,,,,
2010-01-16,0.2,0.2,0.2,0.2,0.2,0.2,,,,1,,1,1,1,1,2,3,1,,,1,,,
2010-01-17,,,,,,,,,,2,,3,2,2,2,3,3,1,,2,1,1,,
2010-01-18,0.7,0.7,0.7,0.7,0.7,0.7,,1,25,3,1,1,1,4,,5,3,2,1,,1,,,1
2010-01-19,0.5,0.5,0.5,0.5,0.5,0.5,,2,19,,1,1,3,6,3,5,5,,,1,1,1,1,
2010-01-20,0.7,0.7,0.7,0.7,0.7,0.7,,4,20,,3,2,2,4,,4,4,2,2,,1,1,1,
2010-01-21,0.8,0.8,0.8,0.8,0.8,0.8,1,5,25,4,,1,1,5,,5,5,2,3,2,1,,,
2010-01-22,0.5,0.5,0.5,0.5,0.5,0.5,,6,31,2,,1,2,,,3,1,5,2,2,,1,,
2010-01-23,,,,,,,,,2,1,5,5,1,,2,,4,,,,3,,,
2010-01-24,,,,,,,,,,,,4,2,3,1,4,3,,,,1,1,1,
2010-01-25,0.3,0.3,0.3,0.3,0.3,0.3,,3,31,1,1,1,1,5,2,5,3,2,,1,,1,,
2010-01-26,0.3,0.3,0.3,0.3,0.3,0.3,,5,29,3,3,,1,5,6,4,3,2,1,,,,,
2010-01-27,0.3,0.3,0.3,0.3,0.3,0.3,,2,32,3,,1,1,6,1,2,5,4,,,1,,,
2010-01-28,0.3,0.3,0.3,0.3,0.3,0.3,,2,20,3,,2,,2,1,4,5,2,1,1,,1,,
2010-01-29,0.3,0.3,0.3,0.3,0.3,0.3,,4,30,1,1,1,2,1,1,7,4,1,4,3,1,1,1,1
2010-01-30,,,,,,,,3,,,2,1,2,,2,2,1,,3,,,1,,1
2010-01-31,,,,,,,,,,2,2,3,2,2,1,1,1,2,,,1,1,,
2010-02-01,0.7,0.7,0.7,0.7,0.7,0.7,1,3,26,2,1,2,1,4,,4,4,2,,2,,,,
2010-02-02,0.7,0.7,0.7,0.7,0.7,0.7,1,5,29,1,,4,1,4,,3,1,2,1,2,,2,,
2010-02-03,0.3,0.3,0.3,0.3,0.3,0.3,1,5,28,4,2,,5,2,,5,3,4,2,,,1,,
2010-02-04,0.3,0.3,0.3,0.3,0.3,0.3,1,4,23,2,2,1,3,2,2,7,6,3,1,2,,1,1,
2010-02-05,0.5,0.5,0.5,0.5,0.5,0.5,1,5,22,1,1,1,3,2,,8,5,1,6,3,1,,,
2010-02-06,0.5,0.5,0.5,0.5,0.5,0.5,,1,5,2,6,2,2,1,2,,1,1,,,1,,,
2010-02-07,,,,,,,,,1,3,2,4,2,2,2,,,,,1,1,,,
2010-02-08,0.5,0.5,0.5,0.5,0.5,0.5,2,5,25,1,1,2,1,4,5,4,3,3,,,2,1,,1
2010-02-09,0.3,0.3,0.3,0.3,0.3,0.3,,4,32,,2,1,1,5,1,5,3,3,1,1,,1,1,
2010-02-10,,,,,,,,5,16,1,,1,,6,2,4,4,2,2,1,,,,
2010-02-11,0.2,0.2,0.2,0.2,0.2,0.2,,5,14,3,,1,2,6,1,1,1,2,2,2,2,1,2,
2010-02-12,0.2,0.2,0.2,0.2,0.2,0.2,,5,3,,2,,5,2,1,6,2,2,,1,2,1,1,
2010-02-13,0.3,0.3,0.3,0.3,0.3,0.3,,1,2,1,1,1,3,,,1,1,,1,3,2,,,
2010-02-14,,,,,,,,,,2,4,4,,1,1,2,2,3,1,,,2,,
2010-02-15,0.7,0.7,0.7,0.7,0.7,0.7,,4,7,1,1,2,5,4,,1,,3,,1,,1,3,
2010-02-16,0.5,0.5,0.5,0.5,0.5,0.5,,8,6,2,1,1,5,4,2,4,2,2,,1,,1,,
2010-02-17,0.7,0.7,0.7,0.7,0.7,0.7,,4,6,1,1,,1,3,2,,6,3,3,2,,3,,
2010-02-18,0.5,0.5,0.5,0.5,0.5,0.5,,7,7,1,2,1,4,10,2,1,1,,1,2,1,1,,
2010-02-19,0.5,0.5,0.5,0.5,0.5,0.5,,3,1,2,,1,4,1,,2,2,1,1,1,,1,1,
2010-02-20,0.3,0.3,0.3,0.3,0.3,0.3,,1,3,3,3,2,1,2,4,2,2,2,1,,1,1,,2
2010-02-22,0.2,0.2,0.2,0.2,0.2,0.2,,,,,,1,2,1,1,2,2,2,,,,,,
