Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1,,,4,4,3,19,19,14,9,15,,1,,,,,
2016-01-02,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,6,1,2,11,4,3,6,6,,1,1,1,,,
2016-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,,1,7,7,8,11,5,13,1,1,1,,,2,1,,
2016-01-04,0.0,0.0,0.0,0.0,0.0,0.0,2,3,4,4,7,3,3,5,,2,6,4,3,1,3,1,,1
2016-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,4,8,2,3,4,7,6,2,2,6,4,3,,1,2,,
2016-01-06,0.0,0.0,0.0,0.0,0.0,0.0,2,2,8,,1,1,7,7,10,4,4,2,2,,,2,1,
2016-01-07,0.0,0.0,0.0,0.0,0.0,0.0,,,8,2,1,2,,2,5,3,4,2,2,,,2,,
2016-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,,8,4,3,2,5,6,6,9,7,2,3,,,,1,
2016-01-09,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,6,1,6,7,9,8,10,6,3,1,,,,1,
2016-01-10,0.0,0.0,0.0,0.0,0.0,0.0,1,,,1,3,6,12,14,17,25,9,2,1,,2,,,
2016-01-11,0.0,0.0,0.0,0.0,0.0,0.0,2,4,8,2,3,3,5,5,5,3,5,3,4,,,2,,
2016-01-12,0.0,0.0,0.0,0.0,0.0,0.0,2,4,9,6,4,5,6,2,4,4,2,1,1,2,,,,
2016-01-13,0.0,0.0,0.0,0.0,0.0,0.0,3,1,10,2,1,2,8,6,3,4,6,3,3,,,,,1
2016-01-14,0.0,0.0,0.0,0.0,0.0,0.0,2,,5,4,1,1,,1,2,1,2,2,2,,1,,1,
2016-01-15,0.0,0.0,0.0,0.0,0.0,0.0,2,,8,6,5,6,7,5,2,5,6,2,2,2,,1,,1
2016-01-16,0.0,0.0,0.0,0.0,0.0,0.0,1,,4,2,2,8,12,13,19,9,5,1,1,,,2,,
2016-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,1,,3,4,10,6,9,8,6,5,5,1,,,,,
2016-01-18,0.0,0.0,0.0,0.0,0.0,0.0,3,2,9,3,4,5,1,5,,5,3,2,1,1,,1,,
2016-01-19,0.0,0.0,0.0,0.0,0.0,0.0,3,2,7,8,4,3,3,6,5,7,4,5,1,1,1,1,,
2016-01-20,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,3,6,6,3,2,7,4,7,3,7,,,1,,
2016-01-21,0.0,0.0,0.0,0.0,0.0,0.0,2,1,7,3,3,2,3,,6,2,3,5,3,,,1,2,
2016-01-22,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7,4,2,2,,2,4,4,6,2,2,2,2,2,,
