Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2010-01-04,,,,,,,,,,,,,,,,,1,,1,,,,,
2010-01-05,,,,,,,1,,1,,,,,,,,1,2,,,,,,
2010-01-07,,,,,,,,,1,,,,,,,,,1,,,,,,
2010-01-08,,,,,,,,,1,1,,,1,,,,,1,,1,,,,
2010-01-10,,,,,,,,,,,2,1,1,1,,,,,,,,,,
2010-01-14,,,,,,,,,,,,,,1,,1,,,,,,,,
2010-01-15,,,,,,,,,,1,,,,,1,,,,,,1,,,
2010-01-16,,,,,,,,,,,,1,,,,3,3,,,,,1,,
2010-01-17,,,,,,,,,,2,1,6,5,1,3,4,1,,,,,,,
2010-01-18,,,,,,,,,1,1,,,,,1,,,,,,,2,,
2010-01-20,,,,,,,,,1,,1,,,,,1,,,,,,,,
2010-01-21,,,,,,,,,1,2,,,,1,2,2,2,1,,,,,,
2010-01-22,,,,,,,,,,,,,2,,,,1,1,,,,,,
2010-01-23,,,,,,,,,1,,3,,1,1,4,,,3,,,,,,
2010-01-24,,,,,,,,,1,2,2,3,,13,11,2,,,,,,,,
2010-01-25,,,,,,,,2,3,,1,1,,1,1,2,4,,,,,,,
2010-01-26,,,,,,,,,1,3,,1,2,2,1,1,3,1,,,,,,
2010-01-27,,,,,,,,2,2,,1,,,2,1,1,2,2,1,,,1,,
2010-01-28,,,,,,,,1,,,1,1,,2,4,,5,6,,1,,,,
2010-01-29,,,,,,,,1,2,,1,1,1,1,3,5,1,5,1,,,,,
2010-01-30,,,,,,,,,1,3,2,3,11,3,8,9,3,,,,,,,
2010-01-31,,,,,,,,,,4,3,3,5,9,9,5,2,1,,,,,,
2010-02-01,,,,,,,,2,2,,,2,1,1,2,3,3,7,1,2,,1,,
2010-02-02,,,,,,,,1,3,1,1,1,,2,1,1,5,2,1,,,,,
2010-02-03,,,,,,,,3,4,4,1,,,4,2,2,2,2,1,,,,,
2010-02-04,,,,,,,,,3,,,1,,2,,,3,2,,,,,,
2010-02-05,,,,,,,,1,1,,,,1,6,,1,3,2,2,,,,,1
2010-02-06,,,,,,,,1,3,1,1,2,1,2,2,2,4,1,,,,,,
2010-02-07,0.2,0.2,0.2,0.2,0.2,0.2,,1,1,3,2,3,5,6,6,3,3,,,,,,,
2010-02-08,,,,,,,,,5,1,2,,,1,,4,7,5,1,1,1,,1,
2010-02-09,,,,,,,,,9,2,1,3,2,2,1,3,,7,1,1,,2,,
2010-02-10,,,,,,,,1,2,1,,,1,1,,4,,3,1,,1,1,,
2010-02-11,0.2,0.2,0.2,0.2,0.2,0.2,,,6,2,,1,,2,1,4,5,3,,1,,,,
2010-02-12,,,,,,,1,,1,,1,,,3,1,3,3,8,1,,2,,,
2010-02-13,,,,,,,,,1,5,1,4,3,4,,2,3,,,,,,,
2010-02-14,,,,,,,,,,1,4,13,8,4,5,13,4,4,1,,,,,
2010-02-15,,,,,,,,2,3,1,,,2,3,5,4,1,4,1,,,,,
2010-02-16,,,,,,,,1,4,1,1,1,4,1,4,1,8,10,2,,1,,,
2010-02-17,,,,,,,,1,3,3,,1,,4,3,,6,10,2,1,,,,
2010-02-18,,,,,,,,,2,1,,2,,5,1,2,8,7,1,1,,,,
2010-02-19,,,,,,,,1,1,2,,4,2,5,2,6,9,6,1,1,,,,
2010-02-20,0.2,0.2,0.2,0.2,0.2,0.2,,,1,7,,9,2,14,7,12,4,3,,,,,,
2010-02-21,,,,,,,,,2,1,,1,3,,,2,,,,,,,,
2010-02-22,,,,,,,,,1,,,2,1,,,,2,5,,,,,,
2010-02-23,,,,,,,,1,7,1,1,1,2,1,1,,3,8,,,,,,
2010-02-24,,,,,,,1,1,6,2,,,3,4,3,4,6,10,,,,,,
2010-02-25,0.2,0.2,0.2,0.2,0.2,0.2,,1,6,,,,,2,,2,6,7,1,,,,,
2010-02-26,,,,,,,1,,4,1,,,,,2,,2,4,1,,,,,
2010-02-27,,,,,,,,,,1,2,1,,2,4,5,7,1,,,,,,
2010-02-28,,,,,,,,,1,,2,1,1,,1,3,,2,,,,,,
2010-03-01,,,,,,,1,2,5,,2,4,1,1,1,3,1,6,1,1,,,,
2010-03-02,,,,,,,,1,4,3,3,,3,,3,3,8,10,1,1,,,,
2010-03-03,,,,,,,1,2,6,7,3,4,5,3,2,1,6,10,4,,,,,
2010-03-04,0.2,0.2,0.2,0.2,0.2,0.2,,2,8,3,,3,4,5,1,2,4,10,3,,,,,
2010-03-05,,,,,,,1,3,6,3,,1,,2,2,4,7,7,4,,,,,
2010-03-06,,,,,,,,1,2,4,2,6,1,,6,10,6,2,1,,,,,
2010-03-07,0.5,0.5,0.5,0.5,0.5,0.5,1,,,4,8,17,21,9,12,18,9,1,,,,,,
2010-03-08,,,,,,,1,2,7,,5,1,3,1,1,8,5,13,1,,,,,
2010-03-09,0.2,0.2,0.2,0.2,0.2,0.2,1,,13,2,,2,2,1,1,2,3,13,5,1,,1,,
2010-03-10,,,,,,,,3,7,2,5,1,1,2,6,4,8,10,6,,,,,
2010-03-11,,,,,,,1,1,7,2,,5,,2,,2,3,14,8,2,,,,
2010-03-12,,,,,,,,1,8,5,1,,,1,,5,5,8,5,,,,,
2010-03-13,,,,,,,1,,3,10,10,8,9,8,9,11,18,2,1,,,,,
2010-03-14,,,,,,,,2,1,5,8,4,9,9,8,10,1,1,,,,,,
2010-03-15,,,,,,,2,4,6,3,14,,,3,6,7,12,14,2,4,,,,
2010-03-16,,,,,,,1,3,10,3,2,3,3,2,2,5,12,16,5,2,,,,
2010-03-17,,,,,,,3,1,7,6,1,2,3,,3,2,10,14,4,2,,,,
2010-03-18,,,,,,,1,1,7,3,2,4,5,6,1,3,13,15,7,1,,,1,
2010-03-19,,,,,,,3,3,8,5,3,2,2,4,3,8,6,13,4,,,,,
2010-03-20,,,,,,,1,,3,7,3,2,2,3,,,2,,,,,,,
2010-03-21,,,,,,,,2,,6,12,28,23,9,24,15,15,6,,,,,,
2010-03-22,,,,,,,2,3,7,,5,2,3,,2,13,3,16,6,,,1,,
2010-03-23,0.2,0.2,0.2,0.2,0.2,0.2,,1,7,1,6,1,4,4,4,2,7,17,6,2,,,,
2010-03-24,0.2,0.2,0.2,0.2,0.2,0.2,2,1,7,3,1,5,7,5,2,5,8,13,5,,,,,
2010-03-25,0.2,0.2,0.2,0.2,0.2,0.2,1,,6,5,,4,1,4,,2,11,16,8,,1,,,
2010-03-26,,,,,,,1,1,8,1,3,1,3,7,2,2,12,10,3,,,,,
2010-03-27,,,,,,,,,3,6,4,10,6,5,1,6,7,2,4,,,,,
2010-03-28,,,,,,,,,,1,1,3,5,2,10,2,11,2,5,1,2,,,1
2010-03-29,,,,,,,2,2,6,,3,,7,1,1,1,5,12,4,1,,,,
2010-03-30,0.3,0.3,0.3,0.3,0.3,0.3,1,2,4,3,2,5,1,,3,5,5,18,5,5,,,,
2010-03-31,,,,,,,2,2,5,6,1,1,1,1,1,3,3,5,3,1,1,,,
2010-04-01,,,,,,,1,,3,5,,,3,,1,1,4,8,6,4,,,,
2010-04-02,0.2,0.2,0.2,0.2,0.2,0.2,,1,,6,10,1,3,3,7,9,7,5,1,,,,,
2010-04-03,,,,,,,,,1,4,,3,1,9,9,11,4,2,1,1,,,,
2010-04-04,,,,,,,,,1,8,11,11,8,5,5,10,2,6,5,4,,,,
2010-04-05,,,,,,,1,,,2,5,4,6,4,12,4,8,8,1,5,,,,
2010-04-06,,,,,,,2,,6,1,3,2,1,3,2,9,10,17,5,6,1,,,
2010-04-07,,,,,,,1,1,6,6,,,4,2,4,3,9,10,9,7,,,,
2010-04-08,0.2,0.2,0.2,0.2,0.2,0.2,3,2,11,3,4,16,9,9,8,12,12,21,13,9,3,,,
2010-04-09,0.2,0.2,0.2,0.2,0.2,0.2,1,3,6,4,,4,3,6,12,11,12,26,7,3,4,,,2
2010-04-10,,,,,,,,1,2,7,10,8,7,15,15,25,9,19,8,6,,,,
2010-04-11,,,,,,,,,2,8,11,18,15,27,22,22,8,5,10,7,3,1,,
2010-04-12,,,,,,,2,2,7,1,5,8,4,8,11,9,13,22,25,11,6,,,
2010-04-13,0.2,0.2,0.2,0.2,0.2,0.2,1,1,7,5,7,2,2,1,7,8,10,15,10,5,1,,,1
2010-04-14,,,,,,,3,1,9,4,2,6,1,5,10,12,8,14,10,9,2,,,
2010-04-15,0.3,0.3,0.3,0.3,0.3,0.3,,2,4,4,4,3,7,5,4,6,8,11,13,4,,,,
2010-04-16,0.2,0.2,0.2,0.2,0.2,0.2,,2,5,3,6,12,7,4,2,12,5,16,15,5,,1,1,
