Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2012-05-11,,,,,,,,,,,,,,,2,5,3,4,3,,1,1,1,1
2012-05-12,1,,,2,,,2,3,,1,3,5,1,6,4,3,3,2,,1,,,1,
2012-05-13,2,1,,,1,,2,1,5,7,2,9,3,2,4,1,1,3,3,,,,,
2012-05-14,1,,,,,4,7,14,21,5,3,4,1,2,7,2,7,4,,4,4,1,,
2012-05-15,,,1,,,2,9,16,19,7,3,6,1,1,5,8,4,7,2,1,1,1,1,1
2012-05-16,,,,,,5,9,17,20,7,6,6,3,8,4,5,5,10,4,3,4,1,1,
2012-05-17,,,,,1,2,9,15,16,2,1,5,4,4,3,5,2,4,3,1,4,,2,1
2012-05-18,,,1,,,4,9,13,14,8,2,2,3,1,3,3,9,4,6,1,,2,,
2012-05-19,,,,1,,1,4,2,1,3,,3,4,3,,4,,2,1,2,2,,,
2012-05-20,1,,1,,,1,1,3,1,7,3,3,2,1,,4,4,6,2,2,1,,,1
2012-05-21,,,,,,3,6,17,18,5,,1,2,3,4,7,9,8,3,2,,1,1,
2012-05-22,1,1,,,,3,11,17,19,5,11,5,3,4,1,3,4,14,8,2,4,1,,
2012-05-23,,,1,,,2,10,18,21,6,6,4,4,4,5,3,5,11,7,1,,3,,
2012-05-24,,1,1,,,2,10,12,19,11,5,3,4,7,3,4,4,11,7,2,1,3,2,
2012-05-25,,,,1,,3,6,14,15,10,9,,3,8,4,5,6,11,5,5,2,1,2,
2012-05-26,,,,,1,2,3,1,5,4,3,4,2,6,4,2,,1,1,,,2,2,
2012-05-27,,,,,,1,2,4,5,2,2,6,2,3,2,2,3,3,1,1,,1,3,2
2012-05-28,2,,,1,1,1,8,20,17,9,2,4,4,7,4,5,13,8,3,5,2,1,1,1
2012-05-29,1,,,,,4,11,17,20,9,5,5,3,5,3,5,2,14,3,4,7,2,1,
2012-05-30,,,1,,1,4,8,18,17,6,4,3,6,4,2,5,5,7,8,6,5,2,1,1
2012-05-31,,,,,1,1,9,11,14,7,2,2,4,4,4,4,5,7,4,2,1,3,3,1
2012-06-01,1,,1,1,2,1,9,10,11,3,3,3,3,3,4,1,6,11,1,4,1,2,2,1
2012-06-02,,,,,1,1,1,2,1,3,4,7,8,1,9,1,5,5,3,,2,,2,
2012-06-03,,,,,1,1,,1,1,,,2,,1,1,,,4,,1,,2,,
2012-06-04,,,,,,1,1,1,1,3,2,3,3,3,3,5,4,1,,,,1,1,1
2012-06-05,,,,,1,2,5,2,4,2,3,2,6,5,,7,2,3,1,,2,,1,
2012-06-06,,1,,,1,2,5,11,12,8,6,4,5,1,5,4,6,8,,3,,3,,1
2012-06-07,,,1,,2,3,6,11,6,2,2,3,,3,4,3,5,5,5,,1,1,1,1
2012-06-08,,,,1,1,6,3,5,6,2,3,,1,1,3,6,7,4,4,,,,,
2012-06-09,1,,,,,,4,1,4,3,2,6,6,5,2,3,1,4,1,3,1,1,1,
2012-06-10,,,,,1,,1,2,,3,3,4,2,,3,1,7,2,2,1,,,,
2012-06-11,1,,1,,1,3,4,16,10,6,1,,4,8,3,1,6,7,1,1,,3,,
2012-06-12,,,,2,,3,7,18,11,8,6,3,3,2,3,5,6,7,4,8,3,3,4,
2012-06-13,,1,1,,,3,7,12,13,7,2,4,3,,5,5,6,8,4,2,,1,,
2012-06-14,1,,,,3,4,6,14,12,7,1,1,1,4,2,3,6,8,2,3,1,6,1,
