Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2011-11-23,,,,,,,,,,,,,,,,5,6,4,4,4,5,2,1,2
2011-11-24,1,1,,,,,1,4,28,21,19,10,10,4,3,8,4,7,7,3,5,2,,
2011-11-25,,2,,,,,,4,11,17,9,8,5,3,4,2,4,3,3,5,3,1,1,5
2011-11-26,,,,,,,,1,4,7,6,3,1,6,2,5,1,5,1,1,2,2,1,1
2011-11-27,,,1,,,,,,,4,3,4,4,11,5,1,3,3,,1,,3,,1
2011-11-28,,,,,,,2,3,28,19,7,9,12,4,6,7,1,9,2,3,3,2,1,1
2011-11-29,,1,,,,,,7,27,27,18,13,9,5,7,1,1,4,5,1,1,1,2,2
2011-11-30,1,,,,,,,3,11,16,14,11,4,7,10,7,3,10,6,1,4,1,,
2011-12-01,,,,,,,1,4,21,20,20,9,9,7,12,4,6,3,3,6,3,,1,1
2011-12-02,1,1,,,,,,3,17,15,12,10,8,10,4,3,3,5,3,3,1,,,1
2011-12-03,2,,,2,2,,1,,2,1,1,5,2,4,2,1,9,1,2,2,2,1,5,2
2011-12-04,,,,1,,,,,,,3,3,3,3,3,3,2,8,2,6,2,1,,2
2011-12-05,,1,,,,,1,2,19,12,12,7,7,9,4,2,2,1,3,3,4,1,1,
2011-12-06,2,,,,,,,5,15,16,19,10,13,6,5,10,3,4,1,3,,1,2,1
2011-12-07,1,,1,,,1,,3,11,14,12,12,9,4,4,5,5,4,2,3,1,3,2,1
2011-12-08,,6,,,,,,5,11,10,10,9,8,7,3,3,5,4,3,2,3,4,1,
2011-12-09,,,,,1,,,1,12,9,16,8,8,6,3,2,6,3,4,3,5,2,1,
2011-12-10,1,1,,2,,,,,2,,1,2,,2,2,3,1,,1,2,5,,3,2
2011-12-11,1,1,3,,,,,,,,4,,3,4,4,1,3,2,1,2,,1,3,1
2011-12-12,1,,1,,,,,3,15,8,9,5,5,8,2,3,3,1,2,1,1,2,,
2011-12-13,,1,,1,,,,5,13,6,8,4,3,5,4,3,3,6,2,1,1,1,3,
2011-12-14,,,,,,,,4,9,10,9,3,4,6,4,4,2,3,2,2,1,1,2,
2011-12-15,3,,1,,,,1,3,11,9,3,6,2,6,2,1,3,5,2,2,1,1,1,1
2011-12-16,1,,,,,,1,3,6,6,6,5,4,5,,5,4,1,1,1,2,2,1,
2011-12-17,,1,,,,,,,,1,,1,1,1,2,,2,,,,2,,,
2011-12-18,,,,,,,,,,1,1,,2,2,2,2,1,,,,,,5,
2011-12-19,,,,,,,1,1,4,2,1,3,1,1,,2,1,,2,1,3,1,,
2011-12-20,,,,,,,1,1,4,5,4,2,1,2,3,1,2,3,,1,,,1,
2011-12-21,,,,,,,1,1,5,5,2,2,1,2,2,,1,,3,,,1,,
2011-12-22,,,,,,,,,5,5,3,,2,,,1,1,4,,,,,,1
2011-12-23,,,,,,,,1,3,2,1,,,,,,,1,1,,1,,,
2011-12-24,,,,,,,,,,,,,3,1,1,,,1,2,,1,,,1
2011-12-25,,,,,,,1,,1,,,,,1,,,,,,,,,2,
2011-12-26,,,,,,,,,,,,,,,,1,1,,,1,,1,,
2011-12-27,,1,,,,,,1,,,1,,1,2,,,,,1,,,,,1
2011-12-28,,,,,,,,2,2,,1,,2,1,1,,1,1,,2,1,,,1
2011-12-29,,,,,,,,1,2,1,1,,1,1,,1,1,2,1,,,,,
2011-12-30,,,1,,,,1,2,,3,,,,2,,,,1,,,2,,,
2011-12-31,,,,,,,,,,,1,1,,1,,,,1,,1,,3,1,
2012-01-01,,,,,,,,1,,,1,,,,,1,,,,,,1,,
2012-01-02,1,,,,,,,,,,,1,2,2,,5,1,2,,,2,,1,
2012-01-03,,,,,,,1,,1,1,3,,,3,1,1,1,2,2,1,,,,
2012-01-04,,,,,,,1,1,9,7,4,3,1,1,2,,4,,4,,,2,1,
2012-01-05,,,,,,,1,2,5,3,1,7,,2,,3,2,3,2,3,1,,1,
2012-01-06,1,,,,,,1,2,3,11,12,7,6,2,,1,3,2,3,1,1,4,,
2012-01-07,,,,1,1,,2,,1,1,5,1,4,1,2,1,9,5,,,2,,,
2012-01-08,,,,,,1,,,,3,3,2,3,3,1,4,1,4,,1,1,1,2,1
2012-01-09,1,,,,,,1,5,13,10,9,8,3,7,2,5,8,3,2,4,2,3,,
2012-01-10,2,,1,,,,1,3,17,15,8,5,3,5,5,2,2,5,5,1,3,2,3,1
2012-01-11,,,,,,,1,2,13,17,6,10,2,7,9,5,3,8,3,1,2,3,5,1
2012-01-12,,,1,,,,1,3,12,13,8,6,5,5,4,4,3,2,4,1,3,5,,1
2012-01-13,,,1,,,,1,2,9,17,6,8,2,8,5,2,8,3,3,3,5,1,,1
2012-01-14,2,,,,,,1,1,5,2,3,3,3,3,2,2,2,1,1,,1,1,1,
2012-01-15,,,,,,,,,,4,2,7,1,2,4,4,2,1,1,3,2,1,3,
2012-01-16,,,,,,,2,3,12,21,13,7,3,4,3,5,5,3,4,,5,2,,
2012-01-17,,1,2,,,1,1,,13,8,6,4,6,8,2,4,5,2,1,3,2,1,1,1
2012-01-18,1,1,1,,,,1,2,7,14,9,8,3,7,2,4,2,6,1,2,4,4,3,2
2012-01-19,,1,,,,,1,2,12,16,7,4,7,8,1,3,3,3,1,,2,2,2,1
2012-01-20,,,2,,,,1,1,9,10,5,3,3,2,,1,3,5,6,3,2,2,,
2012-01-21,,,,,1,,,,,3,2,2,2,2,4,2,3,4,,2,2,2,1,1
2012-01-22,,1,,,,,,,1,1,4,3,2,3,4,3,4,6,,,2,2,,1
2012-01-23,,,1,,1,,1,2,20,18,11,10,7,4,3,4,6,3,3,2,3,4,2,1
2012-01-24,3,,1,,,,2,3,18,17,19,14,9,4,3,5,4,4,4,1,,,4,1
2012-01-25,,,,,,,2,2,19,23,12,10,7,7,4,3,8,2,3,1,6,3,3,
2012-01-26,2,,,,,,1,1,16,14,17,10,8,9,5,4,3,7,2,2,2,,,
2012-01-27,,1,,,,,1,1,10,14,11,5,8,4,6,3,4,3,3,1,2,1,,
2012-01-28,1,,,,,,1,,3,1,7,4,5,1,2,3,6,1,2,1,4,1,1,1
2012-01-29,,,,,,,,,,1,4,,4,3,6,2,3,2,1,,5,2,,1
2012-01-30,,,1,,,,2,1,18,17,13,11,9,6,7,4,4,3,2,1,2,1,4,3
2012-01-31,,1,,,,,2,3,13,19,19,9,9,12,5,5,3,5,2,1,2,3,2,1
2012-02-01,1,,,,,,,2,18,24,17,8,13,6,5,2,5,9,3,5,4,2,1,3
2012-02-02,,1,,,,,,1,18,22,10,7,12,6,6,8,2,5,,2,1,2,,1
