Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2015-05-27,,,,,,,,,,,,,,8,5,5,7,11,5,1,1,1,,3
2015-05-28,,1,,,,2,10,26,35,13,5,8,7,8,4,9,13,6,9,2,1,6,1,
2015-05-29,,1,,,,1,5,17,20,9,4,4,3,7,5,7,7,11,5,4,,4,1,1
2015-05-30,,1,,,,4,2,5,6,6,15,8,7,8,3,6,3,3,5,4,6,1,3,2
2015-05-31,,,,,,2,,2,,4,5,6,6,5,6,2,3,1,2,3,,1,,2
2015-06-01,,3,,,,2,11,28,33,20,8,9,4,8,6,8,6,5,4,3,,,1,
2015-06-02,,1,,,,3,11,33,37,15,7,4,10,4,4,5,8,10,8,5,3,1,2,2
2015-06-03,,1,1,,,6,19,35,46,29,10,9,6,14,8,8,12,7,8,8,4,1,1,3
2015-06-04,1,,1,,,5,11,25,43,19,8,7,12,8,11,11,19,15,8,5,3,5,1,1
2015-06-05,,1,,,,4,9,29,39,21,11,10,4,6,1,11,14,5,5,8,,1,2,1
2015-06-06,,1,,,,5,2,4,9,7,6,5,10,6,9,10,3,5,2,,2,,,1
2015-06-07,,,,,,2,,1,3,7,4,5,8,7,5,5,9,6,1,5,3,1,,1
2015-06-08,1,1,,,,4,10,28,43,21,9,7,7,7,8,9,12,7,8,4,3,4,,
2015-06-09,1,1,,,,8,10,27,51,22,12,5,7,5,4,5,17,14,7,6,1,,2,1
2015-06-10,,1,1,,,6,14,26,48,34,6,6,5,9,12,7,13,10,12,6,11,2,1,2
2015-06-11,1,1,,1,,4,13,31,39,21,10,16,13,8,9,5,12,17,11,4,5,3,8,
2015-06-12,,,1,,,4,8,34,42,25,8,8,9,7,10,7,13,7,7,3,3,5,,2
2015-06-13,1,2,1,1,,2,2,3,7,3,5,4,7,2,6,7,8,3,4,2,,1,1,2
2015-06-14,1,,,,,1,,1,5,8,11,10,6,4,10,1,4,2,2,2,3,2,,2
2015-06-15,1,1,,,2,2,11,29,45,24,6,6,6,7,10,10,11,5,7,2,2,2,1,
2015-06-16,1,1,,,1,2,12,45,46,27,12,4,9,7,8,12,16,11,7,17,1,5,,1
2015-06-17,2,1,,,1,2,11,34,55,26,11,4,6,3,8,9,10,11,7,5,1,4,,
2015-06-18,,2,,,1,1,11,38,45,18,5,12,9,10,4,3,11,4,8,3,2,6,4,1
2015-06-19,3,,,,1,4,11,26,37,19,6,7,7,11,7,9,8,8,3,2,4,5,4,2
2015-06-20,1,1,,,,4,2,1,6,6,6,9,7,4,7,9,3,4,5,3,3,2,,5
2015-06-21,,,,,1,1,2,4,4,,10,2,5,5,1,2,5,4,4,3,2,,,3
2015-06-22,,,,,1,4,10,29,44,24,4,10,4,6,4,6,10,14,7,7,,5,1,1
2015-06-23,,,,,,3,13,30,37,28,5,9,8,2,7,7,10,6,7,5,5,1,3,1
2015-06-24,,,,,,3,11,33,37,29,8,10,5,5,3,5,15,8,12,5,6,2,3,1
2015-06-25,2,1,,1,,3,9,27,44,22,14,13,5,12,6,6,9,11,9,7,4,5,2,1
2015-06-26,1,1,1,,,4,6,31,28,17,5,11,6,7,3,6,13,6,6,3,2,2,4,1
2015-06-27,,2,,,,2,,2,10,8,12,11,13,12,5,10,4,6,4,5,4,,1,2
2015-06-28,1,,,,,,,2,2,5,3,4,4,3,7,6,4,,4,5,2,5,,3
