Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2012-05-11,,,,,,,,,,,,,,,2,3,12,6,6,2,2,,,2
2012-05-12,1,,1,,,2,3,2,2,3,2,2,2,1,3,1,3,6,,3,2,3,2,1
2012-05-13,,,1,1,,1,,1,,,2,4,4,1,3,,2,1,1,1,2,,1,1
2012-05-14,,,,,1,2,5,1,6,4,1,,1,2,1,4,15,18,8,3,8,5,,2
2012-05-15,,,1,,,3,6,3,1,3,2,2,1,3,4,7,12,14,14,2,5,1,,
2012-05-16,,,,1,,3,3,,7,4,1,,3,3,3,5,13,15,8,7,5,2,,3
2012-05-17,1,,,1,,4,4,2,6,8,4,,3,2,4,2,15,19,5,1,3,1,,1
2012-05-18,1,,,1,,4,5,1,8,1,2,,1,2,4,6,12,13,6,,1,2,,1
2012-05-19,2,,1,,,1,3,3,,3,1,,1,,1,1,,2,4,,,,1,4
2012-05-20,,1,,,,1,2,2,1,3,1,1,1,,2,2,3,,2,2,1,3,,1
2012-05-21,,,,,,3,2,2,2,3,2,2,1,1,2,2,13,17,12,2,6,2,1,1
2012-05-22,,,1,,1,2,6,2,5,5,2,3,1,5,2,10,14,18,15,4,7,3,1,2
2012-05-23,,,,1,,3,6,,5,3,6,3,1,8,1,4,14,20,8,5,7,2,2,1
2012-05-24,,1,,1,,2,6,4,5,3,1,1,1,2,4,6,15,13,14,4,4,5,1,
2012-05-25,,,,1,,1,6,4,1,3,1,2,4,5,1,6,17,14,10,,2,8,2,
2012-05-26,2,,,1,,1,3,2,1,1,1,2,2,,3,2,3,1,5,2,1,1,,1
2012-05-27,2,,,,,1,,,1,3,1,,1,1,1,3,4,2,2,2,1,2,,1
2012-05-28,,,,,,5,4,6,5,4,2,3,5,3,4,6,21,17,6,5,5,3,,5
2012-05-29,,1,2,1,,4,6,5,4,3,1,1,1,2,3,3,11,12,10,,4,6,1,3
2012-05-30,1,,,1,,4,5,1,6,2,2,,4,1,1,9,19,14,7,9,1,2,1,2
2012-05-31,,,,,,4,6,4,1,3,,,2,,6,5,12,12,7,4,3,2,3,2
2012-06-01,1,2,,,1,4,5,2,2,,1,3,3,2,4,6,7,10,7,3,2,2,1,
2012-06-02,3,1,,,1,1,2,5,5,4,2,1,2,1,2,3,1,5,1,2,,,1,1
2012-06-03,2,,,,,,1,2,1,,,,,,,,,1,,,1,1,,1
2012-06-04,,,,,,1,1,1,1,3,,3,,,3,,2,4,3,,,,,2
2012-06-05,,,,,1,,2,4,,3,,2,2,4,1,3,5,4,1,1,,1,,
2012-06-06,,,,1,,2,7,4,1,3,4,2,2,5,1,4,11,10,4,7,2,3,1,1
2012-06-07,,,,,1,2,6,3,2,3,3,1,1,4,4,,9,10,8,3,1,2,,
2012-06-08,,,,,,,10,,4,,3,3,2,2,4,5,3,8,5,,,2,,1
