Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2019-07-14,,,,,1,1,1,2,7,1,8,11,7,14,15,4,9,9,6,5,2,,,
2019-07-15,,,,,,2,,4,1,6,8,6,4,6,5,5,5,12,14,13,5,1,1,
2019-07-16,,,,,2,1,2,3,4,3,4,8,6,8,7,8,7,8,7,,5,1,1,
2019-07-17,,,,,3,4,1,2,2,5,5,7,10,3,3,3,4,5,9,1,5,,1,
2019-07-18,,,,,2,4,,1,3,5,4,,5,12,,2,5,8,2,6,2,,,
2019-07-19,,,,,1,3,1,2,3,,2,1,3,4,5,1,1,1,,,1,,,
2019-07-20,,,,,,1,1,2,3,1,5,8,11,4,4,12,4,,4,4,1,,,
2019-07-21,,,,,,,1,7,6,6,6,12,13,18,11,8,6,13,2,3,1,1,,
2019-07-22,1,,,,1,3,,4,1,3,3,7,5,3,1,10,7,5,11,7,7,,,
2019-07-23,,,,,1,4,,4,2,1,10,4,13,14,6,4,7,6,15,8,3,,,
2019-07-24,,,,,3,3,,5,4,4,4,6,,6,5,1,2,3,2,6,3,,,
2019-07-25,,,,,3,3,,2,3,4,8,1,4,4,3,6,3,6,5,4,2,2,,
2019-07-26,,,,,,3,,2,3,,2,6,4,4,5,,4,1,1,2,1,2,,
2019-07-27,,,,,,,,1,,4,1,1,,1,,3,1,1,5,,,,,
2019-07-28,,,,,,1,1,2,4,4,5,3,8,13,5,9,3,6,,,,,,
2019-07-29,1,,,,,2,,3,2,1,1,9,3,12,4,10,5,10,7,10,2,2,,
2019-07-30,,,,,,3,,,3,2,5,9,7,9,5,4,1,1,1,6,3,,,
2019-07-31,,,,,,1,1,,,1,,2,,10,2,,2,1,1,1,2,,,
2019-08-01,,,,,,3,,3,1,5,6,4,3,7,7,1,5,4,3,4,7,3,1,
2019-08-02,,1,,,,4,,1,1,6,7,1,7,8,6,4,2,4,5,3,1,,,
2019-08-03,,,,,,1,3,2,1,3,12,13,4,6,8,7,10,4,,1,3,,,1
2019-08-04,,,,,,1,3,1,5,15,11,12,10,5,10,5,2,6,6,2,,1,,
2019-08-05,,,,,1,2,,4,1,2,,15,2,18,3,4,3,5,6,4,4,2,1,
2019-08-06,,,,,,3,,4,1,4,1,,2,10,6,1,3,,8,8,8,,1,
2019-08-07,,,,,,4,2,5,2,,1,4,4,4,4,4,8,7,3,9,2,,1,
2019-08-08,,,,,,3,1,4,5,3,7,1,3,8,18,4,7,4,11,3,8,1,2,
2019-08-09,,,,,1,1,,1,,,1,,1,4,5,5,1,8,,2,,4,,
2019-08-10,,,,,,,1,2,3,5,2,1,2,,,,6,1,3,,4,,,
2019-08-11,,,,,,,1,1,,4,9,4,1,8,11,6,8,4,5,2,3,,,
2019-08-12,,,,,1,3,2,6,2,,5,3,1,5,5,4,4,5,1,3,2,,,
