Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2008-08-16,140,102,120,92,24,122,132,141,396,1172,2619,5252,7599,8996,9600,8335,6061,3043,862,318,329,421,438,487
2008-08-17,257,134,118,114,25,3,9,47,50,132,560,1567,3647,3690,3671,3034,1820,502,221,112,110,87,82,69
2008-08-18,17,4,2,22,6,97,247,445,1245,1212,1790,3099,6728,8662,5626,4485,4542,3211,986,377,211,197,101,34
2008-08-19,44,26,9,30,7,129,151,462,1367,1345,1974,3723,8352,10697,5726,4326,3701,3127,941,361,328,198,187,107
2008-08-20,55,42,30,22,19,103,180,340,1013,1151,1932,3472,7103,9295,5461,4595,3817,3311,1083,407,263,115,182,63
2008-08-21,17,21,12,28,5,68,206,532,1390,1462,2020,3631,8325,9801,5623,4411,4122,3068,989,381,316,231,216,96
2008-08-22,176,59,30,84,17,111,175,359,946,1358,2679,5004,8451,8863,6151,5490,4305,3207,1001,377,226,238,315,296
2008-08-23,141,153,78,59,25,27,171,121,445,1428,3776,7806,9736,10183,9386,8092,6555,2955,913,246,266,270,256,302
2008-08-24,175,127,139,79,66,15,8,28,44,126,641,1777,4274,4298,3657,3094,1971,597,198,144,191,229,250,239
2008-08-25,142,108,79,150,32,16,84,53,175,307,949,2393,3862,6182,4447,3720,2246,1048,244,174,110,125,131,48
2008-08-26,8,20,13,11,11,72,182,457,1052,1048,2201,4164,8503,10886,7111,5001,3902,2931,1043,351,274,137,289,130
2008-08-27,45,21,23,40,50,148,145,429,1217,1116,1807,4124,7922,9624,6667,5621,4384,3100,1004,342,314,192,200,117
2008-08-28,43,27,13,27,10,118,212,468,1200,1146,2117,4821,7971,10411,6398,4884,4272,3744,1396,480,362,328,228,133
2008-08-29,102,76,54,62,18,91,219,405,1231,1250,2203,4055,8167,9873,6777,5792,5454,4066,1255,438,407,310,289,353
2008-08-30,316,189,127,101,62,35,146,119,437,1251,3073,6023,8636,10536,11012,10376,7942,3991,1039,362,317,384,464,567
2008-08-31,293,233,262,188,62,15,18,36,72,150,588,1708,3026,3424,4082,3904,2391,720,193,136,130,113,106,32
2008-09-01,30,3,6,16,1,86,175,345,1052,1293,2182,5220,10059,8794,5593,5112,4553,3765,1002,303,246,140,150,56
2008-09-02,62,0,5,18,6,67,176,352,1143,1255,2626,5309,8603,8716,3860,3467,3754,2971,931,332,301,186,274,159
2008-09-03,47,29,36,49,2,86,235,384,1169,1354,2474,3571,7744,7811,4640,3607,3603,3022,1120,461,360,236,247,122
2008-09-04,55,36,31,21,4,160,156,483,1201,1274,2045,2931,5963,7621,4222,3397,2943,1589,1090,382,398,214,219,130
2008-09-05,112,54,33,71,19,72,208,598,1590,1440,2259,2763,5295,6309,4145,3470,3644,3139,1048,319,301,217,302,206
2008-09-06,140,95,92,24,63,10,141,124,489,1361,2905,5830,9546,9004,8783,10705,7129,3330,1147,290,378,324,385,428
2008-09-07,213,257,168,247,68,23,14,57,64,209,805,2441,3958,4736,4144,3678,2107,591,205,172,126,89,82,65
2008-09-08,17,3,9,37,5,55,165,442,1131,1312,1898,3616,8426,8232,4030,2942,3412,2907,1009,308,317,174,182,65
2008-09-09,9,11,13,6,4,174,156,436,1432,1611,2184,2964,5278,6913,4275,3282,3999,3287,1045,298,305,210,201,141
2008-09-10,48,68,52,31,15,118,187,433,1320,1387,1741,2905,7054,8399,3848,3116,3508,2952,965,376,428,231,176,155
2008-09-11,73,26,10,23,8,60,267,498,1474,1298,1780,2847,7128,7672,4687,4062,4023,3688,1343,444,361,222,304,142
2008-09-12,90,63,75,111,4,175,194,457,1323,1377,2139,3160,6008,7954,4452,4557,4527,3906,1151,419,395,306,334,367
2008-09-13,213,153,148,105,7,32,109,116,510,1309,3048,6898,8889,9906,9492,10614,7909,3764,1071,345,375,425,438,515
2008-09-14,303,281,298,186,81,13,27,34,64,151,735,1739,2722,3875,4229,3770,2627,759,189,162,151,97,96,46
2008-09-15,9,4,7,31,2,68,188,419,1211,1353,1879,2713,6683,8188,4157,3269,3401,3206,1033,357,278,148,114,62
2008-09-16,8,86,21,21,7,102,186,496,1409,1379,1908,2876,6096,8141,4667,3518,3948,3476,1097,412,304,171,132,135
2008-09-17,143,31,41,33,22,103,289,570,1356,1446,1872,2824,5965,8294,4886,3722,3907,3499,1373,518,383,195,248,113
2008-09-18,50,64,10,74,9,92,234,420,1151,1286,2426,5008,9629,8906,4540,3534,3909,3371,1290,537,527,246,283,205
2008-09-19,121,146,45,118,20,64,308,536,1375,1453,2176,3620,6851,7738,5356,4302,5035,3570,1221,490,436,317,342,438
2008-09-20,226,150,132,87,75,27,132,133,465,1110,3504,8678,11814,9816,9696,11865,8346,4421,1159,467,353,503,503,516
2008-09-21,333,274,233,228,96,12,34,64,46,207,759,2982,5900,4497,3856,4343,2892,983,265,171,171,124,102,199
2008-09-22,76,43,38,57,9,60,260,421,28,174,1760,2919,6690,8742,4502,4019,4333,3218,1067,320,303,157,181,115
2008-09-23,65,32,31,21,8,79,178,432,1392,2610,2287,4819,8955,7592,4248,3966,4215,3449,1081,555,428,250,368,290
2008-09-24,124,81,108,58,22,108,237,513,1376,1367,1850,3196,8176,8241,4189,4113,4368,3751,1139,491,428,290,192,201
2008-09-25,151,78,47,52,14,68,278,552,1170,1423,1857,3569,6620,8760,4763,4666,4944,4138,1574,849,528,413,376,360
2008-09-26,149,110,90,65,36,113,249,392,1525,1601,2239,5102,8731,9215,5465,5488,5812,3908,1182,570,524,414,449,516
2008-09-27,383,166,204,140,80,19,258,142,468,1295,4224,10406,11262,10142,10967,13346,10492,5631,1519,455,483,499,439,541
2008-09-28,476,320,353,278,76,21,26,51,61,189,801,2324,5658,4651,3264,5013,3341,929,260,232,184,159,154,87
2008-09-29,28,8,31,22,15,69,284,386,1291,1208,2291,4038,7608,8232,4334,4054,4083,3418,1232,393,275,152,163,0
2008-09-30,0,96,10,13,13,106,226,431,1413,1730,2465,3417,6783,7730,4719,3962,4238,3492,1103,439,368,192,200,130
2008-10-01,38,26,43,27,32,135,225,369,926,1004,1899,3445,6932,7465,4280,3998,4114,3056,1221,427,366,236,218,143
2008-10-02,62,58,62,29,18,49,350,497,1078,1191,2461,4127,8145,8022,4456,3870,3922,3668,1561,671,341,301,266,202
2008-10-03,148,63,60,89,20,141,220,437,1213,1255,2137,4297,7030,9374,5622,4991,5636,4059,1370,590,464,286,316,309
2008-10-04,254,115,114,122,28,55,155,230,522,1449,3683,7939,10627,12697,13535,14599,11253,6137,1516,374,262,286,438,433
2008-10-05,197,151,183,109,41,13,18,29,110,214,891,3000,6011,3432,4507,5047,3190,916,275,227,157,108,147,124
2008-10-06,19,13,14,19,8,59,223,471,1216,1420,2100,5964,9697,9205,4072,3492,4062,3722,1184,458,314,200,163,89
2008-10-07,89,17,5,19,16,105,190,486,1408,1683,2182,3423,6553,7795,4370,3469,3806,3542,1108,518,355,260,187,308
2008-10-08,92,70,82,19,18,115,248,409,1262,1106,2150,5053,8920,8161,4237,3958,3853,3335,1145,552,427,264,194,210
2008-10-09,109,91,39,24,14,43,219,490,1061,1328,2191,3981,8994,6319,4198,3413,4030,3867,1613,609,407,266,289,215
2008-10-10,162,83,97,47,20,199,194,594,1383,1577,2533,5999,9206,7710,6100,4379,5956,3661,1419,671,575,445,433,362
2008-10-11,229,208,145,94,69,25,158,141,455,1400,3532,6854,11556,13858,13903,13155,11021,4479,1347,515,418,477,389,578
2008-10-12,368,350,303,255,73,23,31,35,63,188,687,2578,5529,4713,4713,4621,2790,934,271,219,182,129,124,80
2008-10-13,48,14,8,10,18,94,256,480,1351,1501,2086,2688,8158,7830,4305,3580,3958,4170,1196,469,316,220,133,104
2008-10-14,54,47,22,31,8,134,188,533,1558,1490,2369,3427,6909,7767,4456,3470,4097,3627,1262,466,354,287,178,156
2008-10-15,54,33,48,11,17,109,285,518,1502,1518,1914,2756,6921,8275,4472,3691,3877,3321,1345,444,399,276,214,128
2008-10-16,61,49,35,40,15,64,253,601,1133,1306,1964,3482,8620,8013,4590,3771,4319,4153,1575,589,449,340,210,231
2008-10-17,200,67,44,86,14,125,193,621,1528,1513,2371,4511,8316,9261,5322,5021,5504,3894,1359,687,463,432,388,417
2008-10-18,205,152,123,117,108,103,156,190,487,1205,2985,7709,11532,11706,15038,13107,9681,4678,1415,441,358,361,413,488
2008-10-19,380,241,249,184,81,26,23,36,99,215,769,2124,3509,4472,4814,3957,2769,782,358,238,161,110,144,93
2008-10-20,50,15,8,26,10,59,271,489,1437,1220,1946,3102,8233,7739,4246,3537,3678,3142,1299,376,308,188,170,81
2008-10-21,39,9,13,12,10,92,247,530,1283,1288,1840,4121,8244,6038,4388,3700,3675,3277,1306,500,403,240,238,140
2008-10-22,100,33,50,11,21,117,206,591,1532,1548,2223,3423,8247,7512,4948,4038,4015,3562,1470,634,413,295,181,156
2008-10-23,101,9,32,45,12,178,189,628,1495,1480,2296,3532,7038,7824,4374,4053,4290,4049,2374,789,493,193,227,269
2008-10-24,65,42,50,47,11,147,229,591,1360,1372,2266,4391,8803,9335,6500,5682,6134,4277,1573,630,555,348,412,411
2008-10-25,206,127,127,73,41,38,129,142,422,1422,3262,6725,9373,11829,12345,12287,9391,5404,1317,494,290,513,471,329
2008-10-26,233,381,130,36,14,19,31,56,77,306,1392,4496,4055,4998,5037,4225,2457,854,315,259,141,128,146,58
2008-10-27,20,34,8,12,20,111,202,396,1012,1044,2774,6504,7934,11899,7718,6318,5170,5290,1229,448,383,207,184,170
2008-10-28,93,16,9,23,10,146,220,488,1351,1391,2641,6572,10491,12189,8752,7166,6084,6132,1507,477,321,290,217,137
2008-10-29,69,31,44,28,4,118,282,397,1035,1021,2546,7149,9514,11341,8629,7813,6869,5357,1426,443,420,241,178,118
