Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2019-06-27,,,,,,,1,,1,3,6,1,2,6,4,5,12,4,4,6,1,1,,
2019-06-28,,,,,,1,,2,7,3,2,3,1,6,6,4,10,6,1,2,,,,
2019-06-29,,,,,,1,,2,4,5,12,7,7,6,7,5,8,2,3,,2,,,
2019-06-30,,,,,,,,2,6,1,8,18,11,6,4,6,4,1,,,3,,,
2019-07-01,,,,,,1,,1,3,2,1,1,2,,1,3,6,7,4,2,,,,
2019-07-02,,,,,,1,,2,3,2,3,3,,3,2,2,6,4,4,1,2,,,
2019-07-03,,,,,,1,,,4,2,5,7,4,4,3,8,5,7,8,3,,4,,
2019-07-04,,,,,,1,,1,2,8,2,8,4,3,,7,6,4,6,6,2,,,
2019-07-05,,,,,,1,,1,2,2,4,8,,3,5,7,4,4,6,,1,,2,
2019-07-06,,,,,,,,1,3,6,4,3,4,9,7,4,7,5,1,1,,1,,
2019-07-07,,,,,,,,,4,10,13,14,4,9,16,5,6,5,,,,,,
2019-07-08,,,,,,1,,,1,5,7,5,1,6,2,3,8,,7,,1,1,,
2019-07-09,,,,,,1,,1,2,2,,1,1,,2,,4,3,1,5,1,1,1,
2019-07-10,,,,,,,,,2,4,2,4,2,2,5,2,8,6,5,3,3,1,,
2019-07-11,,,,,,,,,1,3,1,4,1,,2,2,6,3,4,4,1,,,
2019-07-12,,,,,,1,,,3,2,4,4,7,4,4,4,5,4,8,,3,,,
2019-07-13,,,,,,,,1,2,5,5,10,7,4,3,2,5,1,2,,1,,1,
2019-07-14,,,,,,,,,2,5,2,13,6,8,4,7,2,,3,1,4,,,
2019-07-15,,,,,,1,,,1,3,4,8,5,8,5,5,7,5,4,4,5,,,
2019-07-16,,,,,,1,,,5,,4,6,,1,5,,4,9,9,3,2,,1,
2019-07-17,,,,,,1,,1,2,2,,8,4,4,6,3,8,3,6,1,,1,,
2019-07-18,,,,,,,,2,4,1,3,4,2,11,5,2,9,6,3,8,,,,
