Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2019-06-26,,,,,,,,,,,,,1,1,6,6,2,3,3,3,2,1,1,
2019-06-27,,,,,1,2,7,7,9,4,3,2,1,6,3,7,2,6,3,6,3,2,,
2019-06-28,,,,,3,1,5,4,6,1,1,1,2,3,1,9,7,4,2,1,2,1,,
2019-06-29,,,,,,,,1,4,6,1,2,4,5,1,5,3,2,8,1,,,,
2019-06-30,,,,,1,,,,,9,4,4,4,5,5,7,6,1,4,1,2,,,
2019-07-01,,,,,1,1,5,6,6,2,2,1,2,5,3,4,6,3,2,4,,,,
2019-07-02,,,,,1,3,8,10,7,3,4,1,2,3,5,7,6,6,2,1,1,2,1,
2019-07-03,,,,,2,2,3,12,6,2,,1,,7,6,7,7,2,4,2,3,,1,
2019-07-04,,,,,2,1,4,5,8,2,,3,1,1,12,6,10,2,1,3,1,4,1,
2019-07-05,,,,,1,2,6,4,6,3,3,2,3,3,2,10,1,3,2,3,2,,,
2019-07-06,,,,,1,1,,1,3,3,11,4,,4,3,10,8,5,,4,4,2,,
2019-07-07,,,,,1,1,,,1,4,8,7,3,3,5,6,5,4,3,,,,,
2019-07-08,,,,,1,,7,9,11,2,1,1,4,6,4,9,8,1,6,1,,,,
2019-07-09,,,1,,1,1,8,11,7,1,2,2,,,4,4,6,1,2,1,3,2,1,
2019-07-10,,,1,,2,1,3,13,4,4,1,2,2,2,4,3,11,3,4,2,1,2,,
2019-07-11,,,,,2,1,6,8,10,4,2,3,2,,3,8,6,2,7,3,1,,1,
2019-07-12,,,1,,2,3,6,11,8,2,3,4,2,2,4,10,6,6,2,2,,2,,
2019-07-13,,,,,1,,,3,2,6,4,5,7,6,4,3,3,2,3,2,,,,
2019-07-14,,,,,1,,,,1,4,7,1,3,8,,3,,2,5,1,,,1,
2019-07-15,,,,,1,1,4,8,11,5,2,4,,4,4,7,6,2,1,7,,,1,
2019-07-16,,,,,1,1,7,8,11,2,,2,1,2,4,4,6,7,10,1,1,,,
2019-07-17,,,,,1,2,6,7,11,4,1,1,5,3,5,10,4,1,,,,,,
2019-07-18,1,,,1,1,3,5,2,9,2,5,4,2,3,4,4,8,4,6,2,2,,1,
2019-07-19,,,,,1,2,4,6,5,3,1,1,,4,,4,2,3,,,3,,1,
2019-07-20,,,,,,1,,,4,,2,6,9,3,2,,1,6,1,,,,,
2019-07-21,,,1,,1,,,1,,3,4,8,5,7,3,6,3,2,4,1,,2,,
2019-07-22,,,,,1,1,5,3,11,,3,1,3,5,6,3,4,3,12,2,1,2,,
2019-07-23,,,,,2,2,5,7,8,1,8,2,11,3,3,4,12,3,2,2,3,,,
2019-07-24,,,,,,1,3,3,3,3,2,3,2,4,1,5,3,4,5,1,2,,,
2019-07-25,,,,,1,1,2,8,6,4,,4,2,,4,7,6,1,3,1,5,,,
2019-07-26,,,,,3,1,3,3,7,,2,,3,5,5,3,6,5,2,2,1,,,
2019-07-27,,,,,,1,1,,1,3,1,2,3,,2,,,1,,,,1,,
2019-07-28,,,,,,1,,,1,2,1,2,1,1,6,3,1,,,4,,,,
2019-07-29,,,,,,1,2,4,5,,1,2,5,3,2,3,6,4,3,4,4,,,
2019-07-30,,,,,1,1,4,2,4,2,2,3,4,10,3,2,4,1,2,,,,1,
2019-07-31,,,,,1,1,3,3,3,3,2,1,,1,4,7,1,4,1,1,,,1,
