Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2020-11-09,,,,,,,,,,,,,,,1,3,,,2,1,1,,,
2020-11-10,,1,,,,,,,,1,1,3,2,1,3,1,4,,,1,1,,,
2020-11-11,,,,,,,,,1,4,1,,2,,1,,,,1,,1,,,
2020-11-12,,,,,,,,,3,3,3,,2,3,3,1,,,,,1,,,
2020-11-13,,,,,,,,,3,1,,2,2,2,3,5,1,,,,,,,
2020-11-14,,,,,,,,,,2,2,,1,2,,4,1,2,,,,,,
2020-11-15,,,,,,,,,,1,,10,7,4,2,,3,,,,,,,
2020-11-16,,,,,,,,,3,,1,,3,1,6,1,,,,,,,,
2020-11-17,,,,,,,,,2,1,2,3,4,1,2,,1,,2,1,,,,
2020-11-18,,,,,,,1,,1,1,1,,5,1,4,2,1,,,2,,,,
2020-11-19,,,,,,,2,,2,,5,,1,3,4,2,,,1,,,,1,
2020-11-20,,,,,,,2,,,1,2,5,1,1,1,,1,1,,,,,,
2020-11-21,1,,,,,,,,,1,,3,,1,1,2,,1,1,1,,,,
2020-11-22,,,,,,,,1,1,5,1,5,6,3,3,2,1,,,1,1,,,
2020-11-23,,,,,,,2,,1,,,,1,1,3,2,,,,,,1,,1
2020-11-24,,,,,,,3,1,,,4,,3,,2,2,1,,2,1,,1,,1
2020-11-25,,,,,,,2,,,1,1,,,1,1,,3,,1,,,,,
2020-11-26,,,,,,,2,,1,,2,,2,,,,1,1,,,,1,,
2020-11-27,,,,,,,2,,1,3,3,,3,,1,1,,1,,,,,,
2020-11-28,,,,,,,,,,,1,,3,,,,,,,,,,,
2020-11-29,,,,,,,,,1,3,2,6,6,,5,1,3,,,1,,,,
2020-11-30,,,,,,,2,,1,,1,,,1,,3,,1,,1,,1,,
2020-12-01,,,,,,,2,,1,,1,,2,1,1,2,,1,,1,1,,,
2020-12-02,,,,,,,,1,1,1,,,5,,4,3,1,,1,,,,,
2020-12-03,,1,,,,,,1,1,3,,,,,,,,,,,,,,
2020-12-04,,,,,,,,1,,1,,,,1,2,,,,,,,,,
2020-12-05,,,,1,,,1,,,2,,3,2,5,1,,1,1,,,,,,
