Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2009-07-17,51,31,24,19,9,104,139,270,895,936,1541,2073,2829,3000,2470,2312,2107,1221,408,214,146,173,167,157
2009-07-18,152,60,47,20,102,65,164,219,741,1773,3039,3726,4660,5204,5793,4922,4223,2966,1158,300,208,178,243,232
2009-07-19,201,149,68,59,26,17,15,28,60,97,584,1253,1723,2077,2234,2069,1282,456,139,118,110,61,45,85
2009-07-20,25,6,15,4,15,92,118,416,1390,1792,2110,2711,4162,4331,3444,2932,2498,2069,856,232,156,109,131,115
2009-07-21,115,63,39,5,17,70,182,328,708,816,1471,2075,3409,3734,3045,2762,2133,1437,526,251,166,182,93,91
2009-07-22,80,19,44,18,6,94,84,250,747,989,1656,1891,3970,3968,2945,2291,2082,1789,642,236,132,139,106,103
2009-07-23,65,52,20,15,45,80,128,252,1165,1411,1945,2578,3481,3664,3491,2781,2331,2327,1164,285,233,138,155,169
2009-07-24,175,69,32,41,30,92,128,322,1395,1762,2381,2935,4226,3985,3546,3205,2790,2653,830,341,282,184,217,231
2009-07-25,130,71,61,32,39,40,89,129,785,1687,2481,3201,4297,4897,5445,4056,3145,2569,1014,280,167,267,268,346
2009-07-26,216,207,69,114,31,13,26,17,61,138,484,1090,1722,2018,2126,1941,1225,350,163,132,106,75,30,59
2009-07-27,76,49,32,5,4,79,123,275,974,783,1442,2105,4102,4409,3163,2799,2124,2387,909,245,167,123,148,129
2009-07-28,121,68,42,6,19,75,193,335,722,832,1500,2317,3477,3809,3106,2817,2176,1466,537,266,239,194,105,98
2009-07-29,84,20,46,19,6,99,88,263,784,1078,1739,2086,4169,4166,3092,2406,2186,1878,674,248,139,146,111,108
2009-07-30,72,59,23,18,49,77,104,216,734,952,1253,1955,3566,3734,2718,2188,1951,2617,1479,342,228,175,115,190
2009-07-31,83,86,22,23,5,65,131,372,1541,1814,2841,2965,4539,4498,3648,3109,2567,1842,723,360,321,257,243,182
2009-08-01,230,105,90,6,23,51,84,141,410,911,1905,2987,3627,4680,4848,4903,3398,1734,494,243,220,198,262,268
2009-08-02,249,219,126,33,42,20,21,56,145,267,928,1658,2309,2607,2541,2494,1539,595,199,158,104,120,112,83
2009-08-03,24,23,4,10,2,165,107,326,734,1048,1612,2390,4679,4711,3361,3036,2354,2025,673,221,188,115,81,76
2009-08-04,152,59,87,1,24,83,127,250,978,1049,1418,2384,4012,4262,3346,2916,2370,1643,533,256,225,157,122,85
2009-08-05,46,9,3,1,11,107,134,266,962,1006,1349,2165,3802,4260,3201,2681,2251,2248,864,263,228,136,115,240
2009-08-06,62,6,0,0,4,97,159,373,1103,1383,1855,2408,4156,4220,3073,2681,2455,1570,766,320,221,147,102,131
2009-08-07,71,28,6,8,38,73,142,302,891,982,1644,2397,3722,3845,3263,2958,2525,2295,1223,360,248,174,237,278
2009-08-08,319,147,57,27,61,28,50,151,875,1865,2697,3320,3991,4672,4912,4307,3043,2223,657,314,287,248,311,232
2009-08-09,245,144,127,48,14,23,14,33,113,226,818,1291,1687,2074,2034,1816,1194,509,166,146,87,97,46,132
2009-08-10,54,10,4,5,21,74,175,248,862,936,1386,2054,3578,4077,2944,2549,2135,1545,532,266,176,162,78,116
2009-08-11,105,56,11,48,70,83,117,307,994,950,1630,2164,3965,4555,2909,2896,2327,1692,1081,297,197,171,128,139
2009-08-12,56,13,2,5,5,114,147,294,895,1217,1522,2439,3936,4598,3320,2770,2223,2374,1002,238,160,130,76,263
2009-08-13,95,38,6,42,60,78,129,376,1650,1758,2087,2325,4550,5121,3452,3139,2350,2409,1140,291,185,142,184,207
2009-08-14,109,61,20,24,24,76,133,332,1275,1519,2288,2765,4164,4111,3487,3091,2628,2264,925,353,283,205,232,230
2009-08-15,303,140,54,26,58,27,48,143,831,1772,2535,3225,3882,4349,4731,4907,3624,1702,375,235,275,143,277,283
2009-08-16,219,88,128,107,11,21,33,28,81,110,530,1105,1889,2227,2321,2082,1278,385,122,89,129,86,64,93
2009-08-17,64,38,12,14,3,50,99,301,946,1268,1498,2072,4108,4731,3354,2806,2286,2365,1129,254,160,172,50,88
2009-08-18,115,118,42,0,23,61,171,333,790,1079,1493,2282,4081,4798,3282,2764,2298,1645,801,236,176,203,158,122
2009-08-19,20,25,6,6,3,83,147,352,1245,1092,1753,2052,3771,4325,3155,2864,2368,2548,963,330,184,161,91,107
2009-08-20,99,16,20,18,15,77,175,353,971,1165,1451,2038,3356,4138,3228,2489,2204,2018,750,299,163,182,119,239
2009-08-21,183,137,100,69,26,118,161,350,926,1382,1635,2262,4208,3597,2518,2463,2145,1523,988,262,259,262,223,210
2009-08-22,115,89,53,16,12,34,56,92,587,1205,2117,2848,3592,4097,4165,3876,2978,1809,627,227,202,166,217,164
2009-08-23,91,204,68,63,24,17,15,23,84,96,518,916,1571,1859,2168,1754,1055,310,120,70,74,36,62,18
2009-08-24,25,9,1,8,6,52,95,292,731,691,1152,1714,3342,3660,2713,2407,1825,1238,408,174,129,70,113,125
2009-08-25,11,52,59,2,24,101,170,252,1058,951,1529,1964,3618,3918,3141,2425,1921,1358,468,202,129,163,125,111
2009-08-26,74,28,30,29,58,116,125,279,847,714,1092,1579,2989,3477,2663,2269,1980,1404,559,182,157,127,58,89
2009-08-27,91,45,19,6,30,103,164,257,1229,1029,1387,1887,3573,3958,2955,2772,2286,1828,841,263,194,142,100,153
2009-08-28,81,47,10,24,26,109,86,250,975,832,1360,2170,3044,3555,3061,2637,2303,1602,993,265,182,184,209,263
2009-08-29,97,61,93,32,59,71,61,115,631,1506,2107,3188,4010,4698,4752,4162,3137,1834,694,171,128,274,170,197
2009-08-30,107,73,84,114,14,10,12,30,71,203,662,1034,1758,2438,2336,1978,1210,360,87,107,84,112,127,129
2009-08-31,119,86,35,90,124,90,40,91,79,303,614,1446,2232,2565,2761,2411,1360,562,149,87,81,93,42,30
2009-09-01,115,90,15,29,3,106,170,258,844,974,1539,2207,4018,4410,3504,2633,2216,1454,562,186,135,79,112,123
2009-09-02,101,19,5,2,35,165,87,257,902,840,1292,1989,3341,3865,2925,2843,2287,1532,495,203,160,102,35,87
2009-09-03,18,6,28,21,1,120,145,263,658,743,1079,1643,2689,3348,2594,2361,2034,1427,747,230,140,82,103,135
2009-09-04,52,93,47,40,55,108,121,353,649,934,1351,1908,3336,3626,2946,2664,2241,1521,982,202,230,219,151,188
2009-09-05,122,52,28,32,59,58,47,103,458,961,2077,2827,3676,4289,5145,4619,3251,1909,825,215,237,211,199,217
2009-09-06,139,121,93,94,16,16,20,27,78,136,570,1018,1740,2176,2277,1940,1181,351,109,88,95,78,84,80
2009-09-07,69,44,16,37,44,64,78,228,585,754,1088,1744,3228,3654,2943,2542,1824,1388,562,171,123,111,68,81
2009-09-08,61,65,29,7,12,68,130,215,686,766,1163,1646,2989,3349,2533,1996,1642,1137,467,160,111,113,100,90
2009-09-09,67,24,13,12,32,123,121,302,1018,900,1407,1912,3438,3971,2976,2714,2258,1867,687,243,171,133,63,96
2009-09-10,72,23,22,15,15,104,167,303,992,1020,1360,1934,3342,3976,3049,2648,2266,1832,812,276,172,141,112,183
2009-09-11,131,114,64,54,43,137,151,393,1056,1303,1799,2626,4386,4465,3531,3217,2771,1924,1227,303,278,275,242,274
2009-09-12,144,87,74,33,55,69,69,132,719,1578,2708,3810,4849,5626,6047,5443,4028,2387,923,264,244,280,252,248
2009-09-13,115,135,83,92,18,14,15,26,78,148,597,1013,1732,2212,2318,1938,1177,349,108,91,87,77,94,77
2009-09-14,60,39,14,38,49,57,59,171,392,491,803,1380,2479,2783,2370,2073,1411,898,316,122,94,77,63,66
2009-09-15,48,54,26,9,10,71,122,188,675,702,1104,1518,2773,3048,2396,1842,1509,1031,391,143,98,93,88,84
2009-09-16,66,19,13,11,33,110,91,230,762,676,1043,1509,2692,3117,2359,2156,1798,1324,480,173,134,100,43,75
2009-09-17,58,22,22,13,14,104,151,262,918,890,1221,1744,3067,3602,2746,2484,2103,1624,767,246,161,116,101,151
2009-09-18,82,78,36,36,37,109,109,306,825,945,1389,2064,3317,3589,2939,2625,2254,1555,987,237,213,209,185,223
2009-09-19,125,67,66,32,58,67,60,119,619,1387,2363,3370,4300,5013,5469,4879,3573,2103,838,223,209,263,214,227
2009-09-20,130,117,92,107,17,14,16,29,80,174,657,1101,1882,2456,2493,2107,1284,381,109,103,95,97,109,103
2009-09-21,86,59,22,58,76,73,62,172,372,545,882,1609,2797,3171,2844,2476,1618,1003,362,134,105,99,60,62
2009-09-22,78,72,24,15,8,84,146,230,770,852,1328,1875,3416,3774,2945,2260,1875,1265,496,171,120,100,105,104
2009-09-23,78,20,10,8,33,132,99,263,894,805,1247,1803,3158,3652,2754,2572,2115,1575,554,206,155,111,47,86
2009-09-24,59,20,29,19,12,133,188,336,1045,1079,1489,2164,3702,4447,3414,3049,2606,1987,947,306,192,138,128,190
2009-09-25,101,109,56,49,51,135,146,403,971,1221,1742,2533,4239,4485,3615,3266,2791,1920,1227,285,277,270,222,262
2009-09-26,130,68,56,32,57,64,58,118,598,1308,2382,3335,4276,4978,5555,4982,3618,2133,862,234,230,251,221,230
2009-09-27,128,124,89,97,17,14,17,27,78,152,608,1044,1786,2283,2364,1997,1214,360,108,94,92,84,95,86
2009-09-28,86,57,20,53,67,77,80,230,544,723,1120,1913,3438,3885,3299,2867,1962,1330,502,173,130,116,77,83
2009-09-29,65,66,27,10,10,77,138,221,746,812,1258,1764,3215,3563,2758,2136,1761,1203,474,167,115,107,101,96
2009-09-30,77,22,13,10,34,132,112,289,972,865,1344,1900,3379,3908,2943,2707,2245,1734,626,226,167,125,56,93
2009-10-01,63,21,24,15,13,113,168,300,985,996,1356,1947,3372,4010,3071,2728,2326,1815,842,276,175,131,113,174
2009-10-02,114,60,23,76,10,100,130,297,740,947,1503,2078,3198,3585,3010,2908,2754,1913,719,510,378,194,212,191
2009-10-03,148,80,67,23,42,172,90,106,437,862,2001,3070,4195,4174,4861,4780,3987,2224,602,266,196,173,195,252
2009-10-04,148,149,105,117,20,16,19,32,93,189,743,1261,2159,2779,2867,2415,1469,436,130,116,110,104,119,105
2009-10-05,78,52,18,50,65,70,68,195,445,598,954,1668,2966,3349,2897,2525,1699,1100,402,147,111,99,67,71
2009-10-06,63,64,25,11,9,77,135,213,730,788,1230,1719,3136,3463,2701,2080,1716,1166,453,160,111,100,98,94
