Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2012-07-10,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-11,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-12,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-13,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-14,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-15,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-16,,,,,,1,,3,1,1,2,1,1,3,1,,3,2,4,1,1,,2,
2012-07-17,,,,,,1,,2,,,,2,1,6,4,4,2,6,,1,,,,
2012-07-18,,,,,,,1,1,,2,,,1,,,1,1,,1,6,,,,
2012-07-19,1,1,,1,2,2,2,4,,,,4,1,1,1,1,2,2,1,2,2,1,,2
2012-07-20,1,8,3,1,,,1,,2,2,1,2,3,5,1,,1,1,3,2,3,4,2,1
2012-07-21,1,,,,,1,,1,,1,3,,,1,2,1,,2,2,1,,,1,1
2012-07-22,,,,,,,,,,,,1,,1,,2,,1,2,1,,1,3,1
2012-07-23,1,,,,,2,,1,2,3,1,3,7,1,3,2,3,2,4,1,2,,,
2012-07-24,,,,,,1,,2,,3,,4,3,1,2,1,6,4,3,4,1,,1,2
2012-07-25,,,,,,2,1,4,2,5,3,1,2,3,10,10,3,4,5,3,,,,
2012-07-26,,,,,,1,3,,,2,,3,2,3,2,7,4,4,2,7,,,,2
2012-07-27,,1,,,,1,,2,1,6,3,2,4,5,3,,5,4,2,2,1,,,
2012-07-28,,,,,1,,,,1,1,3,,6,3,3,,1,2,4,3,,,1,1
2012-07-29,,,,,,,,,1,,2,,4,3,3,,1,2,2,3,3,2,,
2012-07-30,1,,,,3,5,5,,3,1,4,2,3,2,1,3,6,2,6,,,2,1,
2012-07-31,,,,1,2,2,3,5,,1,1,1,2,2,3,2,3,2,5,1,,,,
2012-08-01,,,,,,2,,1,,1,2,,1,4,4,4,2,3,2,5,1,1,1,
2012-08-02,,,,,1,3,1,2,2,1,1,2,3,2,1,2,5,,,2,2,1,1,1
2012-08-03,,,,,,2,2,1,1,6,5,1,2,5,2,7,3,5,2,4,2,2,,
2012-08-04,,,,,,1,1,,,2,2,3,1,3,1,3,3,1,3,1,,1,1,
2012-08-05,1,,,,,,,,,1,1,3,2,1,2,4,2,1,,1,1,,,
2012-08-06,,,,,,,1,2,,5,2,7,,3,2,3,6,4,2,3,,,2,
2012-08-07,,,,,,3,,2,1,3,,2,,,,4,7,5,1,,,,1,
2012-08-08,,,,,1,2,,1,2,,,,,1,5,3,4,9,1,2,1,,,
2012-08-09,2,3,,,,1,1,2,1,4,2,1,2,1,1,,3,3,2,1,,1,,1
2012-08-10,,,,,,3,1,,3,3,2,3,2,2,2,3,1,1,1,2,2,,2,
2012-08-11,,,,,,1,,,,4,3,,1,3,1,1,2,4,6,,1,,,1
2012-08-12,,,,,,,1,,,,1,2,1,,3,,5,2,,1,,,,
2012-08-13,,,,,,2,,1,1,1,6,7,2,2,3,1,3,2,3,5,2,,3,
2012-08-14,,,,,,1,3,1,,2,4,3,2,3,2,5,4,8,4,4,1,,1,1
2012-08-15,2,,,,,1,,,1,4,1,1,3,1,1,2,5,4,5,4,1,2,1,1
2012-08-16,,,,,,2,1,2,,,,4,2,6,3,3,1,5,3,2,1,,2,1
2012-08-17,,,,,1,1,1,1,,1,1,,2,6,6,,1,2,4,4,,2,2,
2012-08-18,,,,,,,1,,,1,2,3,4,,1,2,,1,1,5,1,1,,
2012-08-19,,,,,,1,1,,,,1,,5,1,2,5,2,6,1,3,2,1,1,
2012-08-20,,,,,,2,,1,4,3,1,4,2,1,1,3,8,9,1,2,1,,3,
2012-08-21,,,,,,1,,2,1,1,4,2,,5,1,1,4,4,1,4,3,,1,1
2012-08-22,,,,,,3,,1,1,5,3,,1,2,,1,7,3,2,3,2,,,
2012-08-23,,,,,,2,,1,2,1,1,,3,2,,1,5,4,3,,6,1,,
2012-08-24,1,,,,2,2,1,,4,2,2,4,5,4,2,4,3,3,2,1,5,1,1,
2012-08-25,,,,,,2,,,,,4,4,4,1,1,2,2,3,2,1,1,1,,
2012-08-26,,,,,,,1,,,1,2,2,1,3,3,1,,,1,3,2,1,,
2012-08-27,1,,,,,,1,,,1,,3,2,5,1,2,2,,4,4,5,,,
2012-08-28,,,,,,1,,,,3,2,2,2,3,1,3,2,4,3,1,2,1,1,
2012-08-29,,,,,,1,,2,,3,2,1,1,2,3,5,5,4,3,3,,,,
2012-08-30,1,,,,,2,,,1,5,2,1,6,2,3,4,6,2,6,5,1,,2,
2012-08-31,,,1,,,1,1,,,1,4,1,4,2,3,2,3,3,,5,1,1,,
2012-09-01,,,,,,,,,,2,4,2,3,3,2,2,4,3,6,5,,,,
2012-09-02,,,,,1,,4,1,3,,4,,3,1,2,,3,1,,1,,,1,
2012-09-03,,,,,1,2,1,3,,1,,2,,3,2,3,3,2,3,1,1,,1,
