Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2012-07-10,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-11,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-12,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-13,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-14,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-15,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-16,,,,,,,,,,15,8,3,1,,,,2,1,5,,,,1,
2012-07-17,,,1,,1,,1,1,1,1,2,2,2,11,4,2,,6,3,,,,4,
2012-07-18,,,,,,1,,,,,4,2,1,,2,4,4,4,3,3,2,3,,
2012-07-19,,,,,,,,1,1,,4,,2,5,2,1,5,1,2,2,1,1,,
2012-07-20,,,,5,2,3,,1,3,2,,2,,,3,3,2,1,4,,1,1,,
2012-07-21,4,,,,,1,1,5,,2,1,6,,2,,2,,3,1,,,,2,
2012-07-22,4,,3,,1,5,5,1,,,1,2,2,,1,2,2,1,,1,,,,
2012-07-23,,,,,,,,2,,8,6,4,6,3,5,,3,1,4,2,1,,,
2012-07-24,,,,,,3,1,2,1,2,14,2,2,16,12,2,6,1,2,3,2,,,
2012-07-25,,,,,,,,4,1,6,5,3,,3,9,5,3,8,4,,,,,
2012-07-26,,,,,,2,1,2,1,4,2,3,1,3,1,5,3,8,4,2,2,,1,
2012-07-27,,,,,,,2,,1,1,,,8,2,15,3,4,,3,1,,,,
2012-07-28,,1,,1,11,12,24,1,,2,3,1,7,3,1,1,2,2,2,5,,,,
2012-07-29,1,,,4,4,3,2,1,,2,1,3,2,1,3,4,4,2,,7,1,1,,
2012-07-30,1,1,,,,,2,12,,3,3,3,7,4,,3,8,7,1,2,2,1,1,
2012-07-31,,2,,,,1,1,11,7,3,1,3,3,8,2,1,7,4,2,2,2,,1,
2012-08-01,,,,,,,2,2,5,2,10,7,1,6,6,2,7,1,6,6,2,,1,
2012-08-02,1,,,,,1,1,6,,2,3,1,2,2,2,,3,3,5,,3,4,2,1
2012-08-03,,,1,1,3,1,1,6,2,2,5,1,5,4,4,4,7,2,4,1,,1,,
2012-08-04,,,,,,,1,5,,2,3,6,5,5,,7,6,1,4,,3,,,
2012-08-05,,,,,,3,,,,1,2,1,1,4,3,3,8,3,2,,,,,
2012-08-06,,,,,,1,,4,2,4,8,4,2,1,6,1,5,2,2,5,2,,,
2012-08-07,1,1,,,1,,2,1,1,2,2,1,,3,,,6,1,,3,1,1,,
2012-08-08,2,,,,,3,1,1,12,,3,3,2,5,6,2,6,3,1,2,2,1,2,7
2012-08-09,,,2,,,1,1,17,19,1,2,,,4,5,3,4,2,,1,4,2,1,
2012-08-10,1,,,,,1,1,6,9,2,4,5,8,3,5,17,3,1,3,1,,,,
2012-08-11,,,,,,1,,1,2,3,3,3,4,1,13,8,6,15,3,2,,,,
2012-08-12,,,,,1,,,1,,1,2,1,3,3,5,15,6,1,5,,1,,,
2012-08-13,,,,,,,4,1,5,3,5,16,,1,,,2,2,,1,,1,1,
2012-08-14,,,,,,,1,,3,1,6,4,5,2,1,,6,2,9,6,2,1,,
2012-08-15,,1,,,,,1,2,3,4,7,7,13,10,4,2,2,1,2,,5,1,1,
2012-08-16,,1,,,,,1,1,1,4,2,4,1,1,7,6,6,18,2,,,1,,
2012-08-17,,,,,1,,2,2,5,3,3,2,1,2,2,1,3,4,1,6,,,,
2012-08-18,,1,,,,3,1,1,,2,3,1,7,,,1,3,13,2,4,1,,,
2012-08-19,,,,,,2,1,,,,,1,2,2,2,1,7,2,,3,,,,
2012-08-20,,,,,,1,1,,2,2,3,3,6,2,2,11,35,17,13,1,1,2,,1
2012-08-21,,,1,,,2,,1,2,2,2,3,,,,3,2,6,6,,5,1,1,
2012-08-22,,1,1,,,1,,1,3,1,3,,6,2,,2,7,1,7,1,1,,,
2012-08-23,,,,,,2,1,,2,2,3,,1,,2,,3,1,5,,,,,
2012-08-24,,1,,,,1,1,1,,,1,1,,2,4,3,1,3,5,1,2,,,
2012-08-25,,,,,,1,1,,,2,3,3,4,4,22,2,3,3,1,2,,,,
2012-08-26,,,,,,,,,,,1,3,2,5,,2,4,3,3,,4,1,1,
2012-08-27,,,,,,,,,,,,1,2,4,,2,4,,1,1,,1,,
2012-08-28,,,,,,,,1,5,1,7,,4,5,,1,3,1,3,1,2,2,,
2012-08-29,,,,,,,1,,2,,6,2,4,8,3,1,2,,2,3,2,,,
2012-08-30,,,,,,1,,3,2,2,3,,3,3,5,4,5,3,2,2,4,,,
2012-08-31,,1,,,,,1,,,2,4,,3,5,5,2,4,,5,1,,,1,2
2012-09-01,,1,,,,3,,,1,2,3,5,6,4,1,,,3,4,6,,,,
2012-09-02,,1,,,,1,1,1,4,,2,2,,7,1,,2,,4,1,,1,,
2012-09-03,1,,,,,2,,4,1,2,2,1,2,10,4,4,2,3,1,2,,,2,
