Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2019-07-01,,,,,,,,,,,,,,,4,7,14,14,6,6,,1,1,
2019-07-02,,,,,,1,2,4,3,2,1,1,4,8,3,9,19,23,9,12,1,1,1,3
2019-07-03,,1,,,,1,1,2,1,4,,1,1,5,7,7,14,31,11,4,4,1,1,
2019-07-04,,1,1,,,2,3,5,5,3,3,1,7,4,6,11,16,19,3,12,,5,1,1
2019-07-05,,2,,,,1,1,6,3,1,4,4,,9,5,10,15,16,5,2,3,1,1,3
2019-07-06,,1,,,,3,,1,2,2,4,4,1,2,7,11,9,4,2,1,,2,1,1
2019-07-07,,,2,,,,1,1,1,12,1,1,2,4,6,4,7,2,2,,2,1,,
2019-07-08,,1,,,1,1,1,5,4,,2,2,4,1,7,6,11,21,11,5,5,,1,1
2019-07-09,,,,,,1,2,6,3,2,2,1,1,4,5,5,12,18,8,5,2,3,1,
2019-07-10,,,,,,1,3,7,1,3,1,2,3,3,5,4,9,19,6,4,2,1,1,
2019-07-11,,,,,,1,2,4,3,3,1,,5,1,6,5,10,23,4,1,2,1,,
2019-07-12,,,,,1,1,2,4,3,2,3,3,2,6,8,6,17,12,4,1,2,2,1,1
2019-07-13,,1,1,,,1,1,,1,15,4,13,1,11,3,3,5,3,1,1,5,1,,
2019-07-14,,1,,,,,,1,,,4,,9,1,4,5,6,,3,2,2,1,,
2019-07-15,,,,,,,3,7,4,2,2,4,1,1,4,7,16,19,12,5,2,,2,
2019-07-16,2,1,,,,,3,8,4,3,4,1,2,4,4,11,15,14,16,5,4,1,,2
2019-07-17,,,,,,1,3,6,1,4,2,15,2,3,8,3,17,23,7,1,3,,,
2019-07-18,,1,,1,,,4,7,5,6,4,1,6,3,9,16,16,11,9,3,4,,1,
2019-07-19,,,1,,,1,3,3,1,3,1,1,,2,3,11,6,9,2,,1,2,2,
2019-07-20,,1,,,,1,,,4,1,3,2,1,1,3,4,4,7,2,1,2,,1,
2019-07-21,,1,,,,,,5,2,1,3,3,2,4,1,5,1,3,3,4,2,,,
2019-07-22,,1,,,,1,3,4,,2,2,5,3,6,4,9,18,20,8,1,,2,1,
2019-07-23,,,,,,2,2,3,1,4,5,1,5,9,7,4,23,22,10,5,3,1,2,
2019-07-24,,,,,,,3,4,3,3,1,3,1,2,5,9,12,22,10,4,2,3,,
2019-07-25,1,,,,,,4,7,,2,3,2,4,3,6,11,18,18,6,5,2,3,,
2019-07-26,,,,,,1,1,3,5,5,3,1,2,8,6,5,13,14,7,5,2,,,
2019-07-27,,,,,,,1,,2,1,4,2,,5,2,,1,2,,,,,,1
2019-07-28,,,,,,,,,1,1,,,2,2,3,9,2,3,,1,1,,,1
2019-07-29,,,,,,,1,1,3,,,8,1,5,3,1,9,10,9,3,4,2,,
2019-07-30,,,,,,2,2,1,3,4,1,1,5,2,3,6,8,15,8,3,,2,1,
2019-07-31,,,,,,,2,2,2,2,1,,3,3,4,7,9,10,11,4,3,,,
2019-08-01,,,1,,,,5,1,3,1,5,3,4,4,6,3,13,19,7,4,,2,1,
2019-08-02,,,,,,1,1,4,2,2,,10,5,8,6,10,7,17,4,2,,,,
2019-08-03,,,,,,2,2,2,1,2,4,5,1,3,5,7,5,5,3,3,1,3,1,
2019-08-04,2,,1,,,2,1,1,2,10,2,17,3,4,2,2,2,4,4,,1,3,,2
2019-08-05,1,,,1,,,4,3,2,3,5,4,2,9,7,7,8,22,14,4,3,2,,
2019-08-06,,,,,,,4,4,4,,2,2,3,9,5,5,10,16,10,4,,1,2,
2019-08-07,,,,,,,3,3,2,3,11,2,4,2,20,7,16,13,9,10,2,5,,
2019-08-08,1,,,,,1,3,3,4,2,1,3,3,3,7,3,9,16,6,7,3,1,2,1
2019-08-09,,,,1,,,2,1,,,2,,,2,,4,11,9,5,,,,1,
2019-08-10,,1,,,,,,3,1,1,5,1,3,2,3,2,1,1,,,1,,,
2019-08-11,,,,,,,,2,,1,,1,,2,1,4,5,2,,,,1,,1
2019-08-12,,,,,,,3,4,2,3,3,2,1,6,4,4,7,20,8,1,,3,1,
2019-08-13,,,,,,,4,4,2,3,2,4,2,6,3,3,19,14,3,5,1,2,4,
2019-08-14,,,,,,1,3,2,1,1,1,1,,,5,6,9,14,8,1,,,,
2019-08-15,1,,,,,1,1,2,,3,1,3,1,5,8,6,13,13,12,2,,,6,
2019-08-16,1,,,,,,,2,,3,,,1,1,6,6,4,5,2,,1,,,
2019-08-17,,,,,,,2,,1,2,4,4,3,3,7,5,2,2,1,,1,1,,
2019-08-18,2,,,,,,1,2,3,,,2,2,4,,4,4,3,,9,1,,,
2019-08-19,,,,,,,2,3,3,1,,1,8,7,1,4,16,15,8,1,1,,1,1
2019-08-20,,,,,,,2,5,3,2,2,2,3,5,3,7,13,23,9,3,,,2,
2019-08-21,,,,,,,3,3,4,1,2,2,4,3,8,5,18,18,11,4,,3,2,
2019-08-22,,,,,,,4,3,2,2,,2,,2,4,8,10,16,3,2,,2,,
2019-08-23,2,,,,,1,1,2,4,2,2,3,1,7,6,7,18,15,13,3,1,1,1,1
2019-08-24,1,,,,,1,,,,5,2,6,2,6,10,,3,7,4,3,1,,,2
2019-08-25,,,,1,,1,1,1,,,4,16,4,2,2,1,5,1,,,1,1,,
2019-08-26,,,,,,,,,,1,4,5,6,3,1,6,,7,2,2,1,1,,
2019-08-27,,,,,,,1,1,4,6,2,1,5,5,11,6,20,16,5,4,1,1,,1
2019-08-28,,,,,,,2,5,4,3,5,1,3,3,5,3,13,17,15,4,,2,,2
2019-08-29,,,,,,,2,3,4,4,,1,2,1,1,6,17,15,9,7,1,1,1,
2019-08-30,,,,,,1,3,1,2,2,1,1,3,6,10,9,10,16,2,1,3,2,,1
2019-08-31,,,,,,,1,2,1,7,4,5,1,5,4,2,8,6,4,4,,1,,1
2019-09-01,,,,,,,,,2,1,3,2,1,2,4,5,4,2,3,,,1,2,
2019-09-02,,1,,,,1,3,3,4,,1,4,2,3,4,11,16,23,8,8,1,2,1,2
2019-09-03,,,,,,1,3,,3,1,2,1,1,4,8,2,22,27,9,4,,1,1,
2019-09-04,1,,,,,1,2,3,2,1,1,1,6,1,4,5,13,19,10,1,3,1,2,
2019-09-05,,,,,,,3,3,3,4,4,5,4,2,6,7,13,24,13,4,1,2,2,
2019-09-06,,,,,,,2,2,3,,1,,1,5,8,12,9,10,1,1,1,1,,2
2019-09-07,,,,,,3,,12,1,3,2,3,2,6,9,6,1,7,6,1,1,1,1,
2019-09-08,,,,,,,,1,,19,,14,2,4,2,5,9,,6,,2,,1,
2019-09-09,,,,,,,2,1,3,,2,,2,2,6,5,14,16,6,,1,2,1,
2019-09-10,,,,,,1,3,1,5,3,1,2,5,7,3,5,20,24,11,6,,2,1,
2019-09-11,,,,,,,1,6,1,1,1,8,2,7,6,7,13,21,13,3,2,1,1,
2019-09-12,1,,,,,,5,4,3,2,1,2,4,1,5,7,10,21,5,2,3,1,,1
2019-09-13,1,1,,,,,3,5,5,1,2,1,3,4,7,9,14,14,7,2,1,1,1,1
2019-09-14,,,,,,2,,,4,3,5,2,3,3,8,7,4,4,10,1,,,1,
2019-09-15,,,,,,,,,,1,2,6,3,,3,4,2,2,2,2,,2,1,
2019-09-16,,,,,,,2,5,1,1,1,2,3,2,7,3,11,25,8,3,3,,1,
2019-09-17,,,,,,,3,4,5,1,2,3,5,5,7,5,13,25,9,3,2,1,,1
2019-09-18,1,1,,,,1,2,4,3,2,2,1,7,5,17,18,16,28,10,4,3,4,,1
2019-09-19,,,,,,,2,4,4,5,3,2,4,4,7,8,13,25,7,1,2,,,1
2019-09-20,,,,,,,3,4,5,1,1,4,6,5,10,4,19,17,6,1,1,,,2
2019-09-21,,,,,,2,,,3,2,2,1,8,3,4,5,4,1,1,1,,,2,
2019-09-22,,,,,,,,,1,1,,2,1,16,10,15,1,2,,,,,1,
2019-09-23,,,,,,,,4,1,2,1,2,7,7,4,5,15,19,12,1,1,2,,
2019-09-24,,,,,,1,2,3,1,2,,1,1,3,3,5,9,13,9,6,1,2,,1
2019-09-25,,,,,,1,2,2,,2,,4,5,5,2,13,16,26,7,8,,2,1,
2019-09-26,,1,,,,,1,3,2,1,1,1,2,1,2,6,7,14,9,4,1,3,,
2019-09-27,1,,,,,,,2,2,1,3,,,3,3,5,14,29,7,,,,1,2
2019-09-28,,,,,,2,,,2,4,5,8,24,8,2,3,3,1,3,1,,2,,1
2019-09-29,,,,,,,,,,,,2,,1,,,2,,,1,,,,
2019-09-30,,,,,,1,1,4,1,,2,3,1,4,7,4,16,18,3,1,1,,,
2019-10-01,,,,,,1,,1,3,1,,1,1,5,3,3,10,14,7,1,,1,,
2019-10-02,,,,,,2,,3,3,2,8,10,2,4,2,5,12,21,11,2,,1,,1
2019-10-03,,,,,,1,2,2,3,2,1,,2,3,6,2,14,21,8,,1,1,1,
2019-10-04,,,,,,,2,2,1,1,,1,2,2,3,8,10,10,3,1,2,2,,
2019-10-05,,,,,,,1,,,3,2,2,2,1,3,3,3,3,2,2,,1,,1
2019-10-06,,,,,,,,,,1,,,2,3,,3,2,,1,,,,,
2019-10-07,,,,,,,2,2,2,2,1,4,1,4,2,4,15,4,9,2,1,2,,
2019-10-08,,,,,,1,1,2,2,,2,4,2,5,8,5,16,19,13,4,1,1,,
2019-10-09,,,1,,,1,1,3,2,6,1,,,2,2,8,9,15,6,,1,,1,
2019-10-10,,,,,,1,1,3,2,2,,,2,2,6,4,9,21,7,,1,,,
2019-10-11,,,,,,,1,3,2,,1,,1,2,3,4,3,12,4,2,,1,1,
2019-10-12,,,,,,1,1,,2,2,9,,4,4,4,3,3,3,6,,,,,
2019-10-13,,,,,,,,,,1,2,1,,2,4,,1,1,1,1,1,,,
2019-10-14,,,,,,,,3,4,2,3,1,2,4,4,5,10,18,5,1,1,1,2,
2019-10-15,,,,,,,1,1,4,2,,1,6,5,2,3,9,29,5,4,2,1,,
2019-10-16,,,1,,,1,,1,2,,1,1,2,6,3,6,11,16,9,2,3,,,
2019-10-17,,,,,,1,2,1,2,3,2,,2,2,5,4,17,19,6,6,3,2,1,2
2019-10-18,,,,,,,1,1,1,1,1,2,1,4,7,6,9,9,5,,1,1,,1
2019-10-19,,,,,,,2,1,3,,1,1,4,6,3,3,3,5,2,,,,,
2019-10-20,,,,,,1,,1,1,2,3,1,4,3,8,7,1,2,,,,1,1,
2019-10-21,,,,,,1,,3,2,1,2,1,1,1,4,1,14,18,6,1,2,3,,
2019-10-22,1,,,,,1,1,4,2,2,6,1,3,4,1,6,9,18,3,2,,1,4,1
2019-10-23,,,,,,1,,1,,1,2,2,2,6,3,9,15,18,4,3,,,1,
2019-10-24,,,,,,1,,3,4,3,2,,,1,8,5,13,22,6,2,1,,,
2019-10-25,,,,,,,,,1,2,2,1,1,4,3,6,6,9,2,1,,,,
2019-10-26,,,,,,,,1,1,,1,,1,3,3,3,,2,1,,3,,,
2019-10-27,,,,,1,,,1,2,2,7,2,1,2,5,3,3,3,,,2,,,
2019-10-28,,,,,,,2,3,1,,2,3,8,4,7,3,13,21,4,1,2,,1,
2019-10-29,,,,,,,1,5,,,1,2,3,3,3,9,14,26,5,1,,1,,1
2019-10-30,,,,,,1,1,2,1,1,,5,8,1,4,7,18,14,7,1,,2,,
2019-10-31,,,,,,1,,2,,3,1,2,4,3,9,6,11,10,4,2,1,1,,1
2019-11-01,,,,,,,1,2,,1,,,3,3,4,4,3,8,,1,,1,,
2019-11-02,,,,,,,1,,,,1,,,,2,1,2,2,,,3,,,
2019-11-03,,,,,,1,,,1,1,3,8,3,,2,1,3,1,1,,,1,1,
2019-11-04,1,,,,,1,,1,1,,1,2,1,1,2,5,7,11,7,1,1,,,
2019-11-05,,2,,,,,,3,2,2,1,,4,2,4,3,10,12,4,1,,2,1,
2019-11-06,1,,,,,1,,2,,2,8,2,,2,1,7,11,11,2,2,,1,,
2019-11-07,,,,,,1,,2,2,1,,1,1,,2,5,8,8,,1,1,,,
2019-11-08,,,,,,,,1,3,1,,4,1,1,3,5,7,12,,2,,1,1,
2019-11-09,,,,,,1,,,1,2,1,1,2,6,3,4,2,2,,2,,,2,
2019-11-10,,,,,,,,,1,,2,3,3,2,7,2,,1,2,2,1,,,
2019-11-11,,,,,,,2,1,2,1,1,5,,,2,4,12,10,6,,,1,1,1
2019-11-12,,,,,,,,,3,1,,,5,,3,4,13,6,2,1,1,1,1,1
2019-11-13,,,,,,,1,1,3,4,,,3,3,6,5,11,10,3,,,,1,
2019-11-14,,,,,,,1,2,3,1,1,3,1,1,4,4,14,20,2,2,,,1,
2019-11-15,,,,,,,1,1,1,2,1,,,5,2,5,9,13,2,,,1,,
2019-11-16,,,,,,1,1,,,1,5,,2,6,2,,1,1,1,,,,,
2019-11-17,,,,,,,,,2,,,2,,,5,1,1,,,1,,,,
2019-11-18,,,,,,1,1,,3,1,1,1,2,2,2,8,13,16,9,2,,1,,
2019-11-19,,,,,,,,2,3,2,1,,2,4,4,4,10,17,6,2,1,,1,
2019-11-20,,,,,,1,,1,2,1,,3,1,2,3,7,15,16,3,1,,,,
2019-11-21,,,,,,,2,1,4,1,2,,2,3,5,5,13,12,10,3,,1,,
2019-11-22,,,,,,,1,1,3,2,,,1,2,2,4,5,8,2,1,,2,,
2019-11-23,,,,,,,,,1,1,1,,,3,2,1,1,,1,1,,1,,
2019-11-24,,,,,,,,,,,1,3,,,1,3,1,2,,,,2,,
2019-11-25,,,1,,,,,3,3,1,1,8,,4,6,4,9,8,1,1,,,1,
2019-11-26,,,,,,,,2,3,,,1,2,4,2,4,16,12,3,,1,,,
2019-11-27,,,,,,1,1,2,2,,1,3,2,3,5,7,4,10,4,,2,,,
2019-11-28,,,,,,1,1,3,1,2,1,,2,,5,6,9,15,8,1,,,1,1
2019-11-29,,,,,,2,1,2,2,4,,1,2,3,3,6,5,12,4,1,,,2,
2019-11-30,,,,,,,,,2,,3,1,1,3,6,,3,,3,1,,,1,
2019-12-01,,,,,,,,,,,,3,4,2,,4,5,1,,2,,,,
2019-12-02,,,,,,1,,3,3,3,1,2,,4,4,5,17,15,4,1,,1,,1
2019-12-03,,,,,,1,1,2,5,3,,1,4,3,7,7,11,16,1,2,1,1,1,
2019-12-04,,,,,,1,1,1,2,2,5,1,7,2,7,6,11,12,4,,2,,,
2019-12-05,,,,,,1,,3,4,1,1,2,1,2,2,7,11,10,2,2,,2,,
2019-12-06,,,,,,,,2,3,2,,,3,2,4,6,8,10,2,1,3,,,
2019-12-07,,,,,,1,,,,1,4,3,1,5,3,2,,1,1,1,1,,,
2019-12-08,,,,,,,,,,1,1,,,1,,2,1,,,,1,1,,
2019-12-09,,,,,,,,3,3,1,,2,3,2,4,7,11,12,7,1,,2,,
2019-12-10,,,,,,,1,1,1,1,,,1,3,2,5,7,5,4,,,2,,
2019-12-11,,,,,,,2,2,2,1,1,,2,2,3,5,10,12,4,,,1,1,
2019-12-12,,,,,,,2,3,1,1,3,,1,1,4,2,8,13,4,1,,2,1,
2019-12-13,,,,,,,2,1,5,1,1,1,2,2,5,7,6,6,1,3,2,,,1
2019-12-14,,,,,,,,,1,1,2,,1,1,5,2,,,1,1,1,,,
