Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2019-07-03,,,,,,,,,,,11,8,13,14,15,11,18,27,9,9,13,6,3,
2019-07-04,,2,,,1,6,13,46,74,19,10,11,12,13,11,10,21,27,18,16,6,4,2,1
2019-07-05,1,,,,1,6,14,31,61,17,11,10,11,15,11,13,19,20,9,8,5,6,4,
2019-07-06,,,,1,,2,5,9,10,10,3,10,12,7,10,7,12,9,5,12,8,2,3,1
2019-07-07,,1,1,,,1,4,9,8,5,14,14,12,12,12,9,11,7,8,3,,3,3,1
2019-07-08,1,,,,2,4,17,47,70,25,5,5,10,14,11,17,19,16,21,10,10,3,1,
2019-07-09,,,,,,5,13,46,73,17,9,8,10,10,8,9,15,26,6,8,7,2,3,1
2019-07-10,,,,,2,10,18,46,76,19,8,15,7,10,9,11,13,17,17,10,7,6,5,1
2019-07-11,,1,,,1,6,11,46,63,20,9,9,9,8,13,10,19,19,11,8,11,6,1,3
2019-07-12,,,,,1,6,10,38,50,21,7,9,12,11,11,14,15,17,8,4,3,3,1,1
2019-07-13,,3,,,,4,1,6,14,12,12,10,10,4,10,12,11,7,10,9,6,2,2,1
2019-07-14,,,1,,1,2,1,3,14,12,15,8,15,8,12,7,7,12,5,11,8,2,2,1
2019-07-15,3,,,,3,5,18,41,76,23,9,11,12,13,4,14,20,23,9,7,11,8,2,1
2019-07-16,1,2,,,2,3,18,49,93,30,5,11,14,13,11,11,13,17,20,8,5,3,1,4
2019-07-17,2,,,,3,7,15,42,73,33,10,8,6,15,9,11,18,21,9,5,8,3,2,1
2019-07-18,1,,2,1,,9,14,53,84,18,5,11,9,7,13,8,18,26,20,16,13,6,3,1
2019-07-19,,,,,2,2,10,30,49,23,9,7,8,11,9,13,14,18,9,6,3,,3,1
2019-07-20,,,,,,,5,5,8,13,7,7,3,3,8,7,5,10,6,2,3,5,2,
2019-07-21,1,2,,,,2,4,5,7,13,10,7,7,8,4,4,7,3,6,4,8,1,4,1
2019-07-22,,1,,1,1,4,16,40,73,29,9,12,12,15,9,14,14,17,15,4,5,2,4,2
2019-07-23,,1,1,,,2,16,50,77,26,8,16,8,15,9,8,17,19,24,13,9,1,5,4
2019-07-24,1,1,2,,,5,18,46,79,28,5,12,12,12,8,11,18,16,10,12,11,2,1,1
2019-07-25,,1,,,3,6,11,41,58,19,10,9,11,13,13,6,11,20,18,6,4,6,2,1
2019-07-26,,1,,1,,3,10,25,55,14,10,4,6,13,5,14,11,21,10,9,5,7,1,
2019-07-27,,1,,,1,1,4,3,11,8,3,3,3,5,5,3,6,5,3,4,2,4,2,
2019-07-28,1,2,,,,1,,2,3,6,6,11,11,7,5,4,7,7,4,2,5,1,5,1
2019-07-29,3,,,,1,5,9,32,60,20,8,13,10,13,10,5,22,24,15,8,6,2,2,1
2019-07-30,1,1,,,1,8,15,37,79,16,9,13,12,11,6,7,15,14,9,13,4,2,2,1
2019-07-31,1,,1,,2,3,10,38,72,12,16,7,8,12,14,7,14,10,13,5,8,4,,
2019-08-01,2,,,,1,8,15,37,65,19,6,9,9,11,8,8,17,13,20,16,6,1,,1
2019-08-02,,,,1,,4,14,32,56,9,6,8,10,10,12,15,16,19,14,12,7,2,2,2
2019-08-03,,,1,,,1,8,7,16,8,18,6,9,10,11,10,12,6,6,1,5,4,2,
2019-08-04,1,,,,,4,3,3,6,10,8,11,10,14,8,6,6,5,16,4,1,1,4,3
2019-08-05,1,,,,2,7,17,35,66,20,6,5,8,12,7,9,18,14,15,11,5,1,1,1
2019-08-06,1,,4,1,2,4,17,47,83,19,13,12,10,13,5,11,17,22,16,11,7,1,3,2
2019-08-07,3,,1,,1,6,17,38,81,30,14,10,10,12,7,9,11,18,19,12,6,3,1,2
2019-08-08,1,,,,1,9,15,42,62,23,15,13,10,8,14,9,22,17,18,10,14,4,1,
2019-08-09,1,,,,,5,6,22,32,9,5,4,14,4,10,6,13,19,8,4,5,5,3,1
2019-08-10,,2,,,2,,2,4,12,13,8,6,5,6,10,4,4,6,8,6,2,,1,
2019-08-11,2,1,,,,3,1,2,5,9,12,12,9,3,10,3,3,14,7,9,6,1,2,1
2019-08-12,1,,,,1,5,6,45,73,16,7,5,10,12,9,13,18,17,10,12,7,3,3,
2019-08-13,1,1,,,4,4,13,55,86,16,12,6,12,8,8,12,11,26,21,6,12,1,4,1
2019-08-14,,1,,,3,5,13,32,63,14,7,8,8,9,4,13,9,21,13,10,8,3,,
2019-08-15,1,,,,2,9,16,47,51,20,14,12,11,10,15,12,20,16,14,6,5,2,5,1
2019-08-16,3,,,,2,5,5,26,37,13,5,5,10,7,6,10,8,15,1,10,7,6,5,
2019-08-17,,,,,,,1,7,10,7,7,8,9,8,8,6,4,10,3,6,4,3,1,1
2019-08-18,3,,,,,2,4,4,3,13,13,7,10,6,6,9,3,9,8,2,4,2,2,2
2019-08-19,2,,,,,5,11,41,72,22,7,6,13,10,3,8,17,17,16,13,4,4,1,1
2019-08-20,1,1,,,1,6,11,49,71,12,,,,,7,10,18,14,10,13,6,2,,2
2019-08-21,2,1,,,2,6,6,38,67,20,8,10,16,9,8,8,12,15,13,10,5,5,2,1
2019-08-22,2,1,,,1,12,11,44,56,13,3,11,7,17,10,9,12,13,19,12,6,2,2,1
2019-08-23,2,1,1,1,,5,9,41,53,23,6,8,17,15,7,15,12,14,9,8,11,4,1,2
2019-08-24,1,1,1,,,2,2,8,16,11,8,13,7,7,7,10,5,9,3,3,3,1,3,
2019-08-25,3,,,,,4,2,5,4,14,9,5,10,11,3,7,10,8,5,5,2,1,2,1
2019-08-26,1,,,,,3,3,5,9,8,9,11,14,10,7,6,8,10,10,10,5,5,4,1
2019-08-27,2,,,,1,5,16,49,68,17,6,15,10,9,8,7,20,14,14,9,4,2,2,1
2019-08-28,2,1,,,1,5,11,41,79,23,11,7,10,9,10,6,15,16,13,9,8,5,2,2
2019-08-29,1,,,,1,10,17,42,96,21,10,11,9,16,11,17,11,27,15,12,10,8,5,1
2019-08-30,1,,,,,9,11,30,46,18,7,13,13,8,8,14,11,16,8,8,3,3,1,
2019-08-31,1,,1,,2,1,9,3,10,5,21,23,4,7,3,5,10,8,8,7,3,3,1,
2019-09-01,,,,1,1,2,2,5,12,12,44,27,18,12,9,5,8,3,6,5,2,2,4,1
2019-09-02,,,,,1,6,16,53,73,26,8,8,11,16,6,5,22,22,11,9,2,,1,3
2019-09-03,2,,,,2,3,18,66,91,27,9,10,14,10,8,7,20,19,11,13,3,1,,
2019-09-04,2,2,,,,5,20,51,92,25,6,9,7,7,9,11,15,19,18,5,5,2,,1
2019-09-05,2,1,,,1,5,19,59,98,34,11,9,17,19,8,11,17,15,17,6,8,6,,1
2019-09-06,2,,1,1,2,6,8,45,68,17,11,1,12,9,14,9,16,12,10,8,4,1,2,2
2019-09-07,1,1,2,,1,1,6,7,11,13,10,6,8,9,7,6,10,7,4,5,2,2,2,1
2019-09-08,1,,,,1,3,3,6,8,6,6,10,11,8,5,5,6,9,10,1,5,1,3,1
2019-09-09,1,,,,2,5,11,50,77,25,5,8,10,4,8,4,15,15,13,12,7,3,1,
2019-09-10,2,1,,,1,6,23,61,101,41,18,12,12,13,7,10,17,11,19,11,4,7,2,1
2019-09-11,1,1,,,1,5,13,55,84,25,7,15,9,15,13,11,15,24,19,7,3,6,2,2
2019-09-12,1,1,,1,2,10,19,66,77,19,7,7,11,14,6,7,23,18,21,7,7,5,,1
2019-09-13,1,1,,,,7,12,58,61,23,13,11,11,11,9,12,19,12,12,10,4,3,1,1
2019-09-14,2,,,,1,2,6,5,13,7,13,20,7,9,7,6,8,9,8,5,6,2,3,1
2019-09-15,,1,,,2,3,2,2,6,6,4,8,7,9,8,5,5,7,9,3,4,3,1,
2019-09-16,1,,,,1,7,19,57,102,23,8,15,14,14,5,10,15,22,23,11,4,5,,
2019-09-17,1,1,1,,,9,21,56,96,32,16,14,11,14,9,10,16,21,16,5,8,4,4,2
2019-09-18,,,1,,,6,24,52,90,33,4,9,11,13,9,12,17,26,18,9,5,4,3,2
2019-09-19,1,1,,,,9,17,56,79,27,14,12,6,16,13,11,17,20,18,7,4,5,3,1
2019-09-20,,2,1,1,1,4,9,41,63,30,11,12,13,9,9,14,22,27,14,4,9,7,4,
2019-09-21,,,,,,3,7,10,13,10,10,11,9,16,11,12,9,9,9,3,6,1,2,3
2019-09-22,2,,,,,2,1,4,7,8,3,7,13,11,6,7,9,6,6,2,5,2,3,1
2019-09-23,,,,,4,9,14,43,87,25,16,14,16,10,15,8,15,23,15,8,5,6,6,
2019-09-24,,,2,,1,9,17,48,61,14,7,6,8,6,11,7,11,7,16,9,11,3,2,
2019-09-25,2,,,,3,4,10,52,57,21,8,12,14,13,14,11,14,14,18,12,1,3,4,
2019-09-26,2,,1,,1,4,14,34,62,19,9,7,14,11,6,9,12,16,13,10,12,5,3,
2019-09-27,1,1,1,,2,5,11,47,44,19,10,12,8,9,8,7,12,16,8,10,8,6,3,
2019-09-28,,1,,2,2,2,7,7,4,8,9,5,13,8,7,9,10,12,8,7,8,8,3,1
2019-09-29,,,,1,,1,2,3,9,6,3,4,17,6,5,7,3,7,13,9,7,5,1,2
2019-09-30,3,2,,,3,9,10,44,65,28,11,11,15,10,10,9,21,22,8,9,7,4,1,
2019-10-01,,1,1,,1,3,7,30,65,22,9,3,10,11,10,8,17,11,14,10,8,5,4,
2019-10-02,1,,1,,1,6,14,48,81,20,9,7,11,8,7,12,15,17,8,11,11,3,,2
2019-10-03,2,,1,,,4,13,41,69,24,10,13,12,8,12,10,19,15,17,12,7,4,5,1
2019-10-04,,,2,1,,4,9,40,58,16,7,11,10,7,8,7,17,18,13,11,10,2,1,2
2019-10-05,1,1,,,1,,5,8,7,14,3,14,9,9,14,11,14,8,12,6,5,3,1,1
2019-10-06,,,,,,,,3,1,4,6,11,5,6,8,12,9,9,8,12,6,2,2,
2019-10-07,1,,,,1,6,14,36,58,17,13,6,9,8,6,15,13,11,12,6,6,5,1,1
2019-10-08,2,1,1,,,6,17,50,88,21,8,10,19,7,5,14,14,19,13,11,7,3,2,
2019-10-09,2,,1,1,,5,9,45,69,25,13,9,9,18,9,13,15,18,6,8,8,3,3,3
2019-10-10,1,,1,1,1,6,14,36,66,30,15,14,5,9,11,4,16,19,14,18,5,6,5,1
2019-10-11,1,,1,3,,7,6,29,45,22,9,5,10,15,6,12,15,15,16,12,6,6,1,3
