Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2021-04-01,,,,,,,,3,3,3,,1,2,3,3,2,5,4,3,,,,,
2021-04-02,,,,,,,,,1,5,2,6,11,7,7,7,2,1,1,,,,,
2021-04-03,,,,,,,,1,2,7,1,3,8,7,5,9,4,,3,,1,,,
2021-04-04,,,,,,,,,1,4,2,8,1,9,5,5,4,1,1,,,,,
2021-04-05,,,,,,,,,,1,2,,9,1,10,1,,1,4,3,,,,
2021-04-06,,,,,,,,,1,1,3,1,7,3,1,4,,,,,,,,
2021-04-07,,,,,,,,,1,,2,6,6,,2,8,,1,1,,,,,
2021-04-08,,,,,,,1,,2,,,,1,7,4,4,1,,3,,1,,,
2021-04-09,,,,,,,,,2,3,3,9,4,4,,6,,,3,2,,,,
2021-04-10,,,,,,,,3,3,3,5,4,8,5,8,7,1,1,3,,,,,
2021-04-11,,,,,,,,,,2,,1,2,6,3,,1,2,1,,,,,
2021-04-12,,,,,,,,,3,,1,2,2,5,9,,1,2,1,2,,,,
2021-04-13,,,,,,,,2,1,1,2,1,1,5,2,4,1,2,1,2,,,,
2021-04-14,,,,,,,,,2,,1,4,1,7,4,5,2,2,2,3,,,,
2021-04-15,,,,,,,,,1,1,2,4,2,3,,3,3,,4,1,1,,,
2021-04-16,,,,,,,,,,1,2,5,6,1,3,2,4,4,1,2,1,,1,
2021-04-17,,,,,,,,,1,6,2,5,11,7,5,3,8,5,1,1,,,,
2021-04-18,,,,,,,,2,3,5,3,4,5,9,3,4,4,1,2,,,,,
2021-04-19,,,,,,,2,,1,2,1,2,1,5,3,10,6,5,3,,2,,,
2021-04-20,,,,,,1,1,,1,4,,1,1,5,,4,2,1,2,,,1,,
2021-04-21,,,,,,1,1,,2,,5,,2,2,3,1,2,3,3,,1,,,
2021-04-22,,,,,,,,1,2,3,2,3,10,1,6,2,1,3,3,2,,,1,
2021-04-23,,,,,,,,,3,2,1,2,,6,2,7,1,3,2,2,,,2,
2021-04-24,,,,,,,,,3,2,1,9,11,5,7,7,9,4,2,4,,,,
2021-04-25,,,,,,,,,2,8,7,8,8,11,6,7,1,2,3,,,,,
2021-04-26,,,,,,,,,,1,2,1,2,3,,5,3,1,3,,,,,
2021-04-27,,,,,,,,,2,,1,,,1,2,,2,1,,1,,,1,
2021-04-28,,,,,,,,,,1,,1,5,2,1,2,1,2,3,1,,,,
2021-04-29,,,,,,,,,,1,3,4,2,10,,1,2,,1,1,2,,,
2021-04-30,,,,,,,,,3,1,4,1,6,2,1,6,1,4,1,,,,,
2021-05-01,,,,,,,,1,2,1,15,7,6,2,2,5,12,,1,,,,,
2021-05-02,,,,,,,,1,2,1,10,4,8,7,5,2,1,1,1,3,1,,,
2021-05-03,,,,,,,,,1,1,7,4,,1,2,2,,,,1,,,,
2021-05-04,,,,,,,,,,1,,1,1,1,,,1,,2,,,,,
2021-05-05,,,,,,,,,,3,1,5,2,1,5,2,1,1,2,,,1,,
2021-05-06,,,,,,,,,,,,2,5,,,1,,,,1,,,,
2021-05-07,,,,,,,1,,,1,1,3,,,,4,,6,1,2,,1,,
2021-05-08,,,,,,,,,,,,,,,,2,,,,2,,,,
2021-05-09,,,,,,,,,1,1,3,5,5,5,1,,,2,2,1,1,,,
2021-05-10,,,,,,,,,,5,1,2,,1,1,3,1,1,1,4,,,,
2021-05-11,,,,,,,,1,2,2,2,1,,1,1,1,,2,4,,,,1,
2021-05-12,,,,,,,,1,2,1,3,4,1,,,3,1,2,7,,,1,,
2021-05-13,,,,,,,,,,2,,5,2,2,,3,,2,2,1,9,1,,1
2021-05-14,,,,,,,,,,2,2,5,7,,1,1,6,,2,3,,,,
2021-05-15,,,1,,,,,1,,6,1,5,1,,4,4,1,2,,,,,,
