Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2015-05-27,,,,,,,,,,,,,2,1,1,2,4,3,3,1,1,2,1,
2015-05-28,,,,,,2,5,6,19,9,3,3,,2,3,3,5,1,2,2,,,2,
2015-05-29,,,,,,1,3,5,6,8,3,,2,1,3,1,3,1,3,2,1,,,
2015-05-30,,,,,1,1,4,1,3,,1,3,2,1,,3,3,2,2,1,4,,,1
2015-05-31,,,,,1,,1,2,,,1,,1,2,,1,3,,2,,,1,,
2015-06-01,,,,,,,4,7,10,12,4,1,1,3,,1,3,1,3,,,,1,
2015-06-02,,,,,1,3,5,3,19,10,3,1,1,1,1,3,6,4,5,2,,,,
2015-06-03,1,,,,,3,6,10,17,10,4,1,,1,4,4,9,6,6,3,1,1,,1
2015-06-04,,,,,,2,5,9,17,12,3,6,3,3,3,5,11,7,9,4,,,,2
2015-06-05,,,,,,5,3,9,19,10,7,1,3,6,1,4,4,2,2,3,2,1,,1
2015-06-06,,,,,,3,3,2,3,,8,3,2,,2,4,2,3,1,2,,,,
2015-06-07,,,1,,,1,1,1,2,1,3,1,2,2,2,1,4,1,2,3,3,1,,
2015-06-08,,,,,1,2,6,7,19,12,2,2,3,3,,3,6,8,,2,,1,,
2015-06-09,,1,,,,7,7,6,21,11,3,1,2,3,,2,6,10,1,2,2,2,,
2015-06-10,1,1,,1,,4,5,13,17,15,5,3,2,3,1,1,9,7,5,2,2,1,1,1
2015-06-11,,,1,,,2,6,8,17,10,5,2,2,1,3,3,5,8,2,5,1,2,,
2015-06-12,,,,,,2,4,7,13,10,4,3,1,7,2,2,4,3,5,2,1,1,2,
2015-06-13,1,,,,,3,2,1,1,2,1,3,3,2,2,1,2,4,4,,1,,1,
2015-06-14,,,,1,,2,2,3,3,1,10,4,2,1,2,1,1,,2,1,2,2,,
2015-06-15,,,,,1,3,6,10,15,6,2,2,3,1,3,1,7,5,3,,,1,,
2015-06-16,,,,,1,4,5,9,15,11,6,2,4,,1,3,9,4,5,1,3,1,2,1
2015-06-17,,,,,1,3,7,9,13,10,8,3,4,1,,3,4,2,2,3,3,2,1,1
2015-06-18,,,,,1,1,6,5,17,15,4,1,4,2,2,1,9,8,5,2,2,2,,
2015-06-19,,,,,1,3,4,7,8,8,3,3,1,4,4,4,5,3,3,2,,1,,1
2015-06-20,,,,,,3,1,3,1,,4,1,2,3,1,4,1,1,1,1,1,1,,
2015-06-21,,,,,1,1,2,2,2,,2,1,2,3,,1,2,2,1,,,2,1,
2015-06-22,,,,,,2,6,10,11,11,1,,2,2,2,1,7,7,1,4,2,3,1,1
2015-06-23,,,1,,,4,3,8,15,12,1,1,4,2,2,1,10,5,4,,1,4,,
2015-06-24,2,,,,,1,10,12,15,11,4,4,2,1,1,4,3,3,3,,2,4,,2
2015-06-25,,,,1,,,4,10,16,17,3,2,4,1,,4,5,5,6,2,4,2,,
2015-06-26,,,,2,1,2,3,11,12,8,4,5,1,6,4,5,5,4,3,4,1,1,1,2
2015-06-27,2,,,1,1,3,2,2,,2,5,8,1,4,3,4,1,1,,3,,1,2,
2015-06-28,,,,,1,1,2,,2,1,2,5,,2,3,4,1,4,1,1,1,1,2,
2015-06-29,,,1,,,1,4,6,13,16,4,3,8,2,3,2,3,6,2,2,,3,1,
2015-06-30,,,,1,,2,8,12,23,10,,6,2,1,2,2,6,5,4,1,2,2,,
2015-07-01,1,,,1,1,1,6,11,17,14,5,4,5,4,,3,7,3,1,4,1,2,,1
2015-07-02,,,,1,2,1,7,11,21,9,2,4,7,3,2,2,3,6,3,2,,1,1,
2015-07-03,,,,1,1,,5,14,15,12,6,4,4,4,4,4,5,2,4,4,1,1,,
2015-07-04,,,1,,,2,2,2,5,3,2,5,3,5,1,4,1,1,3,1,2,,,1
2015-07-05,1,,1,1,1,2,2,,2,4,1,5,2,2,3,1,1,1,,,1,,,
2015-07-06,1,,,,2,1,6,12,19,12,3,3,2,1,,4,10,6,3,,,3,,1
2015-07-07,,,,1,1,2,6,12,15,14,4,3,1,1,2,3,6,4,,2,3,3,1,
2015-07-08,1,,,1,,1,6,12,17,11,1,1,4,2,,2,3,4,1,2,2,4,,1
2015-07-09,,,,1,,1,7,10,18,12,3,4,4,3,,2,8,6,5,4,2,2,1,2
2015-07-10,,,,1,1,2,5,9,18,10,3,3,6,3,2,6,2,3,3,3,1,1,,2
2015-07-11,1,,,1,,3,2,3,2,3,3,3,4,3,4,1,3,3,1,3,1,,,
2015-07-12,1,,,,1,1,,,4,3,2,3,2,4,2,4,1,3,1,2,,,1,
2015-07-13,1,,,,,4,5,9,12,14,3,4,2,2,3,1,4,6,2,,,2,1,1
2015-07-14,,,,,,4,4,11,18,19,3,2,5,1,1,2,2,4,3,2,1,3,1,
2015-07-15,1,,2,,,1,7,9,21,12,6,2,5,5,2,,4,4,3,2,4,1,2,1
2015-07-16,,,,,,2,2,8,19,11,3,3,5,1,2,2,4,6,3,1,3,,2,
2015-07-17,,,,,,2,3,11,18,6,4,3,4,4,4,2,2,3,3,3,1,,1,
2015-07-18,,,,1,,2,1,2,2,4,5,6,3,2,3,1,3,3,3,3,,1,,
2015-07-19,,,2,,,1,1,2,3,1,3,3,2,2,4,1,2,3,3,2,1,,,
2015-07-20,,,,,,2,5,10,12,11,4,1,3,5,5,2,1,4,5,4,1,4,1,1
2015-07-21,,,,,1,3,9,9,23,4,3,4,2,4,3,2,6,2,4,2,,,,1
2015-07-22,,,,,,2,6,12,20,12,2,4,4,2,1,3,6,1,1,5,2,1,,
2015-07-23,,,,,,2,2,11,13,15,6,3,2,1,4,3,3,2,7,3,1,1,,
2015-07-24,,,,,,3,5,6,11,7,3,1,4,1,2,6,5,1,4,1,1,1,,
2015-07-25,,,,,1,1,,1,3,3,5,2,3,5,3,1,1,2,6,,1,2,,
2015-07-26,,,,,,2,,,2,3,3,,2,2,,2,,,1,,,1,,
2015-07-27,,,,,,4,3,10,13,8,4,,4,1,3,1,2,4,2,1,1,,,
2015-07-28,,,,,,5,5,7,7,8,,4,1,3,4,2,2,2,1,2,1,,1,2
2015-07-29,,,,,1,4,4,10,19,12,,1,5,4,2,3,3,7,1,1,2,3,,
2015-07-30,,,,,,4,3,7,16,10,3,3,2,2,1,1,2,8,2,1,3,1,,
2015-07-31,,,,,,2,3,6,12,6,5,5,1,1,2,7,5,4,6,4,2,2,,
2015-08-01,,,,1,,1,,4,1,2,6,3,4,3,3,1,2,,7,2,,2,2,1
2015-08-02,,,,1,,2,1,,,2,,3,1,1,3,3,1,1,2,2,,2,,
2015-08-03,,,,,,1,4,8,13,8,2,2,,1,5,2,4,2,4,1,2,,,2
2015-08-04,,,,,,3,7,11,17,8,,6,3,6,4,1,1,3,6,3,1,2,,2
2015-08-05,1,,,,,2,6,15,16,10,3,1,1,2,2,2,3,5,7,1,,1,,
2015-08-06,,,,1,,2,5,12,11,8,3,3,3,,3,3,3,2,4,2,6,1,,
2015-08-07,,,,,1,2,5,7,15,4,4,4,3,1,7,,2,,4,5,,,,
2015-08-08,,,,,,2,1,2,1,3,2,2,3,4,2,1,4,2,2,1,,1,,
2015-08-09,,1,,,,1,,1,,,1,,2,1,2,2,2,2,2,3,2,,1,
2015-08-10,1,,,,,3,8,9,14,8,3,3,4,3,2,1,3,3,5,,1,3,2,2
2015-08-11,,,,,,4,4,9,16,14,1,6,2,2,2,3,1,4,2,4,2,,,1
2015-08-12,,,,,,5,4,6,15,14,3,4,2,2,2,4,2,2,6,2,1,,2,
