Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2020-04-28,,,,,,,,,,,,1,4,4,4,3,2,,6,2,1,1,,
2020-04-29,,,,,,,,,1,5,,5,2,7,4,1,7,,1,2,3,1,,
2020-04-30,,,,,,,,,3,5,4,4,2,3,4,5,7,3,,4,1,,,
2020-05-01,,,,,,,2,2,,4,5,5,5,3,9,8,9,3,4,2,3,4,,
2020-05-02,,,,,,,,1,3,4,3,12,20,23,19,23,18,12,8,6,1,6,,1
2020-05-03,,,3,,,,3,,2,3,11,5,19,12,21,8,12,12,2,2,,,,
2020-05-04,,,,,1,,,2,,3,3,2,3,9,9,6,4,4,15,9,1,1,,
2020-05-05,,,,,,,,1,1,6,,10,4,7,8,6,6,13,9,6,3,,,
2020-05-06,,,,,,,3,1,,1,2,6,8,12,15,21,17,14,15,13,6,4,,
2020-05-07,,,,,,,1,1,2,5,5,2,8,22,8,9,12,11,11,4,9,4,1,
2020-05-08,,,,,,,,2,4,2,7,6,13,24,16,8,11,7,12,2,4,2,1,
2020-05-09,,,,,,,2,1,4,7,4,10,27,14,28,19,13,9,10,4,5,1,,
2020-05-10,,,,,,,,1,1,1,2,8,4,3,2,2,3,3,3,2,2,,1,
2020-05-11,,,,,,,1,2,1,1,3,5,5,3,4,1,6,11,6,3,,,1,
2020-05-12,,,,,,,1,4,1,2,3,2,7,15,4,9,9,9,12,6,,,,
2020-05-13,,,,,,,2,1,,4,2,2,6,9,14,5,13,11,5,3,2,3,2,
2020-05-14,,,,,,,1,3,3,2,2,5,10,8,12,17,16,4,5,11,2,4,5,
2020-05-15,,,,,,,1,4,1,4,3,4,2,5,14,10,18,18,14,6,2,2,1,2
2020-05-16,,,,,,,,3,2,3,8,7,14,15,4,20,18,4,4,2,3,2,2,
2020-05-17,,,,,1,,2,1,1,4,6,12,16,27,22,20,12,16,3,5,1,2,,
2020-05-18,,,,,,,,1,2,2,6,4,9,15,4,5,11,15,13,9,4,1,,1
2020-05-19,,,,,,,2,1,1,7,4,8,7,4,12,14,10,8,20,7,10,5,1,
2020-05-20,,1,,,,,2,6,5,3,8,7,13,5,9,21,14,9,11,12,7,5,2,1
2020-05-21,,,,,,,2,,,4,1,6,5,17,6,9,15,6,13,11,9,5,,
2020-05-22,,,,,,,2,3,2,1,1,4,5,2,5,9,10,2,6,2,,,2,
2020-05-23,1,,,,,,,1,3,,7,1,5,6,6,8,6,12,2,6,4,2,,
2020-05-24,,,,,,,,2,2,7,4,6,11,12,10,9,7,2,7,9,4,3,,
2020-05-25,,,,,,,,1,4,7,10,21,12,20,30,24,12,13,9,8,6,2,2,
2020-05-26,,,,,,,2,,3,2,4,4,11,5,13,8,12,6,8,3,3,2,1,
2020-05-27,,,,,,,5,1,,4,6,10,13,4,15,7,10,10,7,9,5,1,2,
2020-05-28,,,,,,,2,2,1,1,3,9,5,6,7,16,9,11,10,8,14,6,,
2020-05-29,,,,,,,2,4,,2,8,9,9,2,6,11,5,7,3,11,4,1,,
2020-05-30,,,,1,,1,1,1,2,4,11,12,7,11,13,13,24,6,5,5,3,2,2,
2020-05-31,,,,1,,,,1,3,7,5,26,11,15,9,11,12,12,4,10,6,3,3,
2020-06-01,,,,,,,,3,3,4,4,4,5,11,9,9,7,8,10,9,3,4,1,
2020-06-02,,,,,,,1,1,1,6,4,1,4,5,7,9,12,5,12,10,15,4,2,
2020-06-03,,,,,,,2,,,1,,,,1,,2,2,8,3,4,1,2,,
2020-06-04,,,,,,,,4,3,2,3,6,10,3,2,3,2,,,1,,2,,1
2020-06-05,,,,,,,,1,4,1,3,3,1,2,5,1,1,1,1,,1,,,
2020-06-06,,,,,,,1,,,6,3,6,4,,,3,2,3,3,3,1,3,,
2020-06-07,,,,,,,,,1,2,,,3,5,13,3,9,11,3,2,3,1,,
2020-06-08,,,,,,,1,1,2,1,2,3,6,12,2,5,8,17,11,9,6,4,,
2020-06-09,,,,,,1,,1,1,6,4,2,4,2,6,4,6,15,9,13,1,4,,
2020-06-10,,,,,,,3,,1,1,3,2,1,2,3,1,4,16,2,6,2,1,,
2020-06-11,,,,1,,1,1,,,2,,,,3,3,3,2,2,3,1,,,,
2020-06-12,,,,,,1,1,,,,,2,1,1,1,1,4,1,1,2,,,,
2020-06-13,,,,,,,,,1,1,3,1,11,10,14,12,10,5,3,3,4,2,1,1
2020-06-14,,1,,,,,1,,5,10,2,3,9,14,9,15,12,6,15,1,1,3,1,
2020-06-15,,,,,,,2,,1,3,4,8,4,2,6,13,11,11,10,1,5,4,1,
2020-06-16,,,,,,,1,2,2,4,3,5,4,5,2,7,11,14,9,16,5,1,1,
2020-06-17,,,,,,,1,4,1,2,1,3,4,2,6,6,10,8,7,2,1,4,,1
2020-06-18,,,,,,,1,1,,,,1,,2,1,1,,,6,,1,,,
2020-06-19,,,,,,,,3,4,2,3,1,1,1,5,1,1,2,3,1,1,,,
2020-06-20,,,,,,,2,2,4,4,5,8,3,12,3,14,8,4,5,1,1,,1,
2020-06-21,,,1,,,,,,,2,3,8,7,11,9,9,4,10,4,2,5,3,,
2020-06-22,,,,,,,1,,1,1,5,3,10,9,2,6,19,13,11,2,10,3,,
2020-06-23,,,,,,1,2,3,2,1,10,5,3,6,7,8,4,12,3,10,8,2,,
2020-06-24,,,,,,,1,7,3,9,8,7,1,3,,7,2,9,2,2,1,8,5,
2020-06-25,,,,,1,,5,2,3,1,6,6,6,3,3,2,4,4,5,5,4,2,,
2020-06-26,,,,,,,3,2,2,2,3,8,6,3,4,4,2,2,6,3,2,3,,
2020-06-27,,,,,,,2,,2,2,3,,4,3,3,,4,2,,,,,1,
2020-06-28,,,,,,,,1,,2,2,3,5,,2,4,,3,4,3,,,,
2020-06-29,,,,,1,,3,,,,2,,2,5,3,3,3,4,1,,3,,,
2020-06-30,,,,,,,4,,,2,1,6,12,3,4,5,1,2,11,4,4,1,,
2020-07-01,,,,,,,5,1,1,2,4,6,1,4,4,2,5,7,9,8,2,,,
2020-07-02,,,,,,,3,,,1,3,,3,1,4,3,6,5,6,13,2,,,
2020-07-03,,,,,,2,1,1,2,1,2,,1,5,2,6,1,1,3,6,3,2,,
2020-07-04,,,,,,,3,1,3,4,4,5,5,4,7,2,7,1,6,1,3,2,,
2020-07-05,,,,,,,2,1,1,3,3,3,1,4,4,8,5,2,1,2,1,1,,
