Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2019-06-27,,,,,,,,5,2,3,2,7,6,4,2,4,2,5,3,2,3,,2,1
2019-06-28,,,,,,,1,3,6,,4,6,3,5,9,3,,2,,3,1,1,,
2019-06-29,,,,,,1,,,5,5,1,7,10,5,8,10,1,6,3,,2,,,
2019-06-30,,,1,,,,,1,1,3,3,,9,4,11,6,8,5,,,,,,
2019-07-01,,,,,,,,6,5,2,4,1,1,1,3,,2,4,,5,1,,,
2019-07-02,,,,,,,1,5,7,1,2,9,2,1,5,3,3,5,6,3,4,1,,1
2019-07-03,,,,,,,1,1,6,2,1,4,6,7,2,5,3,8,3,3,1,3,,
2019-07-04,,,,,,1,,2,5,5,4,3,5,8,6,2,1,3,3,3,3,4,,
2019-07-05,,,,,,,,5,4,2,4,1,1,1,3,4,4,2,3,2,4,,3,1
2019-07-06,,,,,,,1,1,1,3,7,6,8,8,5,9,9,9,2,4,2,,,
2019-07-07,,,,,,,,,5,5,8,9,10,6,16,18,10,5,2,4,3,,,
2019-07-08,,,,,,,,5,4,2,3,,3,5,2,2,1,5,4,1,,3,,
2019-07-09,,,,,,,,5,5,1,4,4,2,1,,2,2,2,3,,1,1,,
2019-07-10,,,,,,,,3,7,3,2,8,1,1,,7,2,1,4,3,1,1,,1
2019-07-11,,,,,,,,2,4,1,1,,3,,3,1,3,3,,3,1,,,
2019-07-12,,,,,,,,4,2,5,3,2,3,3,3,6,4,7,2,,11,,1,
2019-07-13,,,,,,1,,2,2,1,10,6,2,5,7,7,1,2,,,1,,,
2019-07-14,,,,,,,,1,2,4,5,5,3,10,4,10,8,2,5,3,2,2,,
2019-07-15,,,,,,,,5,5,,3,6,5,2,6,4,1,8,3,5,2,2,,
2019-07-16,,,,,,,2,3,7,,1,2,8,8,5,1,7,3,5,2,6,1,,
2019-07-17,,,,,,,1,2,3,6,1,4,6,2,8,4,2,12,5,4,,,,
2019-07-18,,,,,,,1,1,4,2,5,4,5,5,,5,7,1,1,3,4,1,,1
2019-07-19,,,,,,,2,,1,3,3,6,8,5,4,,,,,2,1,,,
2019-07-20,1,,,,,,,,,1,3,1,,2,6,7,7,3,3,1,2,1,,
2019-07-21,2,,,,,,,,5,,3,9,7,24,7,3,7,6,1,,3,,,
2019-07-22,,,,,,,,1,1,2,4,2,5,7,2,7,8,2,,1,7,4,,
2019-07-23,,,,,,,,3,1,,3,2,2,3,6,7,9,8,1,1,2,,7,
2019-07-24,,,,,,,1,1,2,1,2,1,2,4,8,1,3,7,1,2,4,3,,
2019-07-25,,,,,,,1,4,1,2,1,2,1,4,1,6,4,,2,2,7,2,1,
2019-07-26,,,,,,,2,1,2,2,7,6,4,4,10,,6,1,6,1,2,,,
2019-07-27,,,,,,,1,,4,,3,10,3,,1,2,3,,2,1,,,,
2019-07-28,,,,,,,,,,2,5,4,4,2,2,7,2,,1,,,,,
2019-07-29,,,,,,,,4,1,1,1,5,4,1,7,9,3,10,1,5,1,1,,1
2019-07-30,,,,,,,,3,2,,5,2,3,1,2,2,4,2,1,,,,,
2019-07-31,,,,,,,1,2,1,1,1,1,2,1,1,1,1,1,1,,2,,,
2019-08-01,,,,,,,,4,2,1,2,4,3,2,5,3,1,2,3,,,,,
2019-08-02,,,,1,2,1,2,4,10,3,9,13,16,9,13,17,19,7,9,11,1,3,4,1
2019-08-03,1,,1,,,,,,4,4,5,7,11,7,13,13,9,3,5,,1,1,,
2019-08-04,,,,,,,,,6,4,6,7,9,6,9,8,5,2,1,2,1,1,,
2019-08-05,,,1,,,,,2,1,2,1,,1,7,6,2,6,4,4,5,3,2,,
2019-08-06,,,,,,,1,2,12,1,2,2,3,2,3,,5,5,,1,,1,1,
2019-08-07,,,,,,,,4,4,,2,,4,1,3,,2,1,,6,1,,,
2019-08-08,,,,,,,1,2,3,2,4,5,,7,6,8,9,4,4,5,4,,4,
2019-08-09,,,,,,,,1,2,2,1,2,2,1,1,,4,1,2,,1,,,1
2019-08-10,,,,,,1,,1,,2,5,2,3,5,1,2,,,,1,,,,
2019-08-11,,,,,,,,,1,2,,9,6,2,3,1,2,1,,,,2,,
2019-08-12,,,,,,,,3,2,,2,4,2,5,1,9,10,2,3,5,2,2,,
2019-08-13,,,,,,,1,3,1,1,2,3,4,1,6,10,4,3,5,7,,,,
