Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2016-04-11,,,,,,,,,,,,,,,,3,2,12,11,4,,,1,
2016-04-12,,,,,,,1,4,3,1,1,3,3,2,4,,9,3,7,4,1,,,
2016-04-13,,,,,,,,7,5,4,4,1,2,6,12,4,4,10,10,3,1,,1,
2016-04-14,,,,,,,2,6,3,5,4,3,5,11,7,2,11,8,9,6,,,,
2016-04-15,,,,,,,2,5,4,3,6,9,5,5,3,1,5,4,4,,,,,
2016-04-16,,,,,,,1,1,4,17,12,21,8,11,16,6,5,2,1,2,,,,
2016-04-17,,,,,,,,3,1,18,37,25,32,19,24,18,8,12,1,3,3,,,
2016-04-18,,,,,,,,5,8,1,3,1,3,2,1,4,2,2,9,3,,2,,
2016-04-19,,,,,,1,3,9,5,10,6,6,8,9,9,11,6,16,15,5,5,1,2,
2016-04-20,,,,,,,,10,7,5,10,3,2,5,3,7,6,20,13,6,1,2,,
2016-04-21,,,,,,,,7,9,8,6,9,3,6,5,5,15,12,15,5,7,,,
2016-04-22,,,,,,,1,4,9,4,8,2,6,3,,6,8,7,9,5,,,,
2016-04-23,,,,,,,1,3,4,9,6,17,16,11,5,8,6,2,,2,,,,
2016-04-24,,,,,,,1,2,7,11,15,32,12,6,15,5,10,6,2,4,2,,,
2016-04-25,,,,,,,2,9,5,7,5,1,5,4,3,2,3,7,7,11,,,2,
2016-04-26,,1,,,,1,2,5,9,3,8,6,6,2,2,1,3,2,8,1,1,,,
2016-04-27,,,,,,,1,8,4,6,5,,1,4,2,1,5,4,4,3,2,,,
2016-04-28,,,,,,1,,3,5,3,,2,,1,4,1,6,5,7,2,,,,
2016-04-29,,,,1,,,1,1,2,1,,1,1,4,1,,2,1,2,,,,,
2016-04-30,,,,,,1,,,3,7,17,10,3,12,8,17,,1,3,9,2,,,
2016-05-01,,,,,,,1,,6,12,11,7,19,8,3,6,8,3,2,,4,,1,
2016-05-02,,,,,,,,2,2,5,4,7,7,12,16,14,6,6,6,1,,,,
2016-05-03,,,,,,,,6,6,4,4,3,4,1,6,1,4,14,12,8,6,,1,
2016-05-04,,,,,,,2,7,8,9,9,13,3,10,11,6,9,18,20,15,2,1,1,1
2016-05-05,,,,,,,2,10,8,12,7,7,5,13,12,6,16,24,23,13,6,2,1,
2016-05-06,,,,,,,1,9,10,13,11,6,13,10,10,14,10,18,19,11,5,1,,
2016-05-07,,,,,,,2,4,8,17,29,26,38,39,34,33,25,12,14,3,2,,1,
2016-05-08,,,,,,,,2,7,12,26,33,33,20,32,25,8,14,10,7,1,,,
2016-05-09,1,,,,,,2,13,11,3,11,9,14,16,3,14,13,29,27,27,18,3,1,
2016-05-10,,,,1,,,,11,5,7,3,8,10,7,11,,3,6,10,2,1,1,1,
2016-05-11,1,,,,,1,,8,7,1,1,5,3,7,8,8,6,11,24,12,8,3,1,
2016-05-12,,,,,,,,9,5,6,8,3,9,6,9,11,18,15,27,20,4,5,1,
2016-05-13,,,,,,,,9,9,3,8,9,11,9,6,4,9,14,7,6,2,,1,
2016-05-14,,,,,,1,1,3,5,18,17,21,16,24,22,11,15,11,8,2,1,,,
2016-05-15,,,,,,1,,3,11,20,23,25,33,18,20,15,10,5,6,2,2,,,
2016-05-16,,1,,,,,2,11,8,11,5,7,11,8,6,4,15,21,15,13,2,1,,
2016-05-17,,,,,,,2,11,7,7,6,14,9,6,7,1,14,19,30,14,8,,,
2016-05-18,,,,,,,1,2,7,5,4,1,4,9,5,1,14,9,13,19,3,,,2
2016-05-19,1,,,,,,1,10,10,3,13,3,8,3,8,3,6,8,11,4,5,2,,
2016-05-20,,,,,,,1,7,7,3,6,6,9,13,7,14,8,10,11,4,,,,
2016-05-21,,1,,,,,,1,2,8,9,13,7,4,6,24,1,,1,,1,,,
2016-05-22,,,,,,,,,8,19,19,30,24,30,26,17,10,5,9,7,2,,,
2016-05-23,,,,,,,3,13,13,5,7,9,9,10,6,6,12,14,12,2,,1,,1
2016-05-24,,,,,,,4,9,8,9,7,10,11,12,12,10,13,11,25,14,10,1,1,
2016-05-25,,,,,,,2,6,8,3,1,1,3,3,3,1,3,6,9,5,3,,,
2016-05-26,,,,,,,1,3,9,4,2,1,4,1,9,5,3,6,9,4,3,1,,
2016-05-27,,,,,,,2,7,6,6,6,2,6,4,8,7,9,9,18,5,,,,
2016-05-28,,,,,,,2,2,9,16,17,9,14,11,22,14,19,16,6,4,4,,,
2016-05-29,,,,,,,1,2,3,14,25,15,29,33,26,13,11,8,7,14,2,3,,
2016-05-30,,,,,,1,1,3,8,8,22,22,34,27,26,24,26,14,9,5,2,4,,
2016-05-31,,,,,,,1,6,6,4,8,3,7,7,7,5,10,13,16,6,1,1,,
2016-06-01,,,,,,,1,10,6,1,2,2,6,2,6,5,6,9,6,10,3,2,,
2016-06-02,,,,,,2,,4,9,4,12,8,17,15,5,7,8,9,19,10,5,5,1,
2016-06-03,,,,,,,,6,8,2,11,11,12,11,13,6,14,15,7,13,1,,,
2016-06-04,,,,,,,,3,4,7,23,21,22,17,17,25,22,14,8,4,1,1,1,
2016-06-05,,,,,,,,5,9,18,18,27,45,34,37,25,34,11,16,8,4,1,,
2016-06-06,,,,,,1,3,6,10,3,13,20,18,15,12,16,18,16,24,14,5,1,2,
2016-06-07,,,,,,,2,10,11,6,8,10,9,10,6,16,16,19,15,10,3,2,,
2016-06-08,,,,,,,2,7,10,6,15,12,9,8,11,4,12,13,25,16,10,3,,
2016-06-09,,,,,,,,7,9,7,11,12,5,11,10,8,15,27,29,16,7,,,
2016-06-10,,,,,,,1,4,5,,2,2,1,5,7,4,4,8,3,3,,,,
2016-06-11,,,,,,,,,6,6,10,10,11,10,11,10,2,7,2,,,,,
2016-06-12,,1,,,1,,3,3,8,8,21,10,16,16,14,10,6,4,1,,1,,,
2016-06-13,,,,,,,3,4,6,5,4,5,1,4,4,5,7,8,7,6,1,,1,
2016-06-14,,,,,,,,3,4,2,1,2,5,2,5,4,4,9,17,3,2,,1,
2016-06-15,,,,,,1,1,2,6,2,6,7,8,7,4,6,6,10,8,12,1,3,,
2016-06-16,,,,,,,,7,8,2,2,6,6,4,5,1,4,7,19,6,4,1,,
2016-06-17,,,,,,,1,4,5,1,8,12,6,2,9,4,7,10,11,3,3,1,1,
2016-06-18,,,,,,,1,1,4,10,12,19,19,30,10,14,14,7,6,7,1,,,1
2016-06-19,,,,,,,1,2,1,15,16,27,25,25,22,14,5,4,3,2,,,1,
2016-06-20,,,,,,,1,7,3,4,3,1,2,8,4,5,6,22,15,13,,2,1,
2016-06-21,,,,,,,,9,13,4,6,5,10,10,13,4,16,30,15,17,5,3,,
2016-06-22,1,,,,,,,8,9,4,4,2,7,6,6,7,8,26,19,15,1,1,4,
2016-06-23,,,,,,,,8,10,5,11,13,6,9,6,5,9,13,20,14,11,6,3,1
2016-06-24,,,,,,,3,8,10,2,5,5,12,3,2,5,7,10,10,5,5,2,1,
2016-06-25,,,,,,,1,4,7,14,15,16,16,10,6,2,8,2,1,1,,,,
2016-06-26,,,,,,,2,3,10,20,14,32,15,22,16,10,10,2,,,1,,,
2016-06-27,,,,,,,3,9,3,5,2,12,5,7,5,3,8,4,18,4,,,,
2016-06-28,,,,,,,4,6,11,7,10,10,3,6,6,2,4,5,14,5,,1,,
2016-06-29,,,,,,,2,5,5,3,3,1,,,2,1,8,5,8,8,6,2,,
2016-06-30,,,,,,1,,5,6,7,5,3,9,11,5,7,7,11,8,6,1,1,,
2016-07-01,,2,,,,,,10,4,1,1,4,6,8,2,1,4,2,3,1,,1,1,
2016-07-02,,,,,,,1,1,6,4,10,4,8,5,2,8,7,5,9,1,1,,,
2016-07-03,,,,,,,,1,4,29,19,25,34,29,32,18,17,10,1,3,4,1,,
2016-07-04,,,,,,,2,9,12,13,8,14,11,6,6,11,7,11,14,2,,,,
2016-07-05,,1,,,,,3,7,7,16,6,6,13,10,5,8,9,14,15,9,4,3,1,1
2016-07-06,1,,,,,,4,11,11,5,13,3,7,8,7,4,4,14,22,11,1,3,1,1
2016-07-07,,,,,,,2,5,7,3,8,5,8,6,21,7,5,18,23,12,4,1,,1
2016-07-08,,,,,,,4,4,3,3,,37,7,9,3,8,5,8,7,12,5,2,2,1
2016-07-09,,,,,,2,,6,5,21,7,9,7,1,3,9,7,5,1,,1,,,1
2016-07-10,,,,,,,1,2,5,7,19,23,25,23,16,26,10,7,5,4,1,1,,
2016-07-11,,,,,,,,2,6,,,3,1,4,2,3,6,10,15,10,3,2,,
2016-07-12,,,,,,1,2,9,4,7,12,11,10,9,4,8,11,17,18,9,4,2,,
2016-07-13,,1,,,,,3,8,12,5,9,11,8,5,9,2,6,15,20,19,5,3,,
2016-07-14,,,,,,1,3,8,4,12,9,10,7,7,12,8,10,20,25,11,6,2,,
2016-07-15,,,,,,,2,9,6,6,15,5,9,8,2,5,5,18,14,2,,4,,1
2016-07-16,,,,,,1,2,1,6,8,16,8,20,15,20,13,13,13,11,6,2,,,
2016-07-17,,,,,,,,2,10,20,26,22,49,28,24,24,11,10,8,9,,1,,
2016-07-18,,,,,,,2,6,7,3,8,9,9,8,11,12,22,13,35,8,14,4,4,1
2016-07-19,,,,,,1,4,8,11,12,14,16,13,23,6,11,11,23,19,16,3,7,,
2016-07-20,,,,,,,2,3,10,6,6,6,6,16,7,7,10,21,15,16,5,3,2,
2016-07-21,,,,,,,4,9,8,11,10,14,8,14,7,6,12,11,18,9,,5,1,
